# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.021,0,0,0.021
3,1,3,4,20,0.103,1,0,0.224
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,12,0.157,0,0,0.157
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,4,0.056,0,0,0.056
1,0,2,0,5,0.071,0,0,0.071
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,1,0.021,0,0,0.021
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,8,0.102,0,0,0.102
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,4,0.056,0,0,0.056
0,0,1,0,0,0.000,0,0,0.000
9,4,6,12,22,0.051,4,0,0.092
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,9,0.117,0,0,0.117
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,7,0.096,0,0,0.096
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,5,0.075,0,0,0.075
3,1,3,1,3,0.025,1,0,0.025
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.025,0,0,0.025
3,1,3,1,5,0.037,1,0,0.056
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,5,0.071,0,0,0.071
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,5,0.075,0,0,0.075
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,10,0.128,0,0,0.128
1,0,2,0,2,0.031,0,0,0.031
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,4,0.061,0,0,0.061
1,0,2,0,6,0.094,0,0,0.094
3,1,3,4,27,0.132,1,0,0.228
0,0,1,0,0,0.000,0,0,0.000
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,2,0.044,0,0,0.044
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,7,0.109,0,0,0.109
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
7,3,4,7,67,0.135,2,1,0.219
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.010,0,0,0.010
3,1,3,3,36,0.162,1,0,0.245
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
