# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
6,2,5,11,25,0.084,1,1,0.136
45,22,19,76,284,0.106,18,3,0.398
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,4,0.061,0,0,0.061
0,0,1,0,0,0.000,0,0,0.000
0,0,1,0,0,0.000,0,0,0.000
7,3,5,10,19,0.055,3,0,0.113
1,0,2,0,18,0.224,0,0,0.224
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,17,0.235,0,0,0.235
10,5,6,21,88,0.134,4,0,0.264
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,15,0.188,0,0,0.188
3,1,3,3,18,0.096,1,0,0.136
1,0,2,0,0,0.010,0,0,0.010
3,1,2,2,7,0.042,0,1,0.090
1,0,2,0,3,0.046,0,0,0.046
3,1,3,4,10,0.064,1,0,0.142
1,0,2,0,7,0.101,0,0,0.101
1,0,2,0,2,0.031,0,0,0.031
3,1,3,3,23,0.109,1,0,0.163
5,2,4,4,11,0.045,2,0,0.086
1,0,2,0,1,0.025,0,0,0.025
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.055,0,0,0.055
1,0,2,0,0,0.015,0,0,0.015
5,2,4,6,53,0.147,2,0,0.324
1,0,2,0,8,0.107,0,0,0.107
6,2,4,11,35,0.110,1,0,0.191
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,3,0.050,0,0,0.050
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.042,0,0,0.042
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,5,0.071,0,0,0.071
1,0,2,0,15,0.188,0,0,0.188
22,11,9,47,113,0.094,9,2,0.265
1,0,2,0,4,0.056,0,0,0.056
18,9,9,25,121,0.102,9,0,0.194
266,142,88,488,1672,0.104,125,13,0.362
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,5,0.080,0,0,0.080
6,3,3,10,29,0.083,3,0,0.120
29,15,11,51,189,0.109,13,2,0.451
1,0,2,0,2,0.036,0,0,0.036
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,3,0.050,0,0,0.050
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,7,0.096,0,0,0.096
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,9,0.130,0,0,0.130
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,5,0.071,0,0,0.071
0,0,1,0,0,0.000,0,0,0.000
