# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
73,36,30,120,380,0.091,30,4,0.359
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,11,0.151,0,0,0.151
3,1,3,4,8,0.057,1,0,0.086
239,121,82,442,1649,0.113,96,19,0.454
1,0,2,0,9,0.134,0,0,0.134
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,12,0.157,0,0,0.157
1,0,2,0,6,0.082,0,0,0.082
3,1,3,3,7,0.049,1,0,0.086
14,7,7,22,140,0.143,7,0,0.262
3,1,3,3,20,0.095,1,0,0.147
0,0,1,0,0,0.000,0,0,0.000
64,33,21,125,455,0.117,26,6,0.374
1,0,2,0,2,0.040,0,0,0.040
91,47,31,177,574,0.108,40,5,0.358
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,4,0.061,0,0,0.061
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,2,0.036,0,0,0.036
5,2,4,6,42,0.124,2,0,0.207
221,111,93,400,1557,0.113,95,13,0.476
1,0,2,0,3,0.050,0,0,0.050
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,6,0.086,0,0,0.086
24,11,12,40,165,0.112,8,3,0.266
5,2,4,7,28,0.090,2,0,0.213
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,2,0.040,0,0,0.040
8,3,6,16,70,0.138,2,1,0.248
1,0,2,0,0,0.010,0,0,0.010
8,4,4,11,57,0.108,4,0,0.318
3,1,3,4,7,0.049,1,0,0.096
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,4,0.056,0,0,0.056
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,13,0.167,0,0,0.167
1,0,2,0,4,0.061,0,0,0.061
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.010,0,0,0.010
3,1,2,2,13,0.063,0,1,0.101
1,0,2,0,4,0.061,0,0,0.061
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.040,0,0,0.040
