# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,2,0,4,0.056,0,0,0.056
43,21,19,77,336,0.123,18,2,0.326
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.036,0,0,0.036
72,36,31,129,480,0.108,31,5,0.426
3,1,3,1,4,0.032,1,0,0.036
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
7,3,5,10,36,0.090,3,0,0.120
0,0,1,0,0,0.000,0,0,0.000
32,16,14,60,303,0.140,15,0,0.343
1,0,2,0,7,0.092,0,0,0.092
5,2,3,5,17,0.064,1,1,0.132
38,18,18,71,247,0.109,14,4,0.272
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,2,0.040,0,0,0.040
10,5,5,13,100,0.139,5,0,0.406
3,1,3,5,21,0.109,1,0,0.209
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,10,0.132,0,0,0.132
1,0,2,0,14,0.204,0,0,0.204
7,3,5,16,43,0.105,3,0,0.265
144,72,61,251,903,0.103,63,8,0.302
1,0,2,0,4,0.056,0,0,0.056
1,0,2,0,7,0.109,0,0,0.109
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,9,0.121,0,0,0.121
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,4,0.065,0,0,0.065
1,0,2,0,8,0.098,0,0,0.098
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,9,0.113,0,0,0.113
1,0,2,0,1,0.025,0,0,0.025
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,7,0.096,0,0,0.096
3,1,3,4,11,0.066,1,0,0.088
