# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,2,0,5,0.062,0,0,0.062
31,16,13,46,197,0.103,15,1,0.349
1,0,2,0,2,0.036,0,0,0.036
63,34,17,123,454,0.115,28,5,0.468
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,1,0.021,0,0,0.021
143,73,42,308,921,0.111,53,15,0.280
1,0,2,0,16,0.190,0,0,0.190
6,2,5,8,80,0.181,1,1,0.541
223,117,78,413,1960,0.135,102,13,0.621
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
10,4,6,16,66,0.107,2,2,0.354
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
0,0,1,0,0,0.000,0,0,0.000
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,16,0.199,0,0,0.199
3,1,3,4,20,0.098,1,0,0.157
1,0,2,0,2,0.044,0,0,0.044
16,7,10,26,144,0.131,6,1,0.366
3,1,3,3,42,0.185,1,0,0.351
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,8,0.120,0,0,0.120
1,0,2,0,7,0.096,0,0,0.096
208,109,67,407,1508,0.118,87,19,0.520
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,4,0.052,0,0,0.052
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,8,0.098,0,0,0.098
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.021,0,0,0.021
0,0,1,0,0,0.000,0,0,0.000
3,1,3,3,8,0.052,1,0,0.075
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,12,0.153,0,0,0.153
1,0,2,0,1,0.025,0,0,0.025
