# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
13,6,7,18,78,0.097,5,1,0.157
1,0,2,0,14,0.191,0,0,0.191
1,0,2,0,3,0.042,0,0,0.042
1,0,2,0,6,0.090,0,0,0.090
5,2,4,5,79,0.213,2,0,0.605
9,4,6,14,110,0.168,4,0,0.337
3,1,3,4,19,0.100,1,0,0.166
1,0,2,0,38,0.467,0,0,0.467
42,20,20,73,338,0.125,17,2,0.376
31,15,16,54,281,0.138,14,1,0.386
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,1,0.021,0,0,0.021
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,4,0.074,0,0,0.074
58,29,23,106,466,0.125,24,4,0.470
3,1,3,3,27,0.134,1,0,0.245
1,0,2,0,19,0.230,0,0,0.230
1,0,2,0,9,0.126,0,0,0.126
3,1,2,2,2,0.019,0,1,0.036
1,0,2,0,18,0.232,0,0,0.232
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,8,0.120,0,0,0.120
1,0,2,0,1,0.029,0,0,0.029
6,2,5,9,58,0.149,1,1,0.258
1,0,2,0,2,0.031,0,0,0.031
5,2,4,6,23,0.076,2,0,0.153
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
11,5,6,16,51,0.084,4,1,0.160
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,1,0.029,0,0,0.029
7,3,5,11,29,0.074,3,0,0.157
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
63,33,22,113,421,0.108,28,5,0.274
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,1,0.021,0,0,0.021
68,35,27,114,581,0.131,32,2,0.406
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,6,0.086,0,0,0.086
1,0,2,0,9,0.117,0,0,0.117
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,0,0.010,0,0,0.010
3,1,3,4,10,0.062,1,0,0.077
1,0,2,0,3,0.046,0,0,0.046
3,1,3,4,14,0.075,1,0,0.088
2,1,2,4,10,0.088,0,0,0.107
1,0,2,0,4,0.052,0,0,0.052
1,0,2,0,4,0.065,0,0,0.065
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.025,0,0,0.025
3,1,3,3,15,0.080,1,0,0.151
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,5,0.075,0,0,0.075
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.015,0,0,0.015
5,2,4,6,18,0.065,2,0,0.124
1,0,2,0,6,0.094,0,0,0.094
1,0,2,0,0,0.010,0,0,0.010
20,10,10,39,139,0.114,10,0,0.333
1,0,2,0,1,0.025,0,0,0.025
0,0,1,0,0,0.000,0,0,0.000
22,10,11,33,171,0.119,7,3,0.341
1,0,2,0,1,0.021,0,0,0.021
3,1,3,3,16,0.084,1,0,0.123
6,3,4,15,36,0.100,2,0,0.232
1,0,2,0,2,0.036,0,0,0.036
5,2,4,8,37,0.114,2,0,0.151
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,18,0.237,0,0,0.237
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,3,0.055,0,0,0.055
1,0,2,0,11,0.147,0,0,0.147
3,1,3,4,17,0.090,1,0,0.174
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
3,1,3,1,3,0.030,1,0,0.036
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.059,0,0,0.059
1,0,2,0,7,0.109,0,0,0.109
3,1,3,3,15,0.078,1,0,0.142
3,1,3,4,15,0.082,1,0,0.194
1,0,2,0,7,0.101,0,0,0.101
1,0,2,0,0,0.015,0,0,0.015
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,6,0.077,0,0,0.077
9,4,6,12,73,0.122,4,0,0.220
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,15,0.188,0,0,0.188
3,1,3,3,5,0.040,1,0,0.061
6,2,5,7,45,0.114,1,1,0.280
1,0,2,0,8,0.102,0,0,0.102
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,4,0.065,0,0,0.065
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,10,0.123,0,0,0.123
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,5,0.075,0,0,0.075
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.015,0,0,0.015
82,40,34,139,660,0.125,30,10,0.726
1,0,2,0,8,0.111,0,0,0.111
1,0,2,0,6,0.082,0,0,0.082
