# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
339,167,128,629,2040,0.103,130,27,0.513
1,0,2,0,0,0.015,0,0,0.015
3,1,3,4,6,0.047,1,0,0.071
1,0,2,0,7,0.101,0,0,0.101
1,0,2,0,19,0.243,0,0,0.243
1,0,2,0,7,0.105,0,0,0.105
10,4,6,15,102,0.155,2,2,0.500
0,0,1,0,0,0.000,0,0,0.000
3,1,3,3,8,0.052,1,0,0.075
43,21,21,83,325,0.120,19,2,0.508
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,1,0.025,0,0,0.025
11,4,7,19,80,0.122,2,1,0.266
1,0,2,0,5,0.071,0,0,0.071
53,25,27,100,484,0.140,22,2,0.508
3,1,3,1,6,0.040,1,0,0.055
1,0,2,0,11,0.155,0,0,0.155
3,1,3,4,11,0.069,1,0,0.086
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,15,0.197,0,0,0.197
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,5,0.080,0,0,0.080
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,5,0.080,0,0,0.080
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,3,0.055,0,0,0.055
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
5,2,4,4,46,0.122,2,0,0.267
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,0,0.010,0,0,0.010
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.055,0,0,0.055
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,27,0.348,0,0,0.348
1,0,2,0,30,0.379,0,0,0.379
1,0,2,0,11,0.160,0,0,0.160
1,0,2,0,8,0.102,0,0,0.102
1,0,2,0,12,0.153,0,0,0.153
1,0,2,0,8,0.102,0,0,0.102
1,0,2,0,16,0.212,0,0,0.212
1,0,2,0,0,0.015,0,0,0.015
9,4,6,15,70,0.118,4,0,0.262
1,0,2,0,3,0.055,0,0,0.055
1,0,2,0,1,0.021,0,0,0.021
73,35,30,129,417,0.099,26,7,0.376
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,2,0.031,0,0,0.031
0,0,1,0,0,0.000,0,0,0.000
0,0,1,0,0,0.000,0,0,0.000
5,2,4,7,12,0.052,2,0,0.075
1,0,2,0,0,0.010,0,0,0.010
3,1,3,4,9,0.057,1,0,0.105
1,0,2,0,0,0.015,0,0,0.015
