# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
104,54,35,200,667,0.108,44,9,0.599
1,0,2,0,0,0.010,0,0,0.010
0,0,1,0,0,0.000,0,0,0.000
9,4,6,11,42,0.078,4,0,0.166
11,5,7,14,39,0.065,5,0,0.117
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,11,0.164,0,0,0.164
127,62,50,251,869,0.113,47,13,0.436
1,0,2,0,0,0.015,0,0,0.015
3,1,3,3,5,0.038,1,0,0.046
4,1,4,5,20,0.093,0,1,0.124
1,0,2,0,0,0.010,0,0,0.010
3,1,3,4,2,0.029,1,0,0.036
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,25,0.323,0,0,0.323
1,0,2,0,10,0.132,0,0,0.132
1,0,2,0,9,0.126,0,0,0.126
1,0,2,0,0,0.015,0,0,0.015
11,4,8,21,55,0.097,3,0,0.145
1,0,2,0,9,0.126,0,0,0.126
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,10,0.132,0,0,0.132
1,0,2,0,16,0.203,0,0,0.203
3,1,3,4,5,0.045,1,0,0.065
0,0,1,0,0,0.000,0,0,0.000
6,3,3,10,33,0.092,3,0,0.172
3,1,3,1,6,0.043,1,0,0.075
3,1,3,3,11,0.060,1,0,0.065
3,1,2,2,19,0.084,0,1,0.144
1,0,2,0,0,0.010,0,0,0.010
5,2,4,7,39,0.117,2,0,0.266
3,1,3,3,1,0.025,1,0,0.025
1,0,2,0,0,0.015,0,0,0.015
48,23,20,96,386,0.131,17,5,0.459
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.031,0,0,0.031
6,2,5,2,49,0.116,1,1,0.199
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,1,0.021,0,0,0.021
0,0,1,0,0,0.000,0,0,0.000
