# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
5,2,4,6,11,0.048,2,0,0.061
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,11,0.129,0,0,0.129
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,20,0.258,0,0,0.258
5,2,4,6,15,0.057,2,0,0.083
3,1,3,3,54,0.254,1,0,0.388
31,16,14,52,234,0.114,16,0,0.329
1,0,2,0,6,0.077,0,0,0.077
5,2,4,4,45,0.129,2,0,0.343
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,4,0.056,0,0,0.056
33,15,17,57,331,0.151,12,2,0.496
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
64,32,28,95,586,0.137,29,2,0.450
17,7,10,25,124,0.111,5,1,0.351
202,105,76,337,1570,0.121,95,7,0.417
7,3,5,8,52,0.111,3,0,0.258
37,18,19,57,410,0.158,17,1,0.603
1,0,2,0,8,0.111,0,0,0.111
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,10,0.119,0,0,0.119
5,2,3,3,36,0.101,1,1,0.205
5,2,4,7,52,0.152,2,0,0.375
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.025,0,0,0.025
17,8,7,33,78,0.083,5,3,0.178
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,14,0.169,0,0,0.169
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.010,0,0,0.010
11,5,7,14,81,0.113,5,0,0.232
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.021,0,0,0.021
3,1,3,3,10,0.062,1,0,0.075
1,0,2,0,29,0.330,0,0,0.330
1,0,2,0,12,0.170,0,0,0.170
28,14,12,55,328,0.172,12,2,0.494
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,7,0.105,0,0,0.105
