# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
22,11,10,33,154,0.109,10,1,0.240
1,0,2,0,1,0.021,0,0,0.021
3,1,3,4,11,0.068,1,0,0.096
1,0,2,0,1,0.021,0,0,0.021
21,11,8,36,139,0.108,10,1,0.197
1,0,2,0,7,0.083,0,0,0.083
1,0,2,0,9,0.130,0,0,0.130
1,0,2,0,4,0.056,0,0,0.056
1,0,2,0,1,0.025,0,0,0.025
80,40,28,155,494,0.106,32,5,0.709
3,1,3,4,18,0.093,1,0,0.111
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
121,60,45,204,697,0.098,47,11,0.366
4,2,3,8,21,0.089,1,0,0.163
1,0,2,0,8,0.107,0,0,0.107
20,9,12,33,117,0.098,8,1,0.226
1,0,2,0,0,0.010,0,0,0.010
3,1,3,4,14,0.080,1,0,0.121
1,0,2,0,10,0.132,0,0,0.132
3,1,3,3,24,0.127,1,0,0.174
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,31,0.381,0,0,0.381
1,0,2,0,5,0.067,0,0,0.067
1,0,2,0,0,0.010,0,0,0.010
6,2,5,6,30,0.083,1,1,0.117
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,7,0.096,0,0,0.096
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,6,0.086,0,0,0.086
7,3,4,13,27,0.072,2,1,0.117
1,0,2,0,11,0.155,0,0,0.155
1,0,2,0,6,0.086,0,0,0.086
3,1,3,4,5,0.044,1,0,0.086
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,4,0.061,0,0,0.061
5,2,4,8,15,0.060,2,0,0.174
1,0,2,0,6,0.086,0,0,0.086
1,0,2,0,4,0.056,0,0,0.056
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,2,0.036,0,0,0.036
3,1,3,3,14,0.075,1,0,0.096
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.010,0,0,0.010
10,4,7,14,39,0.072,3,1,0.153
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,8,0.107,0,0,0.107
1,0,2,0,4,0.065,0,0,0.065
3,1,3,5,13,0.085,1,0,0.161
1,0,2,0,7,0.092,0,0,0.092
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,5,0.067,0,0,0.067
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.010,0,0,0.010
3,1,3,1,9,0.052,1,0,0.065
1,0,2,0,4,0.061,0,0,0.061
7,3,4,14,32,0.085,2,1,0.115
1,0,2,0,1,0.021,0,0,0.021
7,3,5,10,31,0.079,3,0,0.167
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,4,0.052,0,0,0.052
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
0,0,1,0,0,0.000,0,0,0.000
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,4,0.061,0,0,0.061
1,0,2,0,2,0.031,0,0,0.031
