# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
0,0,1,0,0,0.000,0,0,0.000
66,33,24,125,427,0.108,26,6,0.572
1,0,2,0,2,0.040,0,0,0.040
17,8,10,30,101,0.099,8,0,0.302
1,0,2,0,1,0.025,0,0,0.025
1,0,2,0,7,0.101,0,0,0.101
1,0,2,0,16,0.203,0,0,0.203
13,6,8,20,97,0.114,6,0,0.222
1,0,2,0,6,0.082,0,0,0.082
3,1,3,5,12,0.073,1,0,0.107
1,0,2,0,4,0.056,0,0,0.056
3,1,3,4,21,0.105,1,0,0.144
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.031,0,0,0.031
308,154,121,577,2112,0.113,121,27,0.551
3,1,3,4,8,0.053,1,0,0.077
21,10,11,31,153,0.113,9,1,0.280
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.036,0,0,0.036
52,25,25,87,302,0.097,21,4,0.383
1,0,2,0,1,0.025,0,0,0.025
7,3,3,8,35,0.079,1,2,0.120
1,0,2,0,6,0.086,0,0,0.086
7,3,5,11,33,0.083,3,0,0.199
1,0,2,0,3,0.046,0,0,0.046
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,8,0.115,0,0,0.115
3,1,3,1,2,0.025,1,0,0.025
1,0,2,0,0,0.010,0,0,0.010
5,2,4,5,25,0.077,2,0,0.115
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,11,0.129,0,0,0.129
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,2,0.044,0,0,0.044
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,1,0.029,0,0,0.029
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,5,0.071,0,0,0.071
1,0,2,0,0,0.010,0,0,0.010
3,1,3,3,30,0.142,1,0,0.295
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,9,0.117,0,0,0.117
1,0,2,0,11,0.151,0,0,0.151
1,0,2,0,1,0.021,0,0,0.021
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,6,0.094,0,0,0.094
1,0,2,0,15,0.180,0,0,0.180
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,7,0.109,0,0,0.109
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,17,0.235,0,0,0.235
1,0,2,0,2,0.031,0,0,0.031
1,0,2,0,10,0.132,0,0,0.132
1,0,2,0,3,0.059,0,0,0.059
1,0,2,0,2,0.036,0,0,0.036
7,3,5,10,57,0.120,3,0,0.174
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,28,0.384,0,0,0.384
1,0,2,0,1,0.025,0,0,0.025
53,24,26,95,368,0.112,18,5,0.347
0,0,1,0,0,0.000,0,0,0.000
