# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,4,0.056,0,0,0.056
7,3,5,7,28,0.065,3,0,0.136
47,23,21,87,362,0.121,19,4,0.821
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,15,0.214,0,0,0.214
48,25,19,87,364,0.119,23,2,0.432
1,0,2,0,5,0.067,0,0,0.067
3,1,3,3,13,0.073,1,0,0.102
17,7,9,34,143,0.139,3,4,0.295
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,0,0.015,0,0,0.015
26,13,10,47,244,0.144,11,1,0.559
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,1,0.025,0,0,0.025
3,1,3,1,5,0.037,1,0,0.056
5,2,4,4,105,0.273,2,0,0.721
1,0,2,0,5,0.084,0,0,0.084
1,0,2,0,2,0.036,0,0,0.036
24,11,13,39,224,0.141,9,2,0.372
10,5,5,18,56,0.096,5,0,0.167
8,4,4,10,31,0.068,4,0,0.134
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,12,0.157,0,0,0.157
1,0,2,0,24,0.295,0,0,0.295
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,1,0.021,0,0,0.021
11,5,5,22,83,0.124,4,0,0.362
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,1,0.029,0,0,0.029
1,0,2,0,6,0.077,0,0,0.077
3,1,3,4,16,0.089,1,0,0.132
3,1,2,2,7,0.039,0,1,0.067
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,3,0.042,0,0,0.042
1,0,2,0,3,0.050,0,0,0.050
1,0,2,0,1,0.021,0,0,0.021
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,3,0.042,0,0,0.042
29,14,12,66,176,0.108,10,4,0.333
5,2,4,7,11,0.052,2,0,0.071
1,0,2,0,1,0.025,0,0,0.025
3,1,3,3,23,0.112,1,0,0.251
1,0,2,0,6,0.073,0,0,0.073
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,23,0.302,0,0,0.302
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,0,0.010,0,0,0.010
1,0,2,0,2,0.036,0,0,0.036
1,0,2,0,2,0.040,0,0,0.040
0,0,1,0,0,0.000,0,0,0.000
1,0,2,0,14,0.186,0,0,0.186
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,2,0.040,0,0,0.040
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,0,0.010,0,0,0.010
3,1,3,4,27,0.123,1,0,0.175
1,0,2,0,17,0.218,0,0,0.218
1,0,2,0,1,0.021,0,0,0.021
1,0,2,0,0,0.015,0,0,0.015
1,0,2,0,11,0.142,0,0,0.142
1,0,2,0,2,0.044,0,0,0.044
1,0,2,0,19,0.256,0,0,0.256
