 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,11,0.129,0,0,0.129
2,1,0,2,0,1,0.025,0,0,0.025
3,1,0,2,0,3,0.050,0,0,0.050
4,1,0,2,0,18,0.224,0,0,0.224
5,1,0,2,0,0,0.015,0,0,0.015
6,22,10,10,36,146,0.112,6,4,0.285
7,1,0,2,0,10,0.128,0,0,0.128
8,1,0,2,0,1,0.021,0,0,0.021
9,1,0,2,0,3,0.046,0,0,0.046
10,1,0,2,0,3,0.050,0,0,0.050
11,0,0,1,0,0,0.000,0,0,0.000
12,1,0,2,0,0,0.010,0,0,0.010
13,1,0,2,0,0,0.015,0,0,0.015
14,18,9,9,26,143,0.119,9,0,0.260
15,1,0,2,0,2,0.040,0,0,0.040
16,0,0,1,0,0,0.000,0,0,0.000
17,1,0,2,0,1,0.021,0,0,0.021
18,3,1,3,1,31,0.131,1,0,0.332
19,1,0,2,0,0,0.010,0,0,0.010
20,0,0,1,0,0,0.000,0,0,0.000
21,15,7,8,25,149,0.147,6,1,0.473
22,1,0,2,0,0,0.010,0,0,0.010
23,1,0,2,0,1,0.021,0,0,0.021
24,30,14,11,52,200,0.111,8,5,0.300
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,3,0.050,0,0,0.050
27,1,0,2,0,1,0.025,0,0,0.025
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,2,0.036,0,0,0.036
30,1,0,2,0,1,0.021,0,0,0.021
31,1,0,2,0,2,0.036,0,0,0.036
32,1,0,2,0,0,0.015,0,0,0.015
33,1,0,2,0,1,0.025,0,0,0.025
34,1,0,2,0,0,0.010,0,0,0.010
35,1,0,2,0,6,0.086,0,0,0.086
36,1,0,2,0,21,0.264,0,0,0.264
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,19,0.221,0,0,0.221
39,1,0,2,0,8,0.107,0,0,0.107
40,1,0,2,0,0,0.015,0,0,0.015
41,0,0,1,0,0,0.000,0,0,0.000
42,1,0,2,0,1,0.025,0,0,0.025
43,1,0,2,0,0,0.015,0,0,0.015
44,0,0,1,0,0,0.000,0,0,0.000
45,3,1,2,2,12,0.059,0,1,0.092
46,1,0,2,0,4,0.056,0,0,0.056
47,1,0,2,0,1,0.029,0,0,0.029
48,1,0,2,0,0,0.010,0,0,0.010
49,1,0,2,0,0,0.010,0,0,0.010
50,1,0,2,0,0,0.015,0,0,0.015
51,3,1,3,4,25,0.120,1,0,0.167
52,1,0,2,0,1,0.029,0,0,0.029
53,1,0,2,0,7,0.096,0,0,0.096
54,1,0,2,0,1,0.021,0,0,0.021
55,0,0,1,0,0,0.000,0,0,0.000
56,0,0,1,0,0,0.000,0,0,0.000
57,0,0,1,0,0,0.000,0,0,0.000
58,3,1,3,3,9,0.059,1,0,0.080
59,1,0,2,0,1,0.021,0,0,0.021
60,1,0,2,0,5,0.067,0,0,0.067
61,1,0,2,0,1,0.021,0,0,0.021
62,1,0,2,0,10,0.136,0,0,0.136
63,0,0,1,0,0,0.000,0,0,0.000
64,1,0,2,0,2,0.036,0,0,0.036
65,1,0,2,0,5,0.075,0,0,0.075
66,1,0,2,0,1,0.025,0,0,0.025
67,1,0,2,0,29,0.373,0,0,0.373
68,0,0,1,0,0,0.000,0,0,0.000
69,1,0,2,0,7,0.096,0,0,0.096
70,1,0,2,0,1,0.021,0,0,0.021
71,0,0,1,0,0,0.000,0,0,0.000
72,0,0,1,0,0,0.000,0,0,0.000
73,1,0,2,0,1,0.025,0,0,0.025
74,1,0,2,0,1,0.021,0,0,0.021
75,1,0,2,0,0,0.010,0,0,0.010
76,1,0,2,0,0,0.010,0,0,0.010
77,1,0,2,0,5,0.075,0,0,0.075
78,3,1,3,4,14,0.082,1,0,0.140
79,1,0,2,0,0,0.015,0,0,0.015
80,1,0,2,0,3,0.059,0,0,0.059
81,1,0,2,0,2,0.044,0,0,0.044
82,3,1,3,3,7,0.050,1,0,0.101
83,1,0,2,0,2,0.036,0,0,0.036
84,0,0,1,0,0,0.000,0,0,0.000
85,1,0,2,0,0,0.015,0,0,0.015
86,1,0,2,0,1,0.025,0,0,0.025
87,5,2,4,7,40,0.115,2,0,0.251
88,1,0,2,0,3,0.046,0,0,0.046
89,1,0,2,0,4,0.061,0,0,0.061
