 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,1,0,2,0,4,0.056,0,0,0.056
3,3,1,3,4,18,0.093,1,0,0.134
4,1,0,2,0,0,0.010,0,0,0.010
5,1,0,2,0,2,0.036,0,0,0.036
6,1,0,2,0,1,0.025,0,0,0.025
7,0,0,1,0,0,0.000,0,0,0.000
8,0,0,1,0,0,0.000,0,0,0.000
9,1,0,2,0,13,0.176,0,0,0.176
10,0,0,1,0,0,0.000,0,0,0.000
11,1,0,2,0,1,0.025,0,0,0.025
12,1,0,2,0,1,0.025,0,0,0.025
13,1,0,2,0,1,0.025,0,0,0.025
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,0,0.015,0,0,0.015
16,5,2,4,6,30,0.093,2,0,0.194
17,1,0,2,0,0,0.010,0,0,0.010
18,20,10,10,27,145,0.113,10,0,0.331
19,1,0,2,0,0,0.010,0,0,0.010
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,0,0.010,0,0,0.010
22,1,0,2,0,3,0.046,0,0,0.046
23,1,0,2,0,0,0.010,0,0,0.010
24,1,0,2,0,2,0.036,0,0,0.036
25,1,0,2,0,1,0.021,0,0,0.021
26,1,0,2,0,6,0.082,0,0,0.082
27,1,0,2,0,0,0.010,0,0,0.010
28,1,0,2,0,0,0.015,0,0,0.015
29,1,0,2,0,0,0.010,0,0,0.010
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,2,0.031,0,0,0.031
32,1,0,2,0,5,0.067,0,0,0.067
33,1,0,2,0,28,0.397,0,0,0.397
34,1,0,2,0,4,0.061,0,0,0.061
35,1,0,2,0,0,0.010,0,0,0.010
36,1,0,2,0,1,0.025,0,0,0.025
37,1,0,2,0,0,0.015,0,0,0.015
38,1,0,2,0,0,0.015,0,0,0.015
39,1,0,2,0,0,0.010,0,0,0.010
40,1,0,2,0,3,0.055,0,0,0.055
41,1,0,2,0,0,0.010,0,0,0.010
42,1,0,2,0,2,0.036,0,0,0.036
43,1,0,2,0,3,0.046,0,0,0.046
44,1,0,2,0,1,0.025,0,0,0.025
45,1,0,2,0,0,0.010,0,0,0.010
46,1,0,2,0,0,0.010,0,0,0.010
47,1,0,2,0,1,0.021,0,0,0.021
48,0,0,1,0,0,0.000,0,0,0.000
49,4,1,4,7,16,0.079,0,1,0.107
50,1,0,2,0,12,0.166,0,0,0.166
51,1,0,2,0,6,0.086,0,0,0.086
52,1,0,2,0,7,0.101,0,0,0.101
53,1,0,2,0,0,0.010,0,0,0.010
54,1,0,2,0,1,0.025,0,0,0.025
55,1,0,2,0,0,0.010,0,0,0.010
56,1,0,2,0,6,0.086,0,0,0.086
57,1,0,2,0,0,0.010,0,0,0.010
58,1,0,2,0,1,0.025,0,0,0.025
59,1,0,2,0,0,0.010,0,0,0.010
60,1,0,2,0,3,0.050,0,0,0.050
61,1,0,2,0,0,0.015,0,0,0.015
62,1,0,2,0,0,0.010,0,0,0.010
63,1,0,2,0,0,0.010,0,0,0.010
64,1,0,2,0,3,0.050,0,0,0.050
65,0,0,1,0,0,0.000,0,0,0.000
66,15,7,5,30,26,0.055,5,1,0.113
67,1,0,2,0,7,0.101,0,0,0.101
68,1,0,2,0,25,0.318,0,0,0.318
69,1,0,2,0,0,0.010,0,0,0.010
70,1,0,2,0,9,0.121,0,0,0.121
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,2,0.036,0,0,0.036
73,1,0,2,0,0,0.010,0,0,0.010
74,1,0,2,0,2,0.036,0,0,0.036
75,1,0,2,0,0,0.010,0,0,0.010
76,1,0,2,0,2,0.031,0,0,0.031
77,1,0,2,0,8,0.107,0,0,0.107
78,0,0,1,0,0,0.000,0,0,0.000
79,1,0,2,0,1,0.025,0,0,0.025
80,1,0,2,0,3,0.046,0,0,0.046
81,1,0,2,0,4,0.061,0,0,0.061
82,1,0,2,0,8,0.111,0,0,0.111
83,1,0,2,0,0,0.015,0,0,0.015
84,1,0,2,0,6,0.082,0,0,0.082
85,1,0,2,0,1,0.025,0,0,0.025
86,1,0,2,0,5,0.071,0,0,0.071
87,1,0,2,0,0,0.010,0,0,0.010
88,1,0,2,0,1,0.021,0,0,0.021
89,0,0,1,0,0,0.000,0,0,0.000
90,0,0,1,0,0,0.000,0,0,0.000
91,1,0,2,0,1,0.021,0,0,0.021
92,1,0,2,0,0,0.015,0,0,0.015
93,0,0,1,0,0,0.000,0,0,0.000
94,0,0,1,0,0,0.000,0,0,0.000
95,1,0,2,0,0,0.015,0,0,0.015
96,1,0,2,0,0,0.015,0,0,0.015
97,1,0,2,0,5,0.075,0,0,0.075
98,1,0,2,0,2,0.031,0,0,0.031
99,1,0,2,0,0,0.010,0,0,0.010
100,10,4,7,12,86,0.126,3,1,0.251
101,1,0,2,0,3,0.046,0,0,0.046
102,1,0,2,0,0,0.010,0,0,0.010
103,0,0,1,0,0,0.000,0,0,0.000
104,1,0,2,0,9,0.130,0,0,0.130
105,1,0,2,0,3,0.046,0,0,0.046
106,1,0,2,0,2,0.040,0,0,0.040
107,1,0,2,0,0,0.010,0,0,0.010
108,1,0,2,0,6,0.086,0,0,0.086
109,1,0,2,0,2,0.036,0,0,0.036
110,1,0,2,0,0,0.015,0,0,0.015
111,1,0,2,0,0,0.010,0,0,0.010
112,0,0,1,0,0,0.000,0,0,0.000
113,0,0,1,0,0,0.000,0,0,0.000
114,1,0,2,0,3,0.050,0,0,0.050
115,3,1,3,3,4,0.034,1,0,0.067
116,1,0,2,0,0,0.015,0,0,0.015
117,3,1,3,1,4,0.029,1,0,0.036
118,1,0,2,0,1,0.025,0,0,0.025
119,1,0,2,0,6,0.082,0,0,0.082
120,1,0,2,0,0,0.010,0,0,0.010
121,10,4,7,15,52,0.089,3,1,0.308
122,1,0,2,0,1,0.021,0,0,0.021
123,1,0,2,0,6,0.086,0,0,0.086
124,1,0,2,0,1,0.021,0,0,0.021
125,0,0,1,0,0,0.000,0,0,0.000
126,1,0,2,0,3,0.046,0,0,0.046
127,1,0,2,0,0,0.010,0,0,0.010
