 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,1,0,2,0,0,0.015,0,0,0.015
3,1,0,2,0,1,0.021,0,0,0.021
4,1,0,2,0,3,0.050,0,0,0.050
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,4,0.074,0,0,0.074
7,5,2,4,6,23,0.080,2,0,0.167
8,1,0,2,0,2,0.031,0,0,0.031
9,1,0,2,0,7,0.105,0,0,0.105
10,1,0,2,0,5,0.084,0,0,0.084
11,3,1,3,4,30,0.144,1,0,0.307
12,1,0,2,0,1,0.025,0,0,0.025
13,1,0,2,0,12,0.144,0,0,0.144
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,0,0.010,0,0,0.010
16,1,0,2,0,1,0.025,0,0,0.025
17,1,0,2,0,6,0.086,0,0,0.086
18,1,0,2,0,2,0.044,0,0,0.044
19,5,2,4,8,31,0.100,2,0,0.172
20,1,0,2,0,1,0.025,0,0,0.025
21,7,2,5,12,41,0.102,0,1,0.246
22,1,0,2,0,0,0.010,0,0,0.010
23,1,0,2,0,0,0.010,0,0,0.010
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,1,0.021,0,0,0.021
27,1,0,2,0,3,0.050,0,0,0.050
28,0,0,1,0,0,0.000,0,0,0.000
29,1,0,2,0,1,0.029,0,0,0.029
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,2,0.040,0,0,0.040
32,0,0,1,0,0,0.000,0,0,0.000
33,1,0,2,0,0,0.010,0,0,0.010
34,3,1,3,4,2,0.032,1,0,0.036
35,1,0,2,0,9,0.117,0,0,0.117
36,1,0,2,0,3,0.055,0,0,0.055
37,0,0,1,0,0,0.000,0,0,0.000
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,0,0.015,0,0,0.015
40,1,0,2,0,3,0.050,0,0,0.050
41,1,0,2,0,3,0.046,0,0,0.046
42,1,0,2,0,4,0.069,0,0,0.069
43,1,0,2,0,0,0.015,0,0,0.015
44,1,0,2,0,1,0.021,0,0,0.021
45,1,0,2,0,1,0.021,0,0,0.021
46,1,0,2,0,2,0.040,0,0,0.040
47,20,10,10,31,138,0.107,10,0,0.303
48,1,0,2,0,0,0.015,0,0,0.015
49,1,0,2,0,3,0.055,0,0,0.055
50,1,0,2,0,6,0.077,0,0,0.077
51,1,0,2,0,4,0.061,0,0,0.061
52,1,0,2,0,0,0.010,0,0,0.010
53,1,0,2,0,5,0.075,0,0,0.075
54,1,0,2,0,0,0.015,0,0,0.015
55,1,0,2,0,4,0.065,0,0,0.065
56,1,0,2,0,0,0.010,0,0,0.010
57,1,0,2,0,8,0.115,0,0,0.115
58,1,0,2,0,6,0.090,0,0,0.090
59,1,0,2,0,2,0.031,0,0,0.031
60,1,0,2,0,12,0.170,0,0,0.170
61,22,10,13,34,110,0.085,9,1,0.353
62,3,1,3,4,9,0.058,1,0,0.092
63,1,0,2,0,6,0.090,0,0,0.090
64,12,5,8,24,79,0.117,4,1,0.300
65,1,0,2,0,13,0.189,0,0,0.189
66,1,0,2,0,0,0.010,0,0,0.010
67,0,0,1,0,0,0.000,0,0,0.000
68,1,0,2,0,1,0.021,0,0,0.021
69,0,0,1,0,0,0.000,0,0,0.000
70,1,0,2,0,9,0.139,0,0,0.139
71,1,0,2,0,1,0.025,0,0,0.025
72,1,0,2,0,7,0.088,0,0,0.088
73,1,0,2,0,1,0.021,0,0,0.021
74,1,0,2,0,7,0.101,0,0,0.101
75,1,0,2,0,2,0.036,0,0,0.036
76,1,0,2,0,2,0.036,0,0,0.036
77,1,0,2,0,4,0.069,0,0,0.069
78,1,0,2,0,5,0.071,0,0,0.071
79,1,0,2,0,6,0.090,0,0,0.090
80,1,0,2,0,2,0.031,0,0,0.031
81,1,0,2,0,0,0.010,0,0,0.010
82,1,0,2,0,0,0.010,0,0,0.010
83,1,0,2,0,2,0.036,0,0,0.036
84,1,0,2,0,2,0.044,0,0,0.044
85,1,0,2,0,3,0.042,0,0,0.042
86,1,0,2,0,4,0.056,0,0,0.056
87,1,0,2,0,0,0.010,0,0,0.010
88,1,0,2,0,0,0.015,0,0,0.015
89,5,2,4,9,42,0.129,2,0,0.345
90,0,0,1,0,0,0.000,0,0,0.000
91,1,0,2,0,9,0.117,0,0,0.117
92,1,0,2,0,3,0.050,0,0,0.050
93,1,0,2,0,6,0.086,0,0,0.086
94,1,0,2,0,6,0.077,0,0,0.077
