 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.050,0,0,0.050
2,1,0,2,0,4,0.065,0,0,0.065
3,1,0,2,0,4,0.074,0,0,0.074
4,1,0,2,0,2,0.036,0,0,0.036
5,1,0,2,0,18,0.237,0,0,0.237
6,1,0,2,0,0,0.015,0,0,0.015
7,1,0,2,0,10,0.132,0,0,0.132
8,1,0,2,0,1,0.021,0,0,0.021
9,0,0,1,0,0,0.000,0,0,0.000
10,0,0,1,0,0,0.000,0,0,0.000
11,11,6,4,17,91,0.123,6,0,0.271
12,1,0,2,0,1,0.029,0,0,0.029
13,1,0,2,0,17,0.235,0,0,0.235
14,1,0,2,0,8,0.111,0,0,0.111
15,1,0,2,0,6,0.077,0,0,0.077
16,1,0,2,0,13,0.176,0,0,0.176
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,7,0.096,0,0,0.096
19,0,0,1,0,0,0.000,0,0,0.000
20,1,0,2,0,3,0.046,0,0,0.046
21,1,0,2,0,8,0.102,0,0,0.102
22,1,0,2,0,0,0.010,0,0,0.010
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,0,0.015,0,0,0.015
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,1,0.021,0,0,0.021
29,1,0,2,0,14,0.199,0,0,0.199
30,1,0,2,0,0,0.015,0,0,0.015
31,1,0,2,0,1,0.021,0,0,0.021
32,17,7,10,32,140,0.135,4,3,0.403
33,1,0,2,0,0,0.010,0,0,0.010
34,1,0,2,0,8,0.107,0,0,0.107
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,2,0.044,0,0,0.044
37,1,0,2,0,16,0.212,0,0,0.212
38,9,4,6,14,42,0.083,4,0,0.120
39,1,0,2,0,22,0.283,0,0,0.283
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,0,0.010,0,0,0.010
42,1,0,2,0,2,0.036,0,0,0.036
43,0,0,1,0,0,0.000,0,0,0.000
44,1,0,2,0,3,0.055,0,0,0.055
45,1,0,2,0,2,0.036,0,0,0.036
46,1,0,2,0,5,0.080,0,0,0.080
47,1,0,2,0,0,0.015,0,0,0.015
48,0,0,1,0,0,0.000,0,0,0.000
49,0,0,1,0,0,0.000,0,0,0.000
50,1,0,2,0,0,0.010,0,0,0.010
51,1,0,2,0,0,0.015,0,0,0.015
52,1,0,2,0,5,0.067,0,0,0.067
53,1,0,2,0,2,0.040,0,0,0.040
54,1,0,2,0,2,0.031,0,0,0.031
55,1,0,2,0,2,0.031,0,0,0.031
56,1,0,2,0,18,0.228,0,0,0.228
57,10,4,7,18,104,0.154,3,1,0.456
58,1,0,2,0,0,0.015,0,0,0.015
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,0,0.010,0,0,0.010
61,3,1,3,3,30,0.139,1,0,0.215
62,1,0,2,0,3,0.042,0,0,0.042
63,1,0,2,0,1,0.021,0,0,0.021
64,1,0,2,0,2,0.036,0,0,0.036
65,1,0,2,0,0,0.010,0,0,0.010
66,1,0,2,0,24,0.312,0,0,0.312
67,1,0,2,0,1,0.021,0,0,0.021
68,1,0,2,0,1,0.025,0,0,0.025
69,1,0,2,0,0,0.010,0,0,0.010
70,1,0,2,0,6,0.077,0,0,0.077
71,1,0,2,0,8,0.107,0,0,0.107
72,1,0,2,0,0,0.010,0,0,0.010
73,1,0,2,0,15,0.197,0,0,0.197
74,0,0,1,0,0,0.000,0,0,0.000
75,16,7,10,25,132,0.126,6,1,0.256
76,1,0,2,0,5,0.067,0,0,0.067
77,1,0,2,0,13,0.176,0,0,0.176
78,1,0,2,0,14,0.195,0,0,0.195
79,5,2,4,6,43,0.127,2,0,0.151
80,1,0,2,0,7,0.105,0,0,0.105
81,1,0,2,0,0,0.010,0,0,0.010
82,1,0,2,0,0,0.015,0,0,0.015
83,1,0,2,0,4,0.056,0,0,0.056
84,0,0,1,0,0,0.000,0,0,0.000
85,1,0,2,0,2,0.036,0,0,0.036
86,1,0,2,0,2,0.031,0,0,0.031
