 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.031,0,0,0.031
2,1,0,2,0,4,0.061,0,0,0.061
3,1,0,2,0,1,0.021,0,0,0.021
4,1,0,2,0,13,0.163,0,0,0.163
5,12,6,6,15,50,0.074,6,0,0.134
6,1,0,2,0,0,0.010,0,0,0.010
7,1,0,2,0,12,0.157,0,0,0.157
8,3,1,3,3,22,0.117,1,0,0.231
9,1,0,2,0,0,0.010,0,0,0.010
10,0,0,1,0,0,0.000,0,0,0.000
11,1,0,2,0,0,0.015,0,0,0.015
12,8,4,4,15,48,0.098,4,0,0.253
13,1,0,2,0,3,0.046,0,0,0.046
14,30,17,8,61,229,0.119,16,1,0.292
15,1,0,2,0,0,0.015,0,0,0.015
16,1,0,2,0,32,0.383,0,0,0.383
17,1,0,2,0,0,0.010,0,0,0.010
18,0,0,1,0,0,0.000,0,0,0.000
19,1,0,2,0,19,0.247,0,0,0.247
20,1,0,2,0,0,0.015,0,0,0.015
21,1,0,2,0,5,0.071,0,0,0.071
22,31,15,14,51,152,0.086,12,3,0.329
23,1,0,2,0,2,0.036,0,0,0.036
24,3,1,3,4,25,0.128,1,0,0.195
25,5,2,4,6,20,0.065,2,0,0.098
26,3,1,3,4,5,0.043,1,0,0.056
27,1,0,2,0,0,0.010,0,0,0.010
28,1,0,2,0,3,0.046,0,0,0.046
29,1,0,2,0,9,0.121,0,0,0.121
30,1,0,2,0,1,0.029,0,0,0.029
31,1,0,2,0,3,0.042,0,0,0.042
32,13,6,7,15,132,0.151,5,1,0.408
33,0,0,1,0,0,0.000,0,0,0.000
34,1,0,2,0,0,0.015,0,0,0.015
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,8,0.120,0,0,0.120
37,0,0,1,0,0,0.000,0,0,0.000
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,2,0.036,0,0,0.036
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,1,0.025,0,0,0.025
42,5,2,4,7,20,0.071,2,0,0.128
43,1,0,2,0,4,0.056,0,0,0.056
44,1,0,2,0,2,0.036,0,0,0.036
45,1,0,2,0,0,0.015,0,0,0.015
46,0,0,1,0,0,0.000,0,0,0.000
47,1,0,2,0,3,0.042,0,0,0.042
48,1,0,2,0,1,0.021,0,0,0.021
49,1,0,2,0,2,0.036,0,0,0.036
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,0,0.010,0,0,0.010
52,1,0,2,0,1,0.025,0,0,0.025
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,0,0.010,0,0,0.010
55,1,0,2,0,0,0.015,0,0,0.015
56,1,0,2,0,0,0.010,0,0,0.010
57,0,0,1,0,0,0.000,0,0,0.000
58,0,0,1,0,0,0.000,0,0,0.000
59,7,3,4,11,45,0.109,2,1,0.189
60,1,0,2,0,0,0.010,0,0,0.010
61,1,0,2,0,0,0.010,0,0,0.010
62,1,0,2,0,2,0.036,0,0,0.036
63,1,0,2,0,2,0.040,0,0,0.040
64,0,0,1,0,0,0.000,0,0,0.000
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,0,0.010,0,0,0.010
67,1,0,2,0,21,0.277,0,0,0.277
68,3,1,3,3,7,0.049,1,0,0.082
69,1,0,2,0,2,0.031,0,0,0.031
70,1,0,2,0,1,0.025,0,0,0.025
71,3,1,3,3,21,0.102,1,0,0.184
72,1,0,2,0,8,0.102,0,0,0.102
73,1,0,2,0,3,0.046,0,0,0.046
74,1,0,2,0,1,0.029,0,0,0.029
75,1,0,2,0,36,0.493,0,0,0.493
76,0,0,1,0,0,0.000,0,0,0.000
77,0,0,1,0,0,0.000,0,0,0.000
78,0,0,1,0,0,0.000,0,0,0.000
79,1,0,2,0,10,0.136,0,0,0.136
80,1,0,2,0,2,0.036,0,0,0.036
81,1,0,2,0,0,0.015,0,0,0.015
82,1,0,2,0,1,0.021,0,0,0.021
83,1,0,2,0,3,0.046,0,0,0.046
84,1,0,2,0,0,0.010,0,0,0.010
85,1,0,2,0,0,0.010,0,0,0.010
86,1,0,2,0,0,0.010,0,0,0.010
87,1,0,2,0,1,0.025,0,0,0.025
88,0,0,1,0,0,0.000,0,0,0.000
89,1,0,2,0,10,0.128,0,0,0.128
90,1,0,2,0,0,0.010,0,0,0.010
91,0,0,1,0,0,0.000,0,0,0.000
92,1,0,2,0,1,0.021,0,0,0.021
93,1,0,2,0,0,0.010,0,0,0.010
94,4,2,2,8,59,0.212,2,0,0.465
95,1,0,2,0,16,0.194,0,0,0.194
96,12,6,5,20,47,0.072,5,1,0.123
97,1,0,2,0,4,0.056,0,0,0.056
98,1,0,2,0,0,0.010,0,0,0.010
99,1,0,2,0,5,0.075,0,0,0.075
100,1,0,2,0,5,0.067,0,0,0.067
101,1,0,2,0,2,0.036,0,0,0.036
102,1,0,2,0,2,0.044,0,0,0.044
103,1,0,2,0,0,0.015,0,0,0.015
104,1,0,2,0,10,0.145,0,0,0.145
105,1,0,2,0,12,0.170,0,0,0.170
106,1,0,2,0,3,0.042,0,0,0.042
107,7,3,4,14,32,0.090,2,1,0.157
108,0,0,1,0,0,0.000,0,0,0.000
109,1,0,2,0,0,0.015,0,0,0.015
110,1,0,2,0,1,0.025,0,0,0.025
111,0,0,1,0,0,0.000,0,0,0.000
112,1,0,2,0,5,0.080,0,0,0.080
113,1,0,2,0,0,0.010,0,0,0.010
114,0,0,1,0,0,0.000,0,0,0.000
115,1,0,2,0,3,0.050,0,0,0.050
116,1,0,2,0,2,0.040,0,0,0.040
117,1,0,2,0,0,0.015,0,0,0.015
118,1,0,2,0,0,0.015,0,0,0.015
119,33,15,17,56,213,0.108,11,4,0.369
120,1,0,2,0,9,0.126,0,0,0.126
121,0,0,1,0,0,0.000,0,0,0.000
122,1,0,2,0,2,0.036,0,0,0.036
123,1,0,2,0,0,0.010,0,0,0.010
124,1,0,2,0,4,0.065,0,0,0.065
125,1,0,2,0,0,0.015,0,0,0.015
126,1,0,2,0,1,0.021,0,0,0.021
127,0,0,1,0,0,0.000,0,0,0.000
128,1,0,2,0,1,0.025,0,0,0.025
129,0,0,1,0,0,0.000,0,0,0.000
130,1,0,2,0,10,0.140,0,0,0.140
131,1,0,2,0,1,0.025,0,0,0.025
132,1,0,2,0,7,0.092,0,0,0.092
133,1,0,2,0,1,0.021,0,0,0.021
134,1,0,2,0,0,0.010,0,0,0.010
135,1,0,2,0,2,0.036,0,0,0.036
136,0,0,1,0,0,0.000,0,0,0.000
137,1,0,2,0,1,0.025,0,0,0.025
138,3,1,3,4,24,0.123,1,0,0.213
139,105,55,32,231,679,0.111,41,12,0.629
140,1,0,2,0,0,0.010,0,0,0.010
141,1,0,2,0,0,0.010,0,0,0.010
142,1,0,2,0,3,0.046,0,0,0.046
143,1,0,2,0,18,0.228,0,0,0.228
144,1,0,2,0,0,0.015,0,0,0.015
145,1,0,2,0,0,0.010,0,0,0.010
146,1,0,2,0,0,0.015,0,0,0.015
147,1,0,2,0,3,0.050,0,0,0.050
148,1,0,2,0,9,0.130,0,0,0.130
149,1,0,2,0,6,0.094,0,0,0.094
150,1,0,2,0,2,0.031,0,0,0.031
151,1,0,2,0,4,0.056,0,0,0.056
152,1,0,2,0,2,0.040,0,0,0.040
153,1,0,2,0,0,0.010,0,0,0.010
154,1,0,2,0,2,0.040,0,0,0.040
155,1,0,2,0,9,0.121,0,0,0.121
156,1,0,2,0,0,0.010,0,0,0.010
157,1,0,2,0,0,0.010,0,0,0.010
158,1,0,2,0,2,0.040,0,0,0.040
159,1,0,2,0,1,0.025,0,0,0.025
160,1,0,2,0,3,0.055,0,0,0.055
161,3,1,3,4,27,0.135,1,0,0.220
162,1,0,2,0,0,0.010,0,0,0.010
163,46,22,19,95,392,0.136,17,3,0.384
164,1,0,2,0,0,0.015,0,0,0.015
165,1,0,2,0,3,0.042,0,0,0.042
166,1,0,2,0,10,0.123,0,0,0.123
167,1,0,2,0,0,0.010,0,0,0.010
168,1,0,2,0,4,0.061,0,0,0.061
169,3,1,3,4,2,0.035,1,0,0.040
170,1,0,2,0,1,0.021,0,0,0.021
171,1,0,2,0,1,0.029,0,0,0.029
172,1,0,2,0,6,0.090,0,0,0.090
173,1,0,2,0,1,0.021,0,0,0.021
174,1,0,2,0,0,0.015,0,0,0.015
175,1,0,2,0,15,0.197,0,0,0.197
176,1,0,2,0,1,0.025,0,0,0.025
177,1,0,2,0,1,0.021,0,0,0.021
178,1,0,2,0,0,0.015,0,0,0.015
179,1,0,2,0,4,0.065,0,0,0.065
180,1,0,2,0,0,0.010,0,0,0.010
181,1,0,2,0,0,0.015,0,0,0.015
182,3,1,3,3,8,0.051,1,0,0.061
183,1,0,2,0,0,0.015,0,0,0.015
184,1,0,2,0,2,0.031,0,0,0.031
185,1,0,2,0,21,0.290,0,0,0.290
186,1,0,2,0,7,0.096,0,0,0.096
187,1,0,2,0,0,0.010,0,0,0.010
188,1,0,2,0,0,0.015,0,0,0.015
189,1,0,2,0,0,0.010,0,0,0.010
190,1,0,2,0,0,0.010,0,0,0.010
191,1,0,2,0,0,0.010,0,0,0.010
192,3,1,3,1,15,0.071,1,0,0.163
193,0,0,1,0,0,0.000,0,0,0.000
194,1,0,2,0,0,0.010,0,0,0.010
195,1,0,2,0,14,0.178,0,0,0.178
196,1,0,2,0,5,0.071,0,0,0.071
197,1,0,2,0,0,0.010,0,0,0.010
198,0,0,1,0,0,0.000,0,0,0.000
199,1,0,2,0,0,0.015,0,0,0.015
200,1,0,2,0,3,0.055,0,0,0.055
201,1,0,2,0,1,0.025,0,0,0.025
202,1,0,2,0,1,0.025,0,0,0.025
203,1,0,2,0,4,0.056,0,0,0.056
204,0,0,1,0,0,0.000,0,0,0.000
205,0,0,1,0,0,0.000,0,0,0.000
206,25,14,7,34,174,0.110,13,1,0.431
207,1,0,2,0,12,0.161,0,0,0.161
208,1,0,2,0,16,0.199,0,0,0.199
209,0,0,1,0,0,0.000,0,0,0.000
210,1,0,2,0,2,0.040,0,0,0.040
211,1,0,2,0,1,0.025,0,0,0.025
212,1,0,2,0,0,0.010,0,0,0.010
213,1,0,2,0,1,0.025,0,0,0.025
214,1,0,2,0,0,0.010,0,0,0.010
215,1,0,2,0,19,0.247,0,0,0.247
216,1,0,2,0,3,0.050,0,0,0.050
217,0,0,1,0,0,0.000,0,0,0.000
218,1,0,2,0,1,0.029,0,0,0.029
219,1,0,2,0,1,0.025,0,0,0.025
220,1,0,2,0,8,0.120,0,0,0.120
221,3,1,3,3,28,0.132,1,0,0.188
222,1,0,2,0,0,0.010,0,0,0.010
223,1,0,2,0,7,0.096,0,0,0.096
224,1,0,2,0,2,0.040,0,0,0.040
225,1,0,2,0,1,0.025,0,0,0.025
226,1,0,2,0,0,0.010,0,0,0.010
227,1,0,2,0,3,0.046,0,0,0.046
228,0,0,1,0,0,0.000,0,0,0.000
229,3,1,3,4,24,0.119,1,0,0.176
230,0,0,1,0,0,0.000,0,0,0.000
231,1,0,2,0,1,0.029,0,0,0.029
232,1,0,2,0,4,0.065,0,0,0.065
233,1,0,2,0,0,0.010,0,0,0.010
234,1,0,2,0,5,0.075,0,0,0.075
235,0,0,1,0,0,0.000,0,0,0.000
236,1,0,2,0,1,0.025,0,0,0.025
237,1,0,2,0,1,0.025,0,0,0.025
238,1,0,2,0,0,0.010,0,0,0.010
239,1,0,2,0,0,0.015,0,0,0.015
240,1,0,2,0,12,0.148,0,0,0.148
241,1,0,2,0,4,0.065,0,0,0.065
242,1,0,2,0,0,0.015,0,0,0.015
243,1,0,2,0,7,0.096,0,0,0.096
244,1,0,2,0,1,0.025,0,0,0.025
245,8,4,3,18,63,0.129,3,1,0.222
246,1,0,2,0,1,0.025,0,0,0.025
247,1,0,2,0,0,0.010,0,0,0.010
248,1,0,2,0,0,0.010,0,0,0.010
249,1,0,2,0,1,0.029,0,0,0.029
250,1,0,2,0,0,0.010,0,0,0.010
251,1,0,2,0,0,0.015,0,0,0.015
252,5,2,3,9,14,0.069,1,1,0.114
253,3,1,3,1,14,0.066,1,0,0.102
254,1,0,2,0,2,0.036,0,0,0.036
255,1,0,2,0,0,0.015,0,0,0.015
256,1,0,2,0,4,0.061,0,0,0.061
257,3,1,2,2,5,0.032,0,1,0.061
258,1,0,2,0,1,0.021,0,0,0.021
259,0,0,1,0,0,0.000,0,0,0.000
260,1,0,2,0,5,0.062,0,0,0.062
261,1,0,2,0,2,0.044,0,0,0.044
262,1,0,2,0,0,0.010,0,0,0.010
263,1,0,2,0,1,0.021,0,0,0.021
264,1,0,2,0,2,0.036,0,0,0.036
265,1,0,2,0,0,0.010,0,0,0.010
266,0,0,1,0,0,0.000,0,0,0.000
267,1,0,2,0,0,0.010,0,0,0.010
268,5,2,4,5,25,0.081,2,0,0.191
269,1,0,2,0,0,0.010,0,0,0.010
270,1,0,2,0,1,0.021,0,0,0.021
271,1,0,2,0,1,0.025,0,0,0.025
272,1,0,2,0,6,0.077,0,0,0.077
273,1,0,2,0,0,0.015,0,0,0.015
274,1,0,2,0,1,0.025,0,0,0.025
275,1,0,2,0,11,0.142,0,0,0.142
276,1,0,2,0,16,0.207,0,0,0.207
277,1,0,2,0,0,0.015,0,0,0.015
278,1,0,2,0,0,0.010,0,0,0.010
279,1,0,2,0,0,0.010,0,0,0.010
280,1,0,2,0,1,0.021,0,0,0.021
281,1,0,2,0,6,0.090,0,0,0.090
282,1,0,2,0,11,0.147,0,0,0.147
283,0,0,1,0,0,0.000,0,0,0.000
284,1,0,2,0,5,0.071,0,0,0.071
285,1,0,2,0,2,0.036,0,0,0.036
