 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,12,0.161,0,0,0.161
3,1,0,2,0,0,0.010,0,0,0.010
4,1,0,2,0,3,0.046,0,0,0.046
5,0,0,1,0,0,0.000,0,0,0.000
6,27,12,16,45,164,0.100,11,0,0.421
7,3,1,3,3,12,0.071,1,0,0.094
8,12,5,7,28,62,0.096,3,2,0.151
9,72,36,29,126,473,0.107,31,4,0.519
10,5,2,4,7,10,0.048,2,0,0.092
11,1,0,2,0,1,0.025,0,0,0.025
12,15,7,8,28,62,0.080,6,1,0.207
13,3,1,3,4,10,0.065,1,0,0.140
14,1,0,2,0,2,0.031,0,0,0.031
15,1,0,2,0,6,0.090,0,0,0.090
16,5,2,4,4,31,0.091,2,0,0.232
17,1,0,2,0,0,0.010,0,0,0.010
18,1,0,2,0,1,0.025,0,0,0.025
19,0,0,1,0,0,0.000,0,0,0.000
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,1,0.021,0,0,0.021
22,0,0,1,0,0,0.000,0,0,0.000
23,3,1,3,1,2,0.028,1,0,0.029
24,3,1,3,3,7,0.049,1,0,0.096
25,11,5,7,16,57,0.085,5,0,0.155
26,1,0,2,0,1,0.025,0,0,0.025
27,6,3,3,12,40,0.104,3,0,0.213
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,3,0.046,0,0,0.046
30,1,0,2,0,1,0.029,0,0,0.029
31,1,0,2,0,4,0.065,0,0,0.065
32,1,0,2,0,1,0.025,0,0,0.025
33,1,0,2,0,1,0.021,0,0,0.021
34,1,0,2,0,2,0.036,0,0,0.036
35,1,0,2,0,0,0.015,0,0,0.015
36,1,0,2,0,3,0.050,0,0,0.050
37,1,0,2,0,0,0.015,0,0,0.015
38,1,0,2,0,0,0.015,0,0,0.015
39,1,0,2,0,1,0.029,0,0,0.029
40,1,0,2,0,1,0.025,0,0,0.025
41,1,0,2,0,6,0.082,0,0,0.082
42,3,1,2,2,3,0.024,0,1,0.031
43,1,0,2,0,0,0.010,0,0,0.010
44,5,2,3,7,14,0.055,1,1,0.086
45,3,1,3,3,11,0.064,1,0,0.121
46,3,1,3,4,21,0.111,1,0,0.182
47,1,0,2,0,0,0.015,0,0,0.015
48,0,0,1,0,0,0.000,0,0,0.000
49,1,0,2,0,1,0.025,0,0,0.025
50,1,0,2,0,0,0.010,0,0,0.010
51,3,1,2,2,9,0.047,0,1,0.082
52,1,0,2,0,3,0.042,0,0,0.042
53,1,0,2,0,1,0.025,0,0,0.025
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,2,0.031,0,0,0.031
56,1,0,2,0,7,0.092,0,0,0.092
