 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,10,0.057,1,0,0.077
2,1,0,2,0,8,0.107,0,0,0.107
3,1,0,2,0,3,0.050,0,0,0.050
4,1,0,2,0,1,0.021,0,0,0.021
5,1,0,2,0,1,0.025,0,0,0.025
6,1,0,2,0,2,0.036,0,0,0.036
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,0,0.010,0,0,0.010
9,1,0,2,0,0,0.010,0,0,0.010
10,0,0,1,0,0,0.000,0,0,0.000
11,1,0,2,0,3,0.050,0,0,0.050
12,1,0,2,0,4,0.061,0,0,0.061
13,1,0,2,0,3,0.050,0,0,0.050
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,1,0.025,0,0,0.025
16,1,0,2,0,0,0.010,0,0,0.010
17,3,1,2,8,14,0.104,0,1,0.148
18,0,0,1,0,0,0.000,0,0,0.000
19,1,0,2,0,1,0.025,0,0,0.025
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,7,0.096,0,0,0.096
22,1,0,2,0,2,0.036,0,0,0.036
23,1,0,2,0,3,0.050,0,0,0.050
24,1,0,2,0,2,0.036,0,0,0.036
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,0,0.010,0,0,0.010
27,1,0,2,0,0,0.010,0,0,0.010
28,3,1,3,4,4,0.038,1,0,0.071
29,1,0,2,0,1,0.025,0,0,0.025
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,11,0.129,0,0,0.129
32,1,0,2,0,0,0.015,0,0,0.015
33,1,0,2,0,2,0.036,0,0,0.036
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,1,0.021,0,0,0.021
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,0,0.010,0,0,0.010
39,1,0,2,0,2,0.044,0,0,0.044
40,1,0,2,0,1,0.029,0,0,0.029
41,1,0,2,0,6,0.077,0,0,0.077
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,1,0.025,0,0,0.025
44,0,0,1,0,0,0.000,0,0,0.000
45,1,0,2,0,0,0.015,0,0,0.015
46,3,1,3,3,11,0.064,1,0,0.117
47,1,0,2,0,3,0.050,0,0,0.050
48,1,0,2,0,1,0.021,0,0,0.021
49,1,0,2,0,11,0.147,0,0,0.147
50,1,0,2,0,5,0.067,0,0,0.067
51,1,0,2,0,0,0.010,0,0,0.010
52,0,0,1,0,0,0.000,0,0,0.000
53,1,0,2,0,1,0.021,0,0,0.021
54,1,0,2,0,13,0.167,0,0,0.167
55,1,0,2,0,0,0.010,0,0,0.010
56,1,0,2,0,1,0.025,0,0,0.025
57,0,0,1,0,0,0.000,0,0,0.000
58,0,0,1,0,0,0.000,0,0,0.000
