 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.025,0,0,0.025
2,3,1,3,3,12,0.069,1,0,0.084
3,1,0,2,0,3,0.055,0,0,0.055
4,0,0,1,0,0,0.000,0,0,0.000
5,9,4,6,13,73,0.121,4,0,0.487
6,7,3,5,12,33,0.084,3,0,0.155
7,1,0,2,0,1,0.025,0,0,0.025
8,0,0,1,0,0,0.000,0,0,0.000
9,1,0,2,0,2,0.031,0,0,0.031
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,0,0.010,0,0,0.010
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,0,0.010,0,0,0.010
14,1,0,2,0,3,0.055,0,0,0.055
15,1,0,2,0,7,0.101,0,0,0.101
16,1,0,2,0,6,0.086,0,0,0.086
17,1,0,2,0,0,0.015,0,0,0.015
18,1,0,2,0,0,0.010,0,0,0.010
19,4,1,4,7,9,0.064,0,1,0.092
20,1,0,2,0,1,0.021,0,0,0.021
21,1,0,2,0,0,0.015,0,0,0.015
22,1,0,2,0,1,0.025,0,0,0.025
23,1,0,2,0,2,0.031,0,0,0.031
24,1,0,2,0,8,0.124,0,0,0.124
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,2,0.044,0,0,0.044
27,1,0,2,0,0,0.010,0,0,0.010
28,0,0,1,0,0,0.000,0,0,0.000
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,1,0.021,0,0,0.021
31,1,0,2,0,0,0.010,0,0,0.010
32,0,0,1,0,0,0.000,0,0,0.000
33,1,0,2,0,2,0.044,0,0,0.044
34,1,0,2,0,0,0.015,0,0,0.015
35,1,0,2,0,0,0.010,0,0,0.010
36,1,0,2,0,1,0.025,0,0,0.025
37,1,0,2,0,3,0.046,0,0,0.046
38,1,0,2,0,4,0.065,0,0,0.065
39,1,0,2,0,2,0.031,0,0,0.031
40,3,1,3,3,7,0.050,1,0,0.086
41,5,2,4,5,23,0.074,2,0,0.215
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,1,0.021,0,0,0.021
44,1,0,2,0,11,0.138,0,0,0.138
45,1,0,2,0,4,0.061,0,0,0.061
46,1,0,2,0,5,0.071,0,0,0.071
47,1,0,2,0,0,0.015,0,0,0.015
48,3,1,3,3,17,0.097,1,0,0.164
49,1,0,2,0,1,0.021,0,0,0.021
50,1,0,2,0,0,0.015,0,0,0.015
51,1,0,2,0,10,0.136,0,0,0.136
52,1,0,2,0,5,0.067,0,0,0.067
53,1,0,2,0,1,0.025,0,0,0.025
54,1,0,2,0,1,0.021,0,0,0.021
55,1,0,2,0,1,0.021,0,0,0.021
56,11,5,7,18,128,0.164,5,0,0.521
57,1,0,2,0,6,0.073,0,0,0.073
58,1,0,2,0,3,0.050,0,0,0.050
59,0,0,1,0,0,0.000,0,0,0.000
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,1,0.021,0,0,0.021
62,0,0,1,0,0,0.000,0,0,0.000
63,1,0,2,0,7,0.092,0,0,0.092
64,1,0,2,0,0,0.015,0,0,0.015
65,1,0,2,0,8,0.115,0,0,0.115
66,1,0,2,0,0,0.015,0,0,0.015
67,1,0,2,0,3,0.050,0,0,0.050
68,1,0,2,0,0,0.010,0,0,0.010
