 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.021,0,0,0.021
2,1,0,2,0,4,0.056,0,0,0.056
3,1,0,2,0,1,0.029,0,0,0.029
4,1,0,2,0,1,0.025,0,0,0.025
5,1,0,2,0,2,0.036,0,0,0.036
6,1,0,2,0,37,0.456,0,0,0.456
7,1,0,2,0,1,0.025,0,0,0.025
8,1,0,2,0,0,0.010,0,0,0.010
9,1,0,2,0,1,0.021,0,0,0.021
10,1,0,2,0,0,0.010,0,0,0.010
11,8,4,4,15,83,0.152,4,0,0.270
12,1,0,2,0,1,0.021,0,0,0.021
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,2,0.031,0,0,0.031
16,1,0,2,0,4,0.065,0,0,0.065
17,1,0,2,0,1,0.021,0,0,0.021
18,1,0,2,0,0,0.015,0,0,0.015
19,1,0,2,0,1,0.021,0,0,0.021
20,1,0,2,0,0,0.015,0,0,0.015
21,1,0,2,0,0,0.010,0,0,0.010
22,0,0,1,0,0,0.000,0,0,0.000
23,1,0,2,0,1,0.025,0,0,0.025
24,1,0,2,0,3,0.046,0,0,0.046
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,0,0.015,0,0,0.015
27,1,0,2,0,1,0.021,0,0,0.021
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,9,0.126,0,0,0.126
30,1,0,2,0,0,0.015,0,0,0.015
31,1,0,2,0,0,0.010,0,0,0.010
32,1,0,2,0,0,0.015,0,0,0.015
33,1,0,2,0,0,0.010,0,0,0.010
34,1,0,2,0,1,0.029,0,0,0.029
35,1,0,2,0,8,0.120,0,0,0.120
36,1,0,2,0,1,0.029,0,0,0.029
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,4,0.065,0,0,0.065
39,1,0,2,0,1,0.025,0,0,0.025
40,1,0,2,0,6,0.086,0,0,0.086
41,1,0,2,0,0,0.010,0,0,0.010
42,1,0,2,0,6,0.086,0,0,0.086
43,0,0,1,0,0,0.000,0,0,0.000
44,0,0,1,0,0,0.000,0,0,0.000
45,1,0,2,0,0,0.010,0,0,0.010
46,1,0,2,0,0,0.010,0,0,0.010
47,1,0,2,0,4,0.056,0,0,0.056
48,1,0,2,0,3,0.050,0,0,0.050
49,1,0,2,0,1,0.021,0,0,0.021
50,1,0,2,0,0,0.010,0,0,0.010
51,1,0,2,0,0,0.010,0,0,0.010
52,1,0,2,0,6,0.086,0,0,0.086
53,1,0,2,0,1,0.025,0,0,0.025
54,0,0,1,0,0,0.000,0,0,0.000
55,17,8,10,24,71,0.076,8,0,0.325
56,1,0,2,0,0,0.010,0,0,0.010
57,1,0,2,0,12,0.148,0,0,0.148
58,0,0,1,0,0,0.000,0,0,0.000
59,4,1,4,5,26,0.094,0,1,0.181
60,1,0,2,0,16,0.207,0,0,0.207
61,0,0,1,0,0,0.000,0,0,0.000
62,1,0,2,0,9,0.126,0,0,0.126
63,1,0,2,0,5,0.067,0,0,0.067
64,1,0,2,0,0,0.010,0,0,0.010
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,1,0.025,0,0,0.025
67,1,0,2,0,3,0.050,0,0,0.050
68,1,0,2,0,0,0.015,0,0,0.015
69,1,0,2,0,0,0.010,0,0,0.010
70,1,0,2,0,1,0.025,0,0,0.025
71,1,0,2,0,0,0.010,0,0,0.010
72,0,0,1,0,0,0.000,0,0,0.000
73,0,0,1,0,0,0.000,0,0,0.000
74,1,0,2,0,0,0.010,0,0,0.010
75,1,0,2,0,8,0.115,0,0,0.115
76,1,0,2,0,0,0.015,0,0,0.015
77,1,0,2,0,1,0.021,0,0,0.021
78,1,0,2,0,1,0.025,0,0,0.025
79,1,0,2,0,3,0.050,0,0,0.050
80,1,0,2,0,9,0.126,0,0,0.126
81,1,0,2,0,0,0.015,0,0,0.015
82,1,0,2,0,26,0.329,0,0,0.329
83,1,0,2,0,4,0.061,0,0,0.061
84,0,0,1,0,0,0.000,0,0,0.000
85,1,0,2,0,2,0.036,0,0,0.036
86,1,0,2,0,1,0.029,0,0,0.029
87,0,0,1,0,0,0.000,0,0,0.000
88,0,0,1,0,0,0.000,0,0,0.000
89,3,1,3,3,11,0.064,1,0,0.142
90,1,0,2,0,2,0.031,0,0,0.031
91,1,0,2,0,1,0.021,0,0,0.021
92,1,0,2,0,4,0.056,0,0,0.056
93,0,0,1,0,0,0.000,0,0,0.000
94,1,0,2,0,0,0.015,0,0,0.015
95,1,0,2,0,3,0.055,0,0,0.055
96,1,0,2,0,7,0.096,0,0,0.096
97,0,0,1,0,0,0.000,0,0,0.000
98,1,0,2,0,1,0.021,0,0,0.021
99,0,0,1,0,0,0.000,0,0,0.000
100,1,0,2,0,2,0.036,0,0,0.036
101,1,0,2,0,1,0.025,0,0,0.025
102,0,0,1,0,0,0.000,0,0,0.000
103,1,0,2,0,0,0.010,0,0,0.010
104,1,0,2,0,4,0.065,0,0,0.065
105,1,0,2,0,1,0.025,0,0,0.025
106,1,0,2,0,1,0.025,0,0,0.025
107,1,0,2,0,3,0.050,0,0,0.050
108,1,0,2,0,15,0.197,0,0,0.197
109,1,0,2,0,0,0.015,0,0,0.015
110,0,0,1,0,0,0.000,0,0,0.000
111,1,0,2,0,1,0.029,0,0,0.029
112,1,0,2,0,4,0.061,0,0,0.061
113,1,0,2,0,2,0.036,0,0,0.036
114,1,0,2,0,5,0.075,0,0,0.075
115,1,0,2,0,1,0.025,0,0,0.025
116,5,2,4,7,44,0.131,2,0,0.302
117,1,0,2,0,22,0.274,0,0,0.274
118,0,0,1,0,0,0.000,0,0,0.000
119,1,0,2,0,15,0.197,0,0,0.197
120,3,1,3,3,9,0.060,1,0,0.128
121,0,0,1,0,0,0.000,0,0,0.000
122,1,0,2,0,2,0.036,0,0,0.036
123,1,0,2,0,1,0.021,0,0,0.021
124,1,0,2,0,5,0.075,0,0,0.075
125,0,0,1,0,0,0.000,0,0,0.000
126,1,0,2,0,6,0.086,0,0,0.086
127,1,0,2,0,0,0.010,0,0,0.010
128,0,0,1,0,0,0.000,0,0,0.000
129,0,0,1,0,0,0.000,0,0,0.000
130,29,13,12,65,112,0.086,7,5,0.207
131,1,0,2,0,0,0.010,0,0,0.010
132,1,0,2,0,0,0.015,0,0,0.015
133,0,0,1,0,0,0.000,0,0,0.000
134,1,0,2,0,17,0.222,0,0,0.222
135,1,0,2,0,3,0.042,0,0,0.042
136,0,0,1,0,0,0.000,0,0,0.000
137,1,0,2,0,1,0.029,0,0,0.029
138,1,0,2,0,0,0.010,0,0,0.010
139,1,0,2,0,0,0.010,0,0,0.010
140,1,0,2,0,5,0.071,0,0,0.071
141,7,3,5,10,15,0.048,3,0,0.077
142,1,0,2,0,0,0.015,0,0,0.015
143,1,0,2,0,1,0.021,0,0,0.021
144,1,0,2,0,4,0.061,0,0,0.061
145,1,0,2,0,1,0.021,0,0,0.021
146,3,1,2,2,7,0.040,0,1,0.056
147,0,0,1,0,0,0.000,0,0,0.000
148,1,0,2,0,2,0.036,0,0,0.036
149,0,0,1,0,0,0.000,0,0,0.000
150,0,0,1,0,0,0.000,0,0,0.000
151,1,0,2,0,1,0.025,0,0,0.025
152,1,0,2,0,5,0.071,0,0,0.071
153,1,0,2,0,0,0.010,0,0,0.010
154,1,0,2,0,1,0.025,0,0,0.025
155,1,0,2,0,2,0.031,0,0,0.031
156,0,0,1,0,0,0.000,0,0,0.000
157,1,0,2,0,2,0.031,0,0,0.031
158,1,0,2,0,1,0.021,0,0,0.021
159,1,0,2,0,4,0.069,0,0,0.069
160,1,0,2,0,1,0.025,0,0,0.025
161,1,0,2,0,0,0.010,0,0,0.010
162,1,0,2,0,0,0.015,0,0,0.015
163,1,0,2,0,2,0.036,0,0,0.036
164,0,0,1,0,0,0.000,0,0,0.000
165,3,1,3,3,15,0.072,1,0,0.098
166,0,0,1,0,0,0.000,0,0,0.000
167,1,0,2,0,0,0.010,0,0,0.010
168,1,0,2,0,3,0.050,0,0,0.050
169,0,0,1,0,0,0.000,0,0,0.000
170,1,0,2,0,0,0.010,0,0,0.010
171,1,0,2,0,7,0.088,0,0,0.088
172,3,1,3,3,5,0.045,1,0,0.055
173,1,0,2,0,0,0.010,0,0,0.010
174,1,0,2,0,2,0.044,0,0,0.044
175,1,0,2,0,3,0.046,0,0,0.046
176,1,0,2,0,0,0.015,0,0,0.015
177,1,0,2,0,0,0.010,0,0,0.010
178,1,0,2,0,5,0.084,0,0,0.084
179,1,0,2,0,0,0.010,0,0,0.010
180,1,0,2,0,2,0.044,0,0,0.044
181,0,0,1,0,0,0.000,0,0,0.000
182,1,0,2,0,2,0.036,0,0,0.036
183,1,0,2,0,2,0.040,0,0,0.040
184,1,0,2,0,0,0.010,0,0,0.010
185,1,0,2,0,12,0.153,0,0,0.153
186,1,0,2,0,1,0.021,0,0,0.021
187,1,0,2,0,1,0.021,0,0,0.021
188,0,0,1,0,0,0.000,0,0,0.000
189,1,0,2,0,11,0.147,0,0,0.147
190,1,0,2,0,11,0.151,0,0,0.151
191,0,0,1,0,0,0.000,0,0,0.000
192,1,0,2,0,0,0.010,0,0,0.010
193,1,0,2,0,4,0.065,0,0,0.065
194,1,0,2,0,0,0.010,0,0,0.010
195,1,0,2,0,9,0.113,0,0,0.113
196,1,0,2,0,0,0.010,0,0,0.010
197,1,0,2,0,2,0.036,0,0,0.036
198,1,0,2,0,0,0.015,0,0,0.015
199,0,0,1,0,0,0.000,0,0,0.000
200,3,1,3,1,8,0.045,1,0,0.061
201,1,0,2,0,0,0.010,0,0,0.010
202,0,0,1,0,0,0.000,0,0,0.000
203,1,0,2,0,2,0.044,0,0,0.044
204,0,0,1,0,0,0.000,0,0,0.000
205,0,0,1,0,0,0.000,0,0,0.000
206,1,0,2,0,1,0.025,0,0,0.025
207,1,0,2,0,0,0.010,0,0,0.010
208,0,0,1,0,0,0.000,0,0,0.000
209,4,2,2,5,42,0.145,2,0,0.226
210,35,16,16,68,173,0.092,11,4,0.339
211,1,0,2,0,0,0.015,0,0,0.015
212,0,0,1,0,0,0.000,0,0,0.000
213,1,0,2,0,0,0.015,0,0,0.015
214,1,0,2,0,1,0.025,0,0,0.025
215,1,0,2,0,4,0.065,0,0,0.065
216,0,0,1,0,0,0.000,0,0,0.000
217,1,0,2,0,7,0.105,0,0,0.105
218,1,0,2,0,13,0.167,0,0,0.167
219,0,0,1,0,0,0.000,0,0,0.000
220,1,0,2,0,8,0.115,0,0,0.115
221,1,0,2,0,0,0.010,0,0,0.010
222,0,0,1,0,0,0.000,0,0,0.000
223,1,0,2,0,0,0.010,0,0,0.010
224,1,0,2,0,0,0.010,0,0,0.010
225,1,0,2,0,0,0.010,0,0,0.010
