 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.031,0,0,0.031
2,13,6,7,22,77,0.100,5,1,0.203
3,3,1,3,4,8,0.054,1,0,0.090
4,1,0,2,0,1,0.025,0,0,0.025
5,1,0,2,0,5,0.071,0,0,0.071
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,2,0.031,0,0,0.031
8,1,0,2,0,0,0.010,0,0,0.010
9,1,0,2,0,0,0.015,0,0,0.015
10,1,0,2,0,0,0.010,0,0,0.010
11,0,0,1,0,0,0.000,0,0,0.000
12,1,0,2,0,0,0.010,0,0,0.010
13,3,1,3,4,25,0.132,1,0,0.281
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,2,0.036,0,0,0.036
16,1,0,2,0,1,0.025,0,0,0.025
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,0,0.010,0,0,0.010
19,3,1,3,4,6,0.046,1,0,0.056
20,1,0,2,0,6,0.077,0,0,0.077
21,3,1,3,3,9,0.059,1,0,0.105
22,1,0,2,0,12,0.153,0,0,0.153
23,1,0,2,0,1,0.021,0,0,0.021
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,4,0.065,0,0,0.065
27,1,0,2,0,1,0.021,0,0,0.021
28,1,0,2,0,0,0.010,0,0,0.010
29,3,1,3,3,14,0.080,1,0,0.164
30,1,0,2,0,0,0.010,0,0,0.010
31,3,1,3,4,11,0.066,1,0,0.153
32,1,0,2,0,0,0.010,0,0,0.010
33,1,0,2,0,7,0.109,0,0,0.109
34,1,0,2,0,3,0.050,0,0,0.050
35,1,0,2,0,0,0.010,0,0,0.010
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,0,0.015,0,0,0.015
38,1,0,2,0,6,0.073,0,0,0.073
39,3,1,2,2,11,0.054,0,1,0.082
40,1,0,2,0,3,0.042,0,0,0.042
41,1,0,2,0,7,0.109,0,0,0.109
42,1,0,2,0,1,0.025,0,0,0.025
43,1,0,2,0,4,0.061,0,0,0.061
44,1,0,2,0,5,0.080,0,0,0.080
45,1,0,2,0,3,0.042,0,0,0.042
46,1,0,2,0,1,0.021,0,0,0.021
47,1,0,2,0,6,0.082,0,0,0.082
48,1,0,2,0,5,0.071,0,0,0.071
49,0,0,1,0,0,0.000,0,0,0.000
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,0,0.010,0,0,0.010
52,10,5,6,21,53,0.093,4,0,0.264
53,1,0,2,0,13,0.159,0,0,0.159
54,1,0,2,0,0,0.015,0,0,0.015
55,1,0,2,0,0,0.010,0,0,0.010
56,1,0,2,0,2,0.040,0,0,0.040
57,1,0,2,0,3,0.042,0,0,0.042
58,1,0,2,0,0,0.015,0,0,0.015
59,0,0,1,0,0,0.000,0,0,0.000
60,0,0,1,0,0,0.000,0,0,0.000
61,0,0,1,0,0,0.000,0,0,0.000
62,1,0,2,0,2,0.040,0,0,0.040
