 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,4,0.061,0,0,0.061
3,1,0,2,0,0,0.010,0,0,0.010
4,1,0,2,0,4,0.061,0,0,0.061
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,2,0.036,0,0,0.036
7,1,0,2,0,0,0.010,0,0,0.010
8,1,0,2,0,0,0.015,0,0,0.015
9,1,0,2,0,1,0.025,0,0,0.025
10,1,0,2,0,4,0.052,0,0,0.052
11,1,0,2,0,1,0.025,0,0,0.025
12,1,0,2,0,2,0.040,0,0,0.040
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,0,0.010,0,0,0.010
16,1,0,2,0,0,0.010,0,0,0.010
17,1,0,2,0,0,0.015,0,0,0.015
18,0,0,1,0,0,0.000,0,0,0.000
19,0,0,1,0,0,0.000,0,0,0.000
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,0,0.010,0,0,0.010
22,1,0,2,0,9,0.117,0,0,0.117
23,1,0,2,0,10,0.145,0,0,0.145
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,7,0.105,0,0,0.105
26,1,0,2,0,1,0.021,0,0,0.021
27,60,29,26,101,305,0.090,25,2,0.267
28,1,0,2,0,3,0.055,0,0,0.055
29,1,0,2,0,2,0.036,0,0,0.036
30,1,0,2,0,2,0.031,0,0,0.031
31,1,0,2,0,0,0.010,0,0,0.010
32,1,0,2,0,0,0.010,0,0,0.010
33,1,0,2,0,1,0.021,0,0,0.021
34,1,0,2,0,0,0.015,0,0,0.015
35,1,0,2,0,0,0.010,0,0,0.010
36,3,1,3,3,14,0.077,1,0,0.151
37,0,0,1,0,0,0.000,0,0,0.000
38,1,0,2,0,2,0.040,0,0,0.040
39,1,0,2,0,0,0.015,0,0,0.015
40,3,1,3,3,8,0.052,1,0,0.065
41,3,1,3,3,3,0.034,1,0,0.040
42,1,0,2,0,0,0.010,0,0,0.010
43,1,0,2,0,1,0.025,0,0,0.025
44,1,0,2,0,0,0.010,0,0,0.010
45,1,0,2,0,1,0.025,0,0,0.025
46,1,0,2,0,2,0.040,0,0,0.040
47,1,0,2,0,2,0.040,0,0,0.040
48,1,0,2,0,0,0.010,0,0,0.010
49,1,0,2,0,6,0.077,0,0,0.077
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,0,0.010,0,0,0.010
52,0,0,1,0,0,0.000,0,0,0.000
53,0,0,1,0,0,0.000,0,0,0.000
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,0,0.010,0,0,0.010
56,0,0,1,0,0,0.000,0,0,0.000
57,0,0,1,0,0,0.000,0,0,0.000
58,1,0,2,0,0,0.010,0,0,0.010
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,0,0.010,0,0,0.010
61,0,0,1,0,0,0.000,0,0,0.000
62,0,0,1,0,0,0.000,0,0,0.000
63,0,0,1,0,0,0.000,0,0,0.000
64,0,0,1,0,0,0.000,0,0,0.000
65,1,0,2,0,0,0.010,0,0,0.010
66,1,0,2,0,0,0.015,0,0,0.015
67,1,0,2,0,9,0.113,0,0,0.113
68,1,0,2,0,0,0.010,0,0,0.010
69,1,0,2,0,10,0.119,0,0,0.119
70,1,0,2,0,0,0.010,0,0,0.010
71,1,0,2,0,0,0.010,0,0,0.010
72,1,0,2,0,19,0.239,0,0,0.239
73,1,0,2,0,3,0.050,0,0,0.050
74,3,1,3,3,7,0.045,1,0,0.077
75,1,0,2,0,3,0.042,0,0,0.042
76,1,0,2,0,1,0.025,0,0,0.025
77,1,0,2,0,4,0.061,0,0,0.061
78,1,0,2,0,3,0.050,0,0,0.050
79,1,0,2,0,0,0.010,0,0,0.010
80,0,0,1,0,0,0.000,0,0,0.000
81,1,0,2,0,1,0.021,0,0,0.021
82,1,0,2,0,1,0.025,0,0,0.025
83,1,0,2,0,0,0.015,0,0,0.015
84,3,1,3,4,10,0.070,1,0,0.114
85,1,0,2,0,0,0.010,0,0,0.010
86,1,0,2,0,0,0.015,0,0,0.015
87,1,0,2,0,0,0.015,0,0,0.015
88,1,0,2,0,2,0.040,0,0,0.040
89,1,0,2,0,0,0.010,0,0,0.010
90,1,0,2,0,5,0.067,0,0,0.067
91,0,0,1,0,0,0.000,0,0,0.000
92,0,0,1,0,0,0.000,0,0,0.000
93,5,2,4,6,37,0.113,2,0,0.222
94,1,0,2,0,0,0.015,0,0,0.015
95,1,0,2,0,2,0.036,0,0,0.036
96,1,0,2,0,0,0.010,0,0,0.010
97,1,0,2,0,0,0.015,0,0,0.015
98,1,0,2,0,4,0.056,0,0,0.056
99,0,0,1,0,0,0.000,0,0,0.000
100,1,0,2,0,0,0.015,0,0,0.015
101,3,1,3,3,22,0.110,1,0,0.132
102,1,0,2,0,14,0.161,0,0,0.161
103,1,0,2,0,5,0.067,0,0,0.067
104,1,0,2,0,0,0.010,0,0,0.010
105,1,0,2,0,1,0.021,0,0,0.021
106,0,0,1,0,0,0.000,0,0,0.000
107,0,0,1,0,0,0.000,0,0,0.000
108,1,0,2,0,1,0.025,0,0,0.025
109,1,0,2,0,1,0.021,0,0,0.021
110,0,0,1,0,0,0.000,0,0,0.000
111,0,0,1,0,0,0.000,0,0,0.000
112,1,0,2,0,6,0.090,0,0,0.090
113,1,0,2,0,2,0.040,0,0,0.040
114,1,0,2,0,6,0.094,0,0,0.094
115,1,0,2,0,0,0.010,0,0,0.010
116,6,3,3,10,18,0.064,3,0,0.155
117,1,0,2,0,0,0.010,0,0,0.010
118,1,0,2,0,4,0.061,0,0,0.061
119,0,0,1,0,0,0.000,0,0,0.000
120,1,0,2,0,0,0.015,0,0,0.015
121,1,0,2,0,4,0.061,0,0,0.061
122,0,0,1,0,0,0.000,0,0,0.000
123,0,0,1,0,0,0.000,0,0,0.000
124,1,0,2,0,4,0.065,0,0,0.065
125,0,0,1,0,0,0.000,0,0,0.000
126,1,0,2,0,3,0.050,0,0,0.050
127,0,0,1,0,0,0.000,0,0,0.000
128,0,0,1,0,0,0.000,0,0,0.000
129,1,0,2,0,6,0.077,0,0,0.077
130,1,0,2,0,5,0.067,0,0,0.067
131,1,0,2,0,16,0.220,0,0,0.220
132,1,0,2,0,2,0.036,0,0,0.036
133,1,0,2,0,3,0.050,0,0,0.050
134,1,0,2,0,1,0.025,0,0,0.025
135,1,0,2,0,0,0.010,0,0,0.010
136,1,0,2,0,2,0.036,0,0,0.036
137,1,0,2,0,3,0.046,0,0,0.046
138,1,0,2,0,0,0.015,0,0,0.015
139,4,2,2,6,17,0.074,2,0,0.166
140,1,0,2,0,1,0.021,0,0,0.021
141,1,0,2,0,0,0.015,0,0,0.015
142,3,1,3,4,4,0.037,1,0,0.044
143,1,0,2,0,0,0.010,0,0,0.010
144,1,0,2,0,1,0.025,0,0,0.025
