 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,18,0.241,0,0,0.241
2,1,0,2,0,9,0.113,0,0,0.113
3,1,0,2,0,8,0.120,0,0,0.120
4,5,2,4,6,22,0.077,2,0,0.136
5,0,0,1,0,0,0.000,0,0,0.000
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,0,0.010,0,0,0.010
8,1,0,2,0,3,0.055,0,0,0.055
9,1,0,2,0,2,0.040,0,0,0.040
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,9,0.126,0,0,0.126
12,3,1,3,4,45,0.198,1,0,0.435
13,2,1,2,8,2,0.047,0,0,0.080
14,1,0,2,0,12,0.174,0,0,0.174
15,1,0,2,0,0,0.015,0,0,0.015
16,1,0,2,0,6,0.082,0,0,0.082
17,1,0,2,0,18,0.241,0,0,0.241
18,13,6,7,20,104,0.122,5,1,0.249
19,1,0,2,0,17,0.222,0,0,0.222
20,1,0,2,0,2,0.040,0,0,0.040
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,5,0.067,0,0,0.067
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,1,0.025,0,0,0.025
27,1,0,2,0,0,0.010,0,0,0.010
28,1,0,2,0,3,0.042,0,0,0.042
29,1,0,2,0,47,0.591,0,0,0.591
30,1,0,2,0,11,0.147,0,0,0.147
31,1,0,2,0,2,0.040,0,0,0.040
32,12,6,6,21,164,0.191,6,0,0.562
33,3,1,3,5,22,0.118,1,0,0.268
34,1,0,2,0,0,0.015,0,0,0.015
35,1,0,2,0,6,0.086,0,0,0.086
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,5,0.080,0,0,0.080
39,3,1,3,4,7,0.051,1,0,0.077
40,1,0,2,0,0,0.015,0,0,0.015
41,1,0,2,0,0,0.015,0,0,0.015
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,0,0.015,0,0,0.015
44,1,0,2,0,1,0.025,0,0,0.025
45,3,1,3,4,29,0.149,1,0,0.260
46,1,0,2,0,2,0.036,0,0,0.036
47,1,0,2,0,10,0.136,0,0,0.136
48,1,0,2,0,0,0.010,0,0,0.010
49,1,0,2,0,7,0.088,0,0,0.088
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,2,0.031,0,0,0.031
52,0,0,1,0,0,0.000,0,0,0.000
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,8,0.102,0,0,0.102
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,1,0.029,0,0,0.029
57,1,0,2,0,1,0.025,0,0,0.025
58,1,0,2,0,1,0.025,0,0,0.025
59,1,0,2,0,6,0.082,0,0,0.082
