 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.036,0,0,0.036
2,1,0,2,0,2,0.036,0,0,0.036
3,1,0,2,0,2,0.031,0,0,0.031
4,1,0,2,0,0,0.010,0,0,0.010
5,1,0,2,0,11,0.164,0,0,0.164
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,0,0.015,0,0,0.015
8,1,0,2,0,2,0.040,0,0,0.040
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,1,0.021,0,0,0.021
11,7,3,5,8,144,0.266,3,0,0.571
12,1,0,2,0,1,0.025,0,0,0.025
13,1,0,2,0,12,0.157,0,0,0.157
14,1,0,2,0,1,0.029,0,0,0.029
15,1,0,2,0,0,0.010,0,0,0.010
16,0,0,1,0,0,0.000,0,0,0.000
17,1,0,2,0,0,0.010,0,0,0.010
18,1,0,2,0,16,0.199,0,0,0.199
19,1,0,2,0,4,0.061,0,0,0.061
20,1,0,2,0,1,0.025,0,0,0.025
21,1,0,2,0,0,0.010,0,0,0.010
22,1,0,2,0,2,0.036,0,0,0.036
23,1,0,2,0,7,0.105,0,0,0.105
24,1,0,2,0,0,0.010,0,0,0.010
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,0,0.015,0,0,0.015
27,1,0,2,0,5,0.071,0,0,0.071
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,0,0.010,0,0,0.010
30,1,0,2,0,6,0.086,0,0,0.086
31,1,0,2,0,1,0.025,0,0,0.025
32,1,0,2,0,0,0.010,0,0,0.010
33,9,4,6,13,43,0.080,4,0,0.111
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,2,0.031,0,0,0.031
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,5,0.080,0,0,0.080
38,1,0,2,0,0,0.015,0,0,0.015
39,1,0,2,0,4,0.061,0,0,0.061
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,7,0.096,0,0,0.096
42,1,0,2,0,1,0.025,0,0,0.025
43,1,0,2,0,2,0.031,0,0,0.031
44,1,0,2,0,0,0.010,0,0,0.010
45,1,0,2,0,2,0.040,0,0,0.040
46,0,0,1,0,0,0.000,0,0,0.000
47,5,2,4,6,32,0.100,2,0,0.207
48,1,0,2,0,0,0.010,0,0,0.010
49,0,0,1,0,0,0.000,0,0,0.000
50,1,0,2,0,0,0.010,0,0,0.010
51,0,0,1,0,0,0.000,0,0,0.000
52,1,0,2,0,5,0.080,0,0,0.080
53,1,0,2,0,1,0.021,0,0,0.021
54,1,0,2,0,25,0.310,0,0,0.310
55,1,0,2,0,2,0.036,0,0,0.036
56,1,0,2,0,4,0.061,0,0,0.061
57,1,0,2,0,3,0.050,0,0,0.050
58,1,0,2,0,5,0.062,0,0,0.062
59,1,0,2,0,0,0.015,0,0,0.015
60,1,0,2,0,8,0.120,0,0,0.120
61,1,0,2,0,0,0.010,0,0,0.010
62,1,0,2,0,2,0.036,0,0,0.036
63,1,0,2,0,57,0.665,0,0,0.665
64,21,9,12,37,117,0.100,7,1,0.356
65,1,0,2,0,1,0.021,0,0,0.021
66,0,0,1,0,0,0.000,0,0,0.000
67,1,0,2,0,0,0.010,0,0,0.010
68,3,1,3,1,3,0.027,1,0,0.036
69,1,0,2,0,4,0.061,0,0,0.061
70,0,0,1,0,0,0.000,0,0,0.000
71,1,0,2,0,0,0.010,0,0,0.010
72,1,0,2,0,7,0.105,0,0,0.105
73,0,0,1,0,0,0.000,0,0,0.000
74,0,0,1,0,0,0.000,0,0,0.000
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,5,0.080,0,0,0.080
77,1,0,2,0,2,0.040,0,0,0.040
78,1,0,2,0,3,0.046,0,0,0.046
79,1,0,2,0,3,0.050,0,0,0.050
80,0,0,1,0,0,0.000,0,0,0.000
81,3,1,3,3,3,0.034,1,0,0.050
82,1,0,2,0,1,0.021,0,0,0.021
83,0,0,1,0,0,0.000,0,0,0.000
84,3,1,3,3,38,0.178,1,0,0.348
85,1,0,2,0,4,0.061,0,0,0.061
86,1,0,2,0,0,0.010,0,0,0.010
87,1,0,2,0,1,0.025,0,0,0.025
88,1,0,2,0,4,0.056,0,0,0.056
89,1,0,2,0,1,0.025,0,0,0.025
90,1,0,2,0,0,0.010,0,0,0.010
91,1,0,2,0,0,0.010,0,0,0.010
92,1,0,2,0,0,0.010,0,0,0.010
93,1,0,2,0,2,0.031,0,0,0.031
94,1,0,2,0,1,0.021,0,0,0.021
95,1,0,2,0,2,0.036,0,0,0.036
96,0,0,1,0,0,0.000,0,0,0.000
97,1,0,2,0,2,0.036,0,0,0.036
98,1,0,2,0,2,0.036,0,0,0.036
99,0,0,1,0,0,0.000,0,0,0.000
100,1,0,2,0,12,0.148,0,0,0.148
101,1,0,2,0,5,0.080,0,0,0.080
102,1,0,2,0,6,0.082,0,0,0.082
103,1,0,2,0,0,0.010,0,0,0.010
104,1,0,2,0,2,0.031,0,0,0.031
105,0,0,1,0,0,0.000,0,0,0.000
106,3,1,3,3,13,0.074,1,0,0.128
107,1,0,2,0,1,0.025,0,0,0.025
108,1,0,2,0,4,0.056,0,0,0.056
109,1,0,2,0,0,0.015,0,0,0.015
110,1,0,2,0,0,0.010,0,0,0.010
111,1,0,2,0,0,0.010,0,0,0.010
112,1,0,2,0,5,0.067,0,0,0.067
113,0,0,1,0,0,0.000,0,0,0.000
114,1,0,2,0,4,0.069,0,0,0.069
115,0,0,1,0,0,0.000,0,0,0.000
116,15,7,7,23,78,0.090,5,2,0.180
117,0,0,1,0,0,0.000,0,0,0.000
118,1,0,2,0,2,0.040,0,0,0.040
119,1,0,2,0,2,0.036,0,0,0.036
