 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,1,0,2,0,3,0.050,0,0,0.050
3,3,1,2,2,4,0.029,0,1,0.046
4,1,0,2,0,1,0.025,0,0,0.025
5,1,0,2,0,11,0.151,0,0,0.151
6,3,1,2,2,2,0.022,0,1,0.029
7,1,0,2,0,2,0.036,0,0,0.036
8,1,0,2,0,21,0.259,0,0,0.259
9,1,0,2,0,2,0.040,0,0,0.040
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,7,0.092,0,0,0.092
12,1,0,2,0,1,0.025,0,0,0.025
13,1,0,2,0,2,0.040,0,0,0.040
14,0,0,1,0,0,0.000,0,0,0.000
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,2,0.036,0,0,0.036
17,1,0,2,0,1,0.025,0,0,0.025
18,0,0,1,0,0,0.000,0,0,0.000
19,0,0,1,0,0,0.000,0,0,0.000
20,0,0,1,0,0,0.000,0,0,0.000
21,3,1,3,5,7,0.056,1,0,0.067
22,1,0,2,0,3,0.046,0,0,0.046
23,1,0,2,0,0,0.010,0,0,0.010
24,1,0,2,0,2,0.036,0,0,0.036
25,1,0,2,0,3,0.046,0,0,0.046
26,1,0,2,0,42,0.513,0,0,0.513
27,1,0,2,0,10,0.136,0,0,0.136
28,1,0,2,0,4,0.061,0,0,0.061
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,4,0.065,0,0,0.065
31,1,0,2,0,0,0.010,0,0,0.010
32,1,0,2,0,9,0.113,0,0,0.113
33,6,2,4,14,21,0.080,0,2,0.138
34,3,1,3,4,3,0.037,1,0,0.075
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,0,0.010,0,0,0.010
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,6,0.086,0,0,0.086
39,1,0,2,0,0,0.010,0,0,0.010
40,1,0,2,0,7,0.092,0,0,0.092
41,0,0,1,0,0,0.000,0,0,0.000
42,1,0,2,0,0,0.010,0,0,0.010
43,1,0,2,0,3,0.050,0,0,0.050
44,0,0,1,0,0,0.000,0,0,0.000
45,1,0,2,0,4,0.069,0,0,0.069
46,1,0,2,0,6,0.077,0,0,0.077
47,6,3,3,9,18,0.061,3,0,0.161
48,1,0,2,0,0,0.010,0,0,0.010
49,3,1,3,3,22,0.108,1,0,0.193
50,1,0,2,0,9,0.113,0,0,0.113
51,1,0,2,0,0,0.010,0,0,0.010
52,3,1,3,3,24,0.114,1,0,0.230
53,1,0,2,0,0,0.010,0,0,0.010
54,1,0,2,0,0,0.010,0,0,0.010
55,3,1,3,3,5,0.042,1,0,0.050
56,1,0,2,0,2,0.036,0,0,0.036
57,1,0,2,0,1,0.021,0,0,0.021
58,1,0,2,0,3,0.042,0,0,0.042
59,7,3,4,21,57,0.136,2,1,0.214
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,2,0.031,0,0,0.031
62,1,0,2,0,2,0.040,0,0,0.040
63,1,0,2,0,1,0.025,0,0,0.025
64,1,0,2,0,2,0.040,0,0,0.040
65,1,0,2,0,2,0.031,0,0,0.031
66,1,0,2,0,0,0.010,0,0,0.010
67,3,1,3,4,19,0.100,1,0,0.138
68,1,0,2,0,14,0.169,0,0,0.169
69,0,0,1,0,0,0.000,0,0,0.000
70,1,0,2,0,3,0.055,0,0,0.055
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,7,0.101,0,0,0.101
73,3,1,3,1,26,0.127,1,0,0.186
74,1,0,2,0,1,0.029,0,0,0.029
75,1,0,2,0,0,0.015,0,0,0.015
76,1,0,2,0,0,0.010,0,0,0.010
77,0,0,1,0,0,0.000,0,0,0.000
78,1,0,2,0,10,0.149,0,0,0.149
79,1,0,2,0,1,0.025,0,0,0.025
80,1,0,2,0,0,0.010,0,0,0.010
81,1,0,2,0,0,0.015,0,0,0.015
82,1,0,2,0,1,0.025,0,0,0.025
83,3,1,3,4,19,0.101,1,0,0.126
84,1,0,2,0,0,0.010,0,0,0.010
85,1,0,2,0,0,0.015,0,0,0.015
86,1,0,2,0,2,0.031,0,0,0.031
87,1,0,2,0,1,0.025,0,0,0.025
88,1,0,2,0,2,0.031,0,0,0.031
89,0,0,1,0,0,0.000,0,0,0.000
90,1,0,2,0,2,0.040,0,0,0.040
