 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,3,15,0.071,1,0,0.098
2,0,0,1,0,0,0.000,0,0,0.000
3,0,0,1,0,0,0.000,0,0,0.000
4,3,1,3,1,26,0.115,1,0,0.167
5,1,0,2,0,5,0.067,0,0,0.067
6,1,0,2,0,1,0.025,0,0,0.025
7,1,0,2,0,6,0.094,0,0,0.094
8,1,0,2,0,2,0.040,0,0,0.040
9,1,0,2,0,0,0.010,0,0,0.010
10,1,0,2,0,1,0.021,0,0,0.021
11,1,0,2,0,4,0.061,0,0,0.061
12,1,0,2,0,0,0.010,0,0,0.010
13,1,0,2,0,9,0.126,0,0,0.126
14,1,0,2,0,4,0.056,0,0,0.056
15,1,0,2,0,11,0.134,0,0,0.134
16,1,0,2,0,2,0.036,0,0,0.036
17,1,0,2,0,0,0.010,0,0,0.010
18,1,0,2,0,1,0.029,0,0,0.029
19,1,0,2,0,0,0.010,0,0,0.010
20,3,1,3,4,18,0.099,1,0,0.155
21,1,0,2,0,0,0.015,0,0,0.015
22,1,0,2,0,4,0.061,0,0,0.061
23,1,0,2,0,2,0.036,0,0,0.036
24,1,0,2,0,1,0.021,0,0,0.021
25,1,0,2,0,3,0.046,0,0,0.046
26,1,0,2,0,2,0.036,0,0,0.036
27,1,0,2,0,6,0.090,0,0,0.090
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,0,0.010,0,0,0.010
30,4,2,3,11,11,0.067,1,0,0.121
31,1,0,2,0,0,0.015,0,0,0.015
32,1,0,2,0,3,0.046,0,0,0.046
33,3,1,3,3,22,0.107,1,0,0.148
34,1,0,2,0,1,0.025,0,0,0.025
35,1,0,2,0,10,0.140,0,0,0.140
36,1,0,2,0,1,0.025,0,0,0.025
37,1,0,2,0,1,0.021,0,0,0.021
38,1,0,2,0,1,0.021,0,0,0.021
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,0,0.010,0,0,0.010
41,1,0,2,0,0,0.015,0,0,0.015
42,0,0,1,0,0,0.000,0,0,0.000
43,8,4,4,9,47,0.088,4,0,0.245
44,1,0,2,0,0,0.010,0,0,0.010
45,0,0,1,0,0,0.000,0,0,0.000
46,1,0,2,0,5,0.071,0,0,0.071
47,1,0,2,0,0,0.010,0,0,0.010
48,1,0,2,0,10,0.128,0,0,0.128
49,1,0,2,0,1,0.021,0,0,0.021
50,1,0,2,0,0,0.015,0,0,0.015
51,3,1,3,4,20,0.102,1,0,0.163
52,0,0,1,0,0,0.000,0,0,0.000
53,3,1,3,4,11,0.069,1,0,0.096
54,1,0,2,0,1,0.025,0,0,0.025
55,1,0,2,0,5,0.080,0,0,0.080
56,1,0,2,0,1,0.021,0,0,0.021
57,1,0,2,0,0,0.015,0,0,0.015
58,1,0,2,0,1,0.021,0,0,0.021
59,1,0,2,0,0,0.010,0,0,0.010
60,1,0,2,0,0,0.010,0,0,0.010
61,1,0,2,0,2,0.036,0,0,0.036
62,1,0,2,0,0,0.015,0,0,0.015
63,1,0,2,0,1,0.021,0,0,0.021
64,2,1,1,4,3,0.040,1,0,0.040
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,0,0.015,0,0,0.015
67,1,0,2,0,0,0.010,0,0,0.010
68,0,0,1,0,0,0.000,0,0,0.000
69,1,0,2,0,11,0.142,0,0,0.142
70,1,0,2,0,0,0.015,0,0,0.015
71,1,0,2,0,2,0.036,0,0,0.036
72,0,0,1,0,0,0.000,0,0,0.000
73,1,0,2,0,0,0.010,0,0,0.010
74,1,0,2,0,6,0.082,0,0,0.082
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,0,0.010,0,0,0.010
77,0,0,1,0,0,0.000,0,0,0.000
78,0,0,1,0,0,0.000,0,0,0.000
79,1,0,2,0,0,0.010,0,0,0.010
80,1,0,2,0,1,0.021,0,0,0.021
81,0,0,1,0,0,0.000,0,0,0.000
82,0,0,1,0,0,0.000,0,0,0.000
83,1,0,2,0,0,0.010,0,0,0.010
84,1,0,2,0,0,0.010,0,0,0.010
85,1,0,2,0,1,0.021,0,0,0.021
86,1,0,2,0,0,0.010,0,0,0.010
87,1,0,2,0,1,0.021,0,0,0.021
88,1,0,2,0,3,0.046,0,0,0.046
89,0,0,1,0,0,0.000,0,0,0.000
90,1,0,2,0,1,0.025,0,0,0.025
91,0,0,1,0,0,0.000,0,0,0.000
92,1,0,2,0,0,0.010,0,0,0.010
93,1,0,2,0,3,0.050,0,0,0.050
94,1,0,2,0,2,0.040,0,0,0.040
95,1,0,2,0,0,0.015,0,0,0.015
96,3,1,3,3,9,0.056,1,0,0.075
97,1,0,2,0,1,0.025,0,0,0.025
98,1,0,2,0,0,0.015,0,0,0.015
99,1,0,2,0,2,0.036,0,0,0.036
100,1,0,2,0,4,0.061,0,0,0.061
101,1,0,2,0,0,0.010,0,0,0.010
102,1,0,2,0,0,0.010,0,0,0.010
103,1,0,2,0,0,0.010,0,0,0.010
104,0,0,1,0,0,0.000,0,0,0.000
105,1,0,2,0,1,0.021,0,0,0.021
106,1,0,2,0,1,0.021,0,0,0.021
107,1,0,2,0,0,0.010,0,0,0.010
108,3,1,3,4,12,0.074,1,0,0.086
109,3,1,3,3,0,0.023,1,0,0.029
110,1,0,2,0,1,0.021,0,0,0.021
111,0,0,1,0,0,0.000,0,0,0.000
112,0,0,1,0,0,0.000,0,0,0.000
113,5,2,4,8,21,0.080,2,0,0.140
114,1,0,2,0,3,0.042,0,0,0.042
115,1,0,2,0,1,0.025,0,0,0.025
116,1,0,2,0,6,0.094,0,0,0.094
117,1,0,2,0,0,0.010,0,0,0.010
118,1,0,2,0,35,0.427,0,0,0.427
119,0,0,1,0,0,0.000,0,0,0.000
120,1,0,2,0,5,0.067,0,0,0.067
121,1,0,2,0,0,0.010,0,0,0.010
122,1,0,2,0,2,0.036,0,0,0.036
123,1,0,2,0,5,0.067,0,0,0.067
124,0,0,1,0,0,0.000,0,0,0.000
125,1,0,2,0,4,0.056,0,0,0.056
126,1,0,2,0,0,0.010,0,0,0.010
127,1,0,2,0,1,0.021,0,0,0.021
128,0,0,1,0,0,0.000,0,0,0.000
129,0,0,1,0,0,0.000,0,0,0.000
130,0,0,1,0,0,0.000,0,0,0.000
131,1,0,2,0,6,0.082,0,0,0.082
132,1,0,2,0,1,0.025,0,0,0.025
133,1,0,2,0,10,0.123,0,0,0.123
134,1,0,2,0,5,0.071,0,0,0.071
135,1,0,2,0,2,0.036,0,0,0.036
136,1,0,2,0,0,0.015,0,0,0.015
137,1,0,2,0,1,0.025,0,0,0.025
138,1,0,2,0,3,0.050,0,0,0.050
139,1,0,2,0,10,0.123,0,0,0.123
140,1,0,2,0,2,0.040,0,0,0.040
141,1,0,2,0,10,0.128,0,0,0.128
142,0,0,1,0,0,0.000,0,0,0.000
143,1,0,2,0,0,0.010,0,0,0.010
144,1,0,2,0,6,0.090,0,0,0.090
145,0,0,1,0,0,0.000,0,0,0.000
146,0,0,1,0,0,0.000,0,0,0.000
147,1,0,2,0,0,0.010,0,0,0.010
148,3,1,1,5,4,0.045,0,0,0.054
149,1,0,2,0,2,0.040,0,0,0.040
150,1,0,2,0,1,0.025,0,0,0.025
151,5,2,4,11,21,0.080,2,0,0.133
152,1,0,2,0,2,0.040,0,0,0.040
153,1,0,2,0,0,0.010,0,0,0.010
154,1,0,2,0,2,0.036,0,0,0.036
155,0,0,1,0,0,0.000,0,0,0.000
156,1,0,2,0,11,0.155,0,0,0.155
157,1,0,2,0,2,0.040,0,0,0.040
158,1,0,2,0,1,0.021,0,0,0.021
159,0,0,1,0,0,0.000,0,0,0.000
160,1,0,2,0,2,0.044,0,0,0.044
161,1,0,2,0,27,0.352,0,0,0.352
162,3,1,3,9,25,0.144,1,0,0.260
163,1,0,2,0,0,0.010,0,0,0.010
164,1,0,2,0,3,0.046,0,0,0.046
165,1,0,2,0,1,0.021,0,0,0.021
166,1,0,2,0,3,0.050,0,0,0.050
167,1,0,2,0,0,0.010,0,0,0.010
168,1,0,2,0,1,0.021,0,0,0.021
169,1,0,2,0,8,0.111,0,0,0.111
170,1,0,2,0,3,0.042,0,0,0.042
171,1,0,2,0,0,0.015,0,0,0.015
172,1,0,2,0,0,0.015,0,0,0.015
173,1,0,2,0,1,0.021,0,0,0.021
174,0,0,1,0,0,0.000,0,0,0.000
175,1,0,2,0,0,0.010,0,0,0.010
176,1,0,2,0,10,0.145,0,0,0.145
177,1,0,2,0,0,0.015,0,0,0.015
178,0,0,1,0,0,0.000,0,0,0.000
179,18,8,8,35,104,0.103,5,2,0.311
180,1,0,2,0,4,0.061,0,0,0.061
181,4,1,4,6,8,0.057,0,1,0.098
182,0,0,1,0,0,0.000,0,0,0.000
183,1,0,2,0,1,0.021,0,0,0.021
184,0,0,1,0,0,0.000,0,0,0.000
185,0,0,1,0,0,0.000,0,0,0.000
186,1,0,2,0,0,0.010,0,0,0.010
187,1,0,2,0,28,0.345,0,0,0.345
188,1,0,2,0,0,0.015,0,0,0.015
189,1,0,2,0,0,0.010,0,0,0.010
190,0,0,1,0,0,0.000,0,0,0.000
191,3,1,3,3,7,0.049,1,0,0.067
192,0,0,1,0,0,0.000,0,0,0.000
193,0,0,1,0,0,0.000,0,0,0.000
194,0,0,1,0,0,0.000,0,0,0.000
195,1,0,2,0,4,0.061,0,0,0.061
196,1,0,2,0,8,0.102,0,0,0.102
197,1,0,2,0,0,0.010,0,0,0.010
198,1,0,2,0,5,0.075,0,0,0.075
199,1,0,2,0,4,0.065,0,0,0.065
200,0,0,1,0,0,0.000,0,0,0.000
201,1,0,2,0,0,0.010,0,0,0.010
202,1,0,2,0,1,0.025,0,0,0.025
203,1,0,2,0,0,0.010,0,0,0.010
204,0,0,1,0,0,0.000,0,0,0.000
205,0,0,1,0,0,0.000,0,0,0.000
206,0,0,1,0,0,0.000,0,0,0.000
207,1,0,2,0,3,0.042,0,0,0.042
208,3,1,3,3,5,0.040,1,0,0.050
209,1,0,2,0,3,0.046,0,0,0.046
210,0,0,1,0,0,0.000,0,0,0.000
211,1,0,2,0,0,0.015,0,0,0.015
212,1,0,2,0,1,0.025,0,0,0.025
213,11,4,8,18,93,0.137,2,2,0.306
214,1,0,2,0,10,0.136,0,0,0.136
215,1,0,2,0,0,0.010,0,0,0.010
216,1,0,2,0,6,0.082,0,0,0.082
217,1,0,2,0,0,0.010,0,0,0.010
218,1,0,2,0,0,0.010,0,0,0.010
219,1,0,2,0,3,0.046,0,0,0.046
220,0,0,1,0,0,0.000,0,0,0.000
221,3,1,3,4,19,0.100,1,0,0.178
222,1,0,2,0,2,0.036,0,0,0.036
223,1,0,2,0,1,0.029,0,0,0.029
224,0,0,1,0,0,0.000,0,0,0.000
225,1,0,2,0,0,0.010,0,0,0.010
226,1,0,2,0,0,0.010,0,0,0.010
227,0,0,1,0,0,0.000,0,0,0.000
228,1,0,2,0,0,0.010,0,0,0.010
229,1,0,2,0,1,0.029,0,0,0.029
230,1,0,2,0,0,0.010,0,0,0.010
231,0,0,1,0,0,0.000,0,0,0.000
232,1,0,2,0,3,0.050,0,0,0.050
233,1,0,2,0,5,0.071,0,0,0.071
234,1,0,2,0,6,0.082,0,0,0.082
235,8,4,4,15,39,0.087,4,0,0.239
236,1,0,2,0,0,0.010,0,0,0.010
237,1,0,2,0,5,0.071,0,0,0.071
238,1,0,2,0,1,0.025,0,0,0.025
239,1,0,2,0,1,0.021,0,0,0.021
240,1,0,2,0,0,0.010,0,0,0.010
241,1,0,2,0,0,0.010,0,0,0.010
242,1,0,2,0,0,0.015,0,0,0.015
243,1,0,2,0,3,0.042,0,0,0.042
244,1,0,2,0,11,0.142,0,0,0.142
245,1,0,2,0,4,0.061,0,0,0.061
246,1,0,2,0,1,0.025,0,0,0.025
247,1,0,2,0,3,0.046,0,0,0.046
248,1,0,2,0,0,0.015,0,0,0.015
249,0,0,1,0,0,0.000,0,0,0.000
250,1,0,2,0,2,0.044,0,0,0.044
251,1,0,2,0,0,0.010,0,0,0.010
252,0,0,1,0,0,0.000,0,0,0.000
253,1,0,2,0,0,0.010,0,0,0.010
254,0,0,1,0,0,0.000,0,0,0.000
255,1,0,2,0,10,0.128,0,0,0.128
256,1,0,2,0,1,0.021,0,0,0.021
257,1,0,2,0,0,0.010,0,0,0.010
258,1,0,2,0,11,0.155,0,0,0.155
259,1,0,2,0,0,0.010,0,0,0.010
