 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,10,5,4,21,75,0.121,4,1,0.199
2,1,0,2,0,3,0.046,0,0,0.046
3,1,0,2,0,0,0.015,0,0,0.015
4,1,0,2,0,1,0.021,0,0,0.021
5,1,0,2,0,4,0.061,0,0,0.061
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,18,0.237,0,0,0.237
8,1,0,2,0,17,0.239,0,0,0.239
9,1,0,2,0,2,0.036,0,0,0.036
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,2,0.040,0,0,0.040
12,1,0,2,0,1,0.025,0,0,0.025
13,1,0,2,0,5,0.071,0,0,0.071
14,1,0,2,0,2,0.040,0,0,0.040
15,1,0,2,0,0,0.010,0,0,0.010
16,1,0,2,0,0,0.010,0,0,0.010
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,2,0.036,0,0,0.036
19,0,0,1,0,0,0.000,0,0,0.000
20,1,0,2,0,5,0.080,0,0,0.080
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,1,0.025,0,0,0.025
23,1,0,2,0,6,0.090,0,0,0.090
24,0,0,1,0,0,0.000,0,0,0.000
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,14,0.178,0,0,0.178
27,1,0,2,0,0,0.010,0,0,0.010
28,1,0,2,0,0,0.015,0,0,0.015
29,1,0,2,0,6,0.077,0,0,0.077
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,0,0.010,0,0,0.010
32,1,0,2,0,19,0.226,0,0,0.226
33,0,0,1,0,0,0.000,0,0,0.000
34,1,0,2,0,1,0.029,0,0,0.029
35,1,0,2,0,0,0.010,0,0,0.010
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,8,0.107,0,0,0.107
38,1,0,2,0,0,0.015,0,0,0.015
39,1,0,2,0,0,0.010,0,0,0.010
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,1,0.021,0,0,0.021
42,1,0,2,0,0,0.010,0,0,0.010
43,1,0,2,0,0,0.010,0,0,0.010
44,1,0,2,0,3,0.046,0,0,0.046
45,1,0,2,0,0,0.015,0,0,0.015
46,1,0,2,0,3,0.055,0,0,0.055
47,1,0,2,0,1,0.025,0,0,0.025
48,1,0,2,0,1,0.025,0,0,0.025
