 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,1,0,2,0,1,0.025,0,0,0.025
3,3,1,3,4,59,0.269,1,0,0.444
4,17,8,10,25,305,0.238,8,0,1.331
5,1,0,2,0,11,0.155,0,0,0.155
6,0,0,1,0,0,0.000,0,0,0.000
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,15,0.180,0,0,0.180
9,1,0,2,0,6,0.086,0,0,0.086
10,3,1,3,4,10,0.061,1,0,0.086
11,1,0,2,0,0,0.010,0,0,0.010
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,4,0.052,0,0,0.052
14,1,0,2,0,0,0.015,0,0,0.015
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,0,0.010,0,0,0.010
17,1,0,2,0,1,0.025,0,0,0.025
18,3,1,3,4,4,0.038,1,0,0.075
19,3,1,3,1,14,0.072,1,0,0.096
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,7,0.096,0,0,0.096
22,9,4,5,16,40,0.083,3,1,0.280
23,1,0,2,0,17,0.218,0,0,0.218
24,1,0,2,0,1,0.025,0,0,0.025
25,1,0,2,0,0,0.015,0,0,0.015
26,1,0,2,0,0,0.010,0,0,0.010
27,1,0,2,0,5,0.067,0,0,0.067
28,1,0,2,0,3,0.046,0,0,0.046
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,5,0.084,0,0,0.084
31,12,5,7,21,90,0.120,3,2,0.353
32,0,0,1,0,0,0.000,0,0,0.000
33,1,0,2,0,0,0.010,0,0,0.010
34,1,0,2,0,0,0.015,0,0,0.015
35,1,0,2,0,1,0.025,0,0,0.025
36,1,0,2,0,2,0.036,0,0,0.036
37,0,0,1,0,0,0.000,0,0,0.000
38,1,0,2,0,0,0.010,0,0,0.010
39,1,0,2,0,21,0.255,0,0,0.255
40,1,0,2,0,0,0.010,0,0,0.010
41,9,4,6,10,70,0.110,4,0,0.451
42,26,14,9,48,162,0.104,13,1,0.323
43,1,0,2,0,2,0.036,0,0,0.036
44,1,0,2,0,1,0.025,0,0,0.025
45,1,0,2,0,1,0.025,0,0,0.025
46,1,0,2,0,30,0.349,0,0,0.349
47,1,0,2,0,14,0.165,0,0,0.165
48,1,0,2,0,2,0.040,0,0,0.040
49,1,0,2,0,4,0.065,0,0,0.065
50,19,10,8,24,143,0.113,10,0,0.250
51,1,0,2,0,0,0.010,0,0,0.010
52,9,4,6,13,33,0.067,4,0,0.144
53,1,0,2,0,0,0.015,0,0,0.015
54,1,0,2,0,0,0.010,0,0,0.010
55,1,0,2,0,6,0.094,0,0,0.094
56,1,0,2,0,0,0.015,0,0,0.015
57,1,0,2,0,6,0.086,0,0,0.086
58,1,0,2,0,0,0.015,0,0,0.015
59,1,0,2,0,2,0.031,0,0,0.031
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,0,0.010,0,0,0.010
62,1,0,2,0,15,0.197,0,0,0.197
63,1,0,2,0,18,0.224,0,0,0.224
64,1,0,2,0,3,0.050,0,0,0.050
65,1,0,2,0,7,0.096,0,0,0.096
66,1,0,2,0,25,0.327,0,0,0.327
67,39,19,20,67,395,0.151,18,1,0.708
68,3,1,3,3,29,0.138,1,0,0.188
69,1,0,2,0,0,0.010,0,0,0.010
70,1,0,2,0,0,0.010,0,0,0.010
71,1,0,2,0,0,0.015,0,0,0.015
72,1,0,2,0,0,0.010,0,0,0.010
73,1,0,2,0,2,0.044,0,0,0.044
74,1,0,2,0,3,0.055,0,0,0.055
75,1,0,2,0,2,0.031,0,0,0.031
76,1,0,2,0,1,0.025,0,0,0.025
77,3,1,3,4,23,0.122,1,0,0.225
78,0,0,1,0,0,0.000,0,0,0.000
79,1,0,2,0,2,0.036,0,0,0.036
80,1,0,2,0,27,0.335,0,0,0.335
81,1,0,2,0,2,0.031,0,0,0.031
82,1,0,2,0,25,0.314,0,0,0.314
83,1,0,2,0,4,0.056,0,0,0.056
84,0,0,1,0,0,0.000,0,0,0.000
85,0,0,1,0,0,0.000,0,0,0.000
86,0,0,1,0,0,0.000,0,0,0.000
87,0,0,1,0,0,0.000,0,0,0.000
88,1,0,2,0,1,0.021,0,0,0.021
89,1,0,2,0,7,0.092,0,0,0.092
90,1,0,2,0,0,0.010,0,0,0.010
91,0,0,1,0,0,0.000,0,0,0.000
92,1,0,2,0,3,0.046,0,0,0.046
93,1,0,2,0,2,0.044,0,0,0.044
94,1,0,2,0,0,0.015,0,0,0.015
95,0,0,1,0,0,0.000,0,0,0.000
96,1,0,2,0,0,0.015,0,0,0.015
97,1,0,2,0,2,0.031,0,0,0.031
98,1,0,2,0,2,0.031,0,0,0.031
99,1,0,2,0,1,0.025,0,0,0.025
100,1,0,2,0,18,0.224,0,0,0.224
101,1,0,2,0,3,0.059,0,0,0.059
