 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.036,0,0,0.036
2,1,0,2,0,1,0.029,0,0,0.029
3,90,46,30,200,676,0.123,34,12,0.442
4,1,0,2,0,3,0.042,0,0,0.042
5,5,2,4,6,65,0.185,2,0,0.463
6,1,0,2,0,3,0.050,0,0,0.050
7,33,16,18,43,269,0.120,16,0,0.264
8,0,0,1,0,0,0.000,0,0,0.000
9,1,0,2,0,3,0.050,0,0,0.050
10,9,5,3,14,86,0.138,5,0,0.341
11,1,0,2,0,0,0.010,0,0,0.010
12,9,4,6,16,50,0.092,4,0,0.249
13,1,0,2,0,25,0.310,0,0,0.310
14,5,2,4,8,52,0.159,2,0,0.355
15,1,0,2,0,4,0.061,0,0,0.061
16,1,0,2,0,0,0.010,0,0,0.010
17,1,0,2,0,1,0.029,0,0,0.029
18,5,2,4,7,28,0.091,2,0,0.172
19,1,0,2,0,26,0.307,0,0,0.307
20,3,1,3,3,14,0.079,1,0,0.115
21,1,0,2,0,10,0.149,0,0,0.149
22,1,0,2,0,4,0.061,0,0,0.061
23,3,1,3,4,38,0.167,1,0,0.221
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,1,0.025,0,0,0.025
26,1,0,2,0,0,0.015,0,0,0.015
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,0,0.015,0,0,0.015
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,0,0.015,0,0,0.015
31,0,0,1,0,0,0.000,0,0,0.000
32,1,0,2,0,0,0.010,0,0,0.010
33,1,0,2,0,31,0.359,0,0,0.359
34,0,0,1,0,0,0.000,0,0,0.000
35,3,1,3,1,13,0.067,1,0,0.101
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,0,0.010,0,0,0.010
39,1,0,2,0,0,0.010,0,0,0.010
40,1,0,2,0,18,0.237,0,0,0.237
41,0,0,1,0,0,0.000,0,0,0.000
42,1,0,2,0,2,0.040,0,0,0.040
43,1,0,2,0,20,0.258,0,0,0.258
44,1,0,2,0,1,0.029,0,0,0.029
45,1,0,2,0,0,0.010,0,0,0.010
