 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,1,0,2,0,0,0.010,0,0,0.010
3,1,0,2,0,5,0.071,0,0,0.071
4,1,0,2,0,5,0.075,0,0,0.075
5,1,0,2,0,3,0.050,0,0,0.050
6,0,0,1,0,0,0.000,0,0,0.000
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,1,0.029,0,0,0.029
9,1,0,2,0,0,0.015,0,0,0.015
10,1,0,2,0,5,0.075,0,0,0.075
11,0,0,1,0,0,0.000,0,0,0.000
12,1,0,2,0,1,0.021,0,0,0.021
13,1,0,2,0,1,0.021,0,0,0.021
14,1,0,2,0,3,0.050,0,0,0.050
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,2,0.036,0,0,0.036
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,2,0.031,0,0,0.031
19,1,0,2,0,0,0.010,0,0,0.010
20,1,0,2,0,8,0.120,0,0,0.120
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,11,0.138,0,0,0.138
23,1,0,2,0,0,0.010,0,0,0.010
24,1,0,2,0,4,0.052,0,0,0.052
25,3,1,3,1,14,0.068,1,0,0.142
26,1,0,2,0,1,0.025,0,0,0.025
27,1,0,2,0,0,0.015,0,0,0.015
28,1,0,2,0,0,0.010,0,0,0.010
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,14,0.199,0,0,0.199
31,1,0,2,0,23,0.293,0,0,0.293
32,1,0,2,0,1,0.025,0,0,0.025
33,1,0,2,0,3,0.050,0,0,0.050
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,3,0.050,0,0,0.050
36,1,0,2,0,0,0.010,0,0,0.010
37,1,0,2,0,1,0.021,0,0,0.021
38,1,0,2,0,3,0.042,0,0,0.042
39,1,0,2,0,1,0.025,0,0,0.025
40,1,0,2,0,10,0.140,0,0,0.140
41,1,0,2,0,0,0.015,0,0,0.015
42,1,0,2,0,0,0.010,0,0,0.010
43,1,0,2,0,0,0.015,0,0,0.015
44,4,2,2,7,23,0.098,2,0,0.121
45,1,0,2,0,1,0.021,0,0,0.021
46,1,0,2,0,0,0.010,0,0,0.010
47,1,0,2,0,0,0.010,0,0,0.010
48,1,0,2,0,0,0.010,0,0,0.010
49,1,0,2,0,4,0.056,0,0,0.056
50,1,0,2,0,2,0.040,0,0,0.040
51,1,0,2,0,0,0.010,0,0,0.010
52,1,0,2,0,0,0.010,0,0,0.010
53,8,4,4,12,48,0.097,4,0,0.203
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,1,0.025,0,0,0.025
56,0,0,1,0,0,0.000,0,0,0.000
57,0,0,1,0,0,0.000,0,0,0.000
58,1,0,2,0,18,0.237,0,0,0.237
59,1,0,2,0,1,0.025,0,0,0.025
60,3,1,3,3,3,0.034,1,0,0.065
61,1,0,2,0,0,0.010,0,0,0.010
