 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,16,0.203,0,0,0.203
2,1,0,2,0,18,0.241,0,0,0.241
3,1,0,2,0,11,0.147,0,0,0.147
4,6,3,3,9,43,0.114,3,0,0.166
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,0,0.010,0,0,0.010
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,3,0.050,0,0,0.050
9,1,0,2,0,1,0.025,0,0,0.025
10,1,0,2,0,1,0.021,0,0,0.021
11,1,0,2,0,0,0.015,0,0,0.015
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,2,0.031,0,0,0.031
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,7,0.105,0,0,0.105
16,1,0,2,0,0,0.010,0,0,0.010
17,0,0,1,0,0,0.000,0,0,0.000
18,0,0,1,0,0,0.000,0,0,0.000
19,1,0,2,0,0,0.010,0,0,0.010
20,1,0,2,0,1,0.025,0,0,0.025
21,1,0,2,0,2,0.040,0,0,0.040
22,10,5,5,14,33,0.060,5,0,0.163
23,1,0,2,0,2,0.036,0,0,0.036
24,9,5,3,26,43,0.094,5,0,0.143
25,1,0,2,0,1,0.021,0,0,0.021
26,1,0,2,0,5,0.080,0,0,0.080
27,3,1,3,3,3,0.034,1,0,0.065
28,1,0,2,0,2,0.031,0,0,0.031
29,1,0,2,0,0,0.015,0,0,0.015
30,1,0,2,0,3,0.042,0,0,0.042
31,1,0,2,0,2,0.031,0,0,0.031
32,1,0,2,0,5,0.075,0,0,0.075
33,1,0,2,0,0,0.010,0,0,0.010
34,1,0,2,0,0,0.010,0,0,0.010
35,1,0,2,0,0,0.015,0,0,0.015
36,1,0,2,0,0,0.010,0,0,0.010
37,1,0,2,0,3,0.046,0,0,0.046
38,1,0,2,0,1,0.029,0,0,0.029
39,10,5,5,8,66,0.095,5,0,0.213
40,1,0,2,0,0,0.010,0,0,0.010
41,1,0,2,0,9,0.121,0,0,0.121
42,1,0,2,0,1,0.025,0,0,0.025
43,0,0,1,0,0,0.000,0,0,0.000
44,0,0,1,0,0,0.000,0,0,0.000
45,1,0,2,0,0,0.015,0,0,0.015
46,1,0,2,0,5,0.080,0,0,0.080
