 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,4,21,0.101,1,0,0.174
2,0,0,1,0,0,0.000,0,0,0.000
3,3,1,3,4,12,0.068,1,0,0.113
4,3,1,3,4,20,0.110,1,0,0.155
5,1,0,2,0,5,0.067,0,0,0.067
6,1,0,2,0,10,0.149,0,0,0.149
7,1,0,2,0,1,0.025,0,0,0.025
8,1,0,2,0,0,0.010,0,0,0.010
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,0,0.015,0,0,0.015
11,1,0,2,0,0,0.010,0,0,0.010
12,1,0,2,0,0,0.010,0,0,0.010
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,6,0.094,0,0,0.094
15,1,0,2,0,0,0.010,0,0,0.010
16,1,0,2,0,0,0.010,0,0,0.010
17,9,4,6,9,128,0.195,4,0,0.471
18,1,0,2,0,1,0.021,0,0,0.021
19,1,0,2,0,1,0.025,0,0,0.025
20,1,0,2,0,2,0.031,0,0,0.031
21,1,0,2,0,0,0.010,0,0,0.010
22,1,0,2,0,1,0.021,0,0,0.021
23,1,0,2,0,10,0.119,0,0,0.119
24,0,0,1,0,0,0.000,0,0,0.000
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,0,0.015,0,0,0.015
27,1,0,2,0,5,0.071,0,0,0.071
28,1,0,2,0,19,0.260,0,0,0.260
29,1,0,2,0,14,0.186,0,0,0.186
30,1,0,2,0,6,0.090,0,0,0.090
31,0,0,1,0,0,0.000,0,0,0.000
32,15,8,6,26,110,0.114,8,0,0.182
33,1,0,2,0,1,0.025,0,0,0.025
34,1,0,2,0,0,0.015,0,0,0.015
35,1,0,2,0,5,0.067,0,0,0.067
36,1,0,2,0,3,0.055,0,0,0.055
37,0,0,1,0,0,0.000,0,0,0.000
38,1,0,2,0,15,0.184,0,0,0.184
39,1,0,2,0,33,0.406,0,0,0.406
40,1,0,2,0,10,0.136,0,0,0.136
41,1,0,2,0,1,0.025,0,0,0.025
42,1,0,2,0,4,0.065,0,0,0.065
43,1,0,2,0,0,0.015,0,0,0.015
44,1,0,2,0,3,0.055,0,0,0.055
45,1,0,2,0,1,0.021,0,0,0.021
46,1,0,2,0,4,0.061,0,0,0.061
47,0,0,1,0,0,0.000,0,0,0.000
48,1,0,2,0,0,0.010,0,0,0.010
49,3,1,3,3,3,0.032,1,0,0.050
50,1,0,2,0,1,0.025,0,0,0.025
51,1,0,2,0,0,0.010,0,0,0.010
52,1,0,2,0,0,0.010,0,0,0.010
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,0,0.015,0,0,0.015
55,1,0,2,0,1,0.025,0,0,0.025
56,1,0,2,0,11,0.138,0,0,0.138
57,1,0,2,0,2,0.040,0,0,0.040
58,1,0,2,0,1,0.021,0,0,0.021
59,1,0,2,0,1,0.021,0,0,0.021
60,1,0,2,0,0,0.010,0,0,0.010
61,1,0,2,0,0,0.010,0,0,0.010
62,0,0,1,0,0,0.000,0,0,0.000
63,1,0,2,0,1,0.029,0,0,0.029
64,1,0,2,0,3,0.050,0,0,0.050
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,3,0.042,0,0,0.042
67,1,0,2,0,12,0.161,0,0,0.161
68,1,0,2,0,0,0.010,0,0,0.010
69,1,0,2,0,7,0.109,0,0,0.109
70,1,0,2,0,8,0.102,0,0,0.102
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,0,0.010,0,0,0.010
73,1,0,2,0,2,0.036,0,0,0.036
74,1,0,2,0,12,0.148,0,0,0.148
75,0,0,1,0,0,0.000,0,0,0.000
76,0,0,1,0,0,0.000,0,0,0.000
77,5,2,4,8,20,0.074,2,0,0.167
78,1,0,2,0,8,0.111,0,0,0.111
79,0,0,1,0,0,0.000,0,0,0.000
80,1,0,2,0,0,0.010,0,0,0.010
81,1,0,2,0,0,0.015,0,0,0.015
82,1,0,2,0,1,0.025,0,0,0.025
83,1,0,2,0,10,0.132,0,0,0.132
84,1,0,2,0,0,0.015,0,0,0.015
85,1,0,2,0,29,0.394,0,0,0.394
86,0,0,1,0,0,0.000,0,0,0.000
87,1,0,2,0,2,0.036,0,0,0.036
88,1,0,2,0,0,0.010,0,0,0.010
89,1,0,2,0,0,0.010,0,0,0.010
90,1,0,2,0,0,0.010,0,0,0.010
91,1,0,2,0,2,0.036,0,0,0.036
92,1,0,2,0,1,0.025,0,0,0.025
93,1,0,2,0,1,0.021,0,0,0.021
94,1,0,2,0,5,0.080,0,0,0.080
95,1,0,2,0,3,0.050,0,0,0.050
96,1,0,2,0,8,0.107,0,0,0.107
97,1,0,2,0,7,0.109,0,0,0.109
98,3,1,3,4,32,0.150,1,0,0.220
99,1,0,2,0,0,0.015,0,0,0.015
100,0,0,1,0,0,0.000,0,0,0.000
101,1,0,2,0,0,0.015,0,0,0.015
102,1,0,2,0,5,0.067,0,0,0.067
103,0,0,1,0,0,0.000,0,0,0.000
104,3,1,3,4,8,0.057,1,0,0.075
105,1,0,2,0,18,0.224,0,0,0.224
106,1,0,2,0,3,0.050,0,0,0.050
107,1,0,2,0,2,0.036,0,0,0.036
108,1,0,2,0,3,0.050,0,0,0.050
109,1,0,2,0,0,0.010,0,0,0.010
110,1,0,2,0,1,0.025,0,0,0.025
111,1,0,2,0,1,0.025,0,0,0.025
112,1,0,2,0,6,0.077,0,0,0.077
113,1,0,2,0,0,0.010,0,0,0.010
114,7,3,5,8,134,0.250,3,0,0.522
115,1,0,2,0,0,0.015,0,0,0.015
116,1,0,2,0,7,0.092,0,0,0.092
117,0,0,1,0,0,0.000,0,0,0.000
118,1,0,2,0,33,0.410,0,0,0.410
119,1,0,2,0,1,0.021,0,0,0.021
120,1,0,2,0,0,0.015,0,0,0.015
121,1,0,2,0,10,0.132,0,0,0.132
122,1,0,2,0,0,0.010,0,0,0.010
123,1,0,2,0,0,0.010,0,0,0.010
124,1,0,2,0,11,0.147,0,0,0.147
125,3,1,3,3,2,0.029,1,0,0.050
126,1,0,2,0,0,0.010,0,0,0.010
127,5,2,4,6,89,0.233,2,0,0.477
128,1,0,2,0,0,0.010,0,0,0.010
129,3,1,3,4,27,0.136,1,0,0.225
130,0,0,1,0,0,0.000,0,0,0.000
131,1,0,2,0,2,0.040,0,0,0.040
132,1,0,2,0,0,0.010,0,0,0.010
133,1,0,2,0,2,0.040,0,0,0.040
134,1,0,2,0,2,0.040,0,0,0.040
135,1,0,2,0,4,0.056,0,0,0.056
136,5,2,4,7,26,0.087,2,0,0.186
137,1,0,2,0,3,0.042,0,0,0.042
138,0,0,1,0,0,0.000,0,0,0.000
139,1,0,2,0,5,0.080,0,0,0.080
140,0,0,1,0,0,0.000,0,0,0.000
141,1,0,2,0,2,0.031,0,0,0.031
142,1,0,2,0,0,0.010,0,0,0.010
143,1,0,2,0,1,0.029,0,0,0.029
144,1,0,2,0,0,0.010,0,0,0.010
145,0,0,1,0,0,0.000,0,0,0.000
146,3,1,3,1,19,0.092,1,0,0.212
147,1,0,2,0,1,0.025,0,0,0.025
148,1,0,2,0,1,0.021,0,0,0.021
149,9,4,5,14,74,0.128,3,1,0.276
150,1,0,2,0,1,0.021,0,0,0.021
151,1,0,2,0,0,0.015,0,0,0.015
152,1,0,2,0,5,0.075,0,0,0.075
153,1,0,2,0,2,0.040,0,0,0.040
154,1,0,2,0,0,0.010,0,0,0.010
155,3,1,3,4,23,0.115,1,0,0.154
156,3,1,2,2,2,0.019,0,1,0.025
157,1,0,2,0,23,0.306,0,0,0.306
158,1,0,2,0,12,0.153,0,0,0.153
159,1,0,2,0,1,0.025,0,0,0.025
160,0,0,1,0,0,0.000,0,0,0.000
161,1,0,2,0,10,0.123,0,0,0.123
162,1,0,2,0,3,0.046,0,0,0.046
163,1,0,2,0,1,0.021,0,0,0.021
164,1,0,2,0,4,0.065,0,0,0.065
165,1,0,2,0,2,0.036,0,0,0.036
166,1,0,2,0,1,0.025,0,0,0.025
167,1,0,2,0,0,0.015,0,0,0.015
168,1,0,2,0,0,0.010,0,0,0.010
169,1,0,2,0,7,0.096,0,0,0.096
170,1,0,2,0,6,0.090,0,0,0.090
171,1,0,2,0,0,0.010,0,0,0.010
172,1,0,2,0,0,0.015,0,0,0.015
173,1,0,2,0,0,0.010,0,0,0.010
174,1,0,2,0,0,0.015,0,0,0.015
175,1,0,2,0,0,0.010,0,0,0.010
176,5,2,4,6,24,0.077,2,0,0.113
177,1,0,2,0,1,0.021,0,0,0.021
178,1,0,2,0,1,0.025,0,0,0.025
179,1,0,2,0,3,0.042,0,0,0.042
180,1,0,2,0,9,0.113,0,0,0.113
181,1,0,2,0,0,0.015,0,0,0.015
182,1,0,2,0,6,0.090,0,0,0.090
183,1,0,2,0,0,0.015,0,0,0.015
184,0,0,1,0,0,0.000,0,0,0.000
185,1,0,2,0,0,0.015,0,0,0.015
186,1,0,2,0,26,0.324,0,0,0.324
187,3,1,3,3,10,0.061,1,0,0.092
188,1,0,2,0,4,0.056,0,0,0.056
189,1,0,2,0,4,0.069,0,0,0.069
190,1,0,2,0,0,0.010,0,0,0.010
191,1,0,2,0,6,0.086,0,0,0.086
192,1,0,2,0,3,0.050,0,0,0.050
193,1,0,2,0,0,0.010,0,0,0.010
194,1,0,2,0,2,0.040,0,0,0.040
195,11,6,3,19,102,0.136,5,1,0.365
196,1,0,2,0,4,0.052,0,0,0.052
197,1,0,2,0,5,0.067,0,0,0.067
198,1,0,2,0,0,0.010,0,0,0.010
199,1,0,2,0,6,0.086,0,0,0.086
200,1,0,2,0,1,0.029,0,0,0.029
201,1,0,2,0,0,0.010,0,0,0.010
202,1,0,2,0,10,0.140,0,0,0.140
203,1,0,2,0,1,0.025,0,0,0.025
204,1,0,2,0,10,0.123,0,0,0.123
205,0,0,1,0,0,0.000,0,0,0.000
206,1,0,2,0,2,0.036,0,0,0.036
207,1,0,2,0,9,0.121,0,0,0.121
208,1,0,2,0,0,0.010,0,0,0.010
209,1,0,2,0,4,0.061,0,0,0.061
210,0,0,1,0,0,0.000,0,0,0.000
211,1,0,2,0,0,0.010,0,0,0.010
212,1,0,2,0,0,0.010,0,0,0.010
213,1,0,2,0,0,0.015,0,0,0.015
214,1,0,2,0,0,0.015,0,0,0.015
215,1,0,2,0,1,0.025,0,0,0.025
216,1,0,2,0,3,0.046,0,0,0.046
217,1,0,2,0,3,0.055,0,0,0.055
218,1,0,2,0,0,0.010,0,0,0.010
219,1,0,2,0,1,0.025,0,0,0.025
220,0,0,1,0,0,0.000,0,0,0.000
221,1,0,2,0,3,0.055,0,0,0.055
222,1,0,2,0,0,0.010,0,0,0.010
223,0,0,1,0,0,0.000,0,0,0.000
224,1,0,2,0,0,0.010,0,0,0.010
225,1,0,2,0,0,0.010,0,0,0.010
226,2,1,2,4,3,0.045,0,0,0.055
227,1,0,2,0,0,0.015,0,0,0.015
228,1,0,2,0,0,0.015,0,0,0.015
229,1,0,2,0,1,0.029,0,0,0.029
230,1,0,2,0,1,0.025,0,0,0.025
231,1,0,2,0,0,0.010,0,0,0.010
232,1,0,2,0,0,0.015,0,0,0.015
233,1,0,2,0,2,0.031,0,0,0.031
234,1,0,2,0,4,0.056,0,0,0.056
235,1,0,2,0,6,0.099,0,0,0.099
236,1,0,2,0,1,0.021,0,0,0.021
237,1,0,2,0,4,0.061,0,0,0.061
238,7,3,5,9,86,0.171,3,0,0.330
239,1,0,2,0,3,0.050,0,0,0.050
240,1,0,2,0,2,0.036,0,0,0.036
241,3,1,3,3,87,0.355,1,0,0.742
242,1,0,2,0,2,0.031,0,0,0.031
243,8,3,5,16,72,0.142,1,2,0.335
