 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,14,13,0.073,2,0,0.150
2,0,0,1,0,0,0.000,0,0,0.000
3,3,1,3,1,10,0.059,1,0,0.075
4,3,1,3,3,4,0.034,1,0,0.056
5,1,0,2,0,1,0.021,0,0,0.021
6,1,0,2,0,0,0.010,0,0,0.010
7,1,0,2,0,0,0.010,0,0,0.010
8,11,5,4,20,80,0.119,3,1,0.264
9,3,1,3,4,15,0.082,1,0,0.128
10,1,0,2,0,1,0.025,0,0,0.025
11,1,0,2,0,6,0.086,0,0,0.086
12,1,0,2,0,0,0.010,0,0,0.010
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,2,0.031,0,0,0.031
15,1,0,2,0,1,0.021,0,0,0.021
16,1,0,2,0,2,0.036,0,0,0.036
17,1,0,2,0,0,0.010,0,0,0.010
18,0,0,1,0,0,0.000,0,0,0.000
19,1,0,2,0,0,0.010,0,0,0.010
20,1,0,2,0,7,0.105,0,0,0.105
21,1,0,2,0,1,0.021,0,0,0.021
22,0,0,1,0,0,0.000,0,0,0.000
23,4,1,4,6,10,0.059,0,1,0.121
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,0,0.015,0,0,0.015
26,1,0,2,0,0,0.010,0,0,0.010
27,1,0,2,0,2,0.031,0,0,0.031
28,1,0,2,0,3,0.046,0,0,0.046
29,1,0,2,0,1,0.021,0,0,0.021
30,1,0,2,0,3,0.046,0,0,0.046
31,1,0,2,0,0,0.010,0,0,0.010
32,3,1,3,4,8,0.049,1,0,0.088
33,1,0,2,0,4,0.056,0,0,0.056
34,1,0,2,0,2,0.036,0,0,0.036
35,3,1,3,4,13,0.080,1,0,0.094
36,0,0,1,0,0,0.000,0,0,0.000
37,3,1,3,3,1,0.025,1,0,0.036
38,1,0,2,0,0,0.015,0,0,0.015
39,1,0,2,0,14,0.182,0,0,0.182
40,1,0,2,0,2,0.036,0,0,0.036
41,1,0,2,0,7,0.096,0,0,0.096
42,1,0,2,0,4,0.056,0,0,0.056
43,1,0,2,0,0,0.010,0,0,0.010
44,1,0,2,0,0,0.015,0,0,0.015
45,0,0,1,0,0,0.000,0,0,0.000
46,1,0,2,0,0,0.015,0,0,0.015
47,1,0,2,0,0,0.015,0,0,0.015
48,1,0,2,0,0,0.015,0,0,0.015
49,1,0,2,0,0,0.010,0,0,0.010
50,3,1,3,3,11,0.066,1,0,0.107
51,1,0,2,0,0,0.010,0,0,0.010
52,0,0,1,0,0,0.000,0,0,0.000
53,1,0,2,0,1,0.021,0,0,0.021
54,1,0,2,0,0,0.015,0,0,0.015
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,1,0.021,0,0,0.021
57,1,0,2,0,3,0.050,0,0,0.050
58,0,0,1,0,0,0.000,0,0,0.000
59,0,0,1,0,0,0.000,0,0,0.000
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,1,0.021,0,0,0.021
62,1,0,2,0,11,0.134,0,0,0.134
63,1,0,2,0,1,0.025,0,0,0.025
64,1,0,2,0,3,0.046,0,0,0.046
65,1,0,2,0,7,0.096,0,0,0.096
66,1,0,2,0,6,0.077,0,0,0.077
67,0,0,1,0,0,0.000,0,0,0.000
68,1,0,2,0,4,0.061,0,0,0.061
69,0,0,1,0,0,0.000,0,0,0.000
70,1,0,2,0,4,0.065,0,0,0.065
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,10,0.145,0,0,0.145
73,1,0,2,0,0,0.010,0,0,0.010
74,0,0,1,0,0,0.000,0,0,0.000
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,1,0.029,0,0,0.029
77,1,0,2,0,0,0.010,0,0,0.010
78,1,0,2,0,15,0.197,0,0,0.197
79,1,0,2,0,0,0.010,0,0,0.010
80,5,2,4,7,17,0.067,2,0,0.105
81,1,0,2,0,4,0.056,0,0,0.056
82,3,1,2,2,3,0.022,0,1,0.031
83,0,0,1,0,0,0.000,0,0,0.000
84,1,0,2,0,9,0.134,0,0,0.134
85,0,0,1,0,0,0.000,0,0,0.000
86,1,0,2,0,0,0.010,0,0,0.010
87,1,0,2,0,0,0.010,0,0,0.010
88,1,0,2,0,1,0.021,0,0,0.021
89,1,0,2,0,1,0.025,0,0,0.025
90,0,0,1,0,0,0.000,0,0,0.000
91,3,1,3,4,3,0.035,1,0,0.065
92,1,0,2,0,0,0.010,0,0,0.010
93,1,0,2,0,2,0.031,0,0,0.031
94,1,0,2,0,0,0.010,0,0,0.010
95,0,0,1,0,0,0.000,0,0,0.000
96,11,4,7,23,59,0.099,1,3,0.186
97,4,2,2,6,58,0.191,2,0,0.345
98,1,0,2,0,8,0.111,0,0,0.111
99,1,0,2,0,0,0.010,0,0,0.010
100,1,0,2,0,2,0.036,0,0,0.036
101,1,0,2,0,1,0.021,0,0,0.021
102,3,1,3,4,8,0.051,1,0,0.065
103,1,0,2,0,0,0.010,0,0,0.010
104,1,0,2,0,3,0.046,0,0,0.046
105,1,0,2,0,0,0.015,0,0,0.015
106,0,0,1,0,0,0.000,0,0,0.000
107,1,0,2,0,0,0.010,0,0,0.010
108,1,0,2,0,3,0.055,0,0,0.055
109,3,1,2,2,14,0.063,0,1,0.102
110,1,0,2,0,1,0.029,0,0,0.029
111,1,0,2,0,4,0.056,0,0,0.056
112,1,0,2,0,0,0.010,0,0,0.010
113,1,0,2,0,2,0.031,0,0,0.031
114,1,0,2,0,2,0.040,0,0,0.040
115,1,0,2,0,11,0.147,0,0,0.147
116,1,0,2,0,1,0.025,0,0,0.025
117,1,0,2,0,3,0.050,0,0,0.050
118,5,2,4,6,11,0.052,2,0,0.090
119,13,6,6,22,118,0.139,4,2,0.315
120,1,0,2,0,0,0.010,0,0,0.010
121,1,0,2,0,3,0.050,0,0,0.050
122,1,0,2,0,4,0.061,0,0,0.061
123,1,0,2,0,0,0.010,0,0,0.010
124,0,0,1,0,0,0.000,0,0,0.000
125,1,0,2,0,3,0.050,0,0,0.050
126,1,0,2,0,0,0.010,0,0,0.010
127,1,0,2,0,2,0.040,0,0,0.040
128,1,0,2,0,1,0.021,0,0,0.021
129,0,0,1,0,0,0.000,0,0,0.000
130,0,0,1,0,0,0.000,0,0,0.000
131,0,0,1,0,0,0.000,0,0,0.000
132,1,0,2,0,2,0.040,0,0,0.040
133,0,0,1,0,0,0.000,0,0,0.000
134,0,0,1,0,0,0.000,0,0,0.000
135,1,0,2,0,2,0.040,0,0,0.040
136,1,0,2,0,0,0.010,0,0,0.010
137,1,0,2,0,2,0.040,0,0,0.040
138,1,0,2,0,1,0.021,0,0,0.021
139,0,0,1,0,0,0.000,0,0,0.000
140,1,0,2,0,5,0.075,0,0,0.075
141,1,0,2,0,1,0.021,0,0,0.021
142,1,0,2,0,0,0.010,0,0,0.010
143,1,0,2,0,0,0.010,0,0,0.010
