 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.015,0,0,0.015
2,1,0,2,0,6,0.077,0,0,0.077
3,1,0,2,0,0,0.015,0,0,0.015
4,3,1,3,3,29,0.148,1,0,0.216
5,1,0,2,0,0,0.010,0,0,0.010
6,0,0,1,0,0,0.000,0,0,0.000
7,6,2,5,7,22,0.072,1,1,0.145
8,1,0,2,0,4,0.056,0,0,0.056
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,0,0.015,0,0,0.015
11,1,0,2,0,2,0.040,0,0,0.040
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,0,0.015,0,0,0.015
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,1,0.021,0,0,0.021
16,1,0,2,0,2,0.031,0,0,0.031
17,1,0,2,0,14,0.178,0,0,0.178
18,1,0,2,0,1,0.021,0,0,0.021
19,1,0,2,0,1,0.025,0,0,0.025
20,1,0,2,0,2,0.044,0,0,0.044
21,1,0,2,0,0,0.015,0,0,0.015
22,1,0,2,0,1,0.021,0,0,0.021
23,1,0,2,0,9,0.121,0,0,0.121
24,0,0,1,0,0,0.000,0,0,0.000
25,5,2,4,7,32,0.100,2,0,0.207
26,1,0,2,0,0,0.010,0,0,0.010
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,8,0.107,0,0,0.107
29,1,0,2,0,5,0.071,0,0,0.071
30,1,0,2,0,1,0.021,0,0,0.021
31,0,0,1,0,0,0.000,0,0,0.000
32,1,0,2,0,0,0.010,0,0,0.010
33,0,0,1,0,0,0.000,0,0,0.000
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,0,0.015,0,0,0.015
36,1,0,2,0,0,0.010,0,0,0.010
37,1,0,2,0,1,0.021,0,0,0.021
38,1,0,2,0,0,0.015,0,0,0.015
39,1,0,2,0,4,0.056,0,0,0.056
40,0,0,1,0,0,0.000,0,0,0.000
41,12,6,6,21,109,0.135,6,0,0.480
42,1,0,2,0,1,0.021,0,0,0.021
43,1,0,2,0,1,0.021,0,0,0.021
44,1,0,2,0,0,0.010,0,0,0.010
45,1,0,2,0,3,0.055,0,0,0.055
46,1,0,2,0,0,0.010,0,0,0.010
47,3,1,3,3,2,0.029,1,0,0.036
48,1,0,2,0,1,0.025,0,0,0.025
49,1,0,2,0,0,0.010,0,0,0.010
50,1,0,2,0,0,0.015,0,0,0.015
51,0,0,1,0,0,0.000,0,0,0.000
52,1,0,2,0,14,0.174,0,0,0.174
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,0,0.015,0,0,0.015
55,1,0,2,0,4,0.052,0,0,0.052
56,0,0,1,0,0,0.000,0,0,0.000
57,1,0,2,0,4,0.061,0,0,0.061
58,1,0,2,0,0,0.010,0,0,0.010
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,1,0.025,0,0,0.025
61,1,0,2,0,1,0.025,0,0,0.025
62,0,0,1,0,0,0.000,0,0,0.000
63,6,3,3,5,29,0.076,3,0,0.134
64,1,0,2,0,0,0.010,0,0,0.010
65,1,0,2,0,8,0.107,0,0,0.107
66,1,0,2,0,0,0.010,0,0,0.010
67,1,0,2,0,2,0.036,0,0,0.036
68,0,0,1,0,0,0.000,0,0,0.000
69,1,0,2,0,0,0.015,0,0,0.015
70,1,0,2,0,0,0.015,0,0,0.015
71,1,0,2,0,0,0.010,0,0,0.010
72,6,2,5,8,20,0.068,1,1,0.120
73,1,0,2,0,6,0.077,0,0,0.077
74,1,0,2,0,0,0.015,0,0,0.015
75,1,0,2,0,0,0.010,0,0,0.010
76,1,0,2,0,1,0.025,0,0,0.025
77,0,0,1,0,0,0.000,0,0,0.000
78,1,0,2,0,1,0.025,0,0,0.025
79,1,0,2,0,13,0.167,0,0,0.167
80,1,0,2,0,5,0.075,0,0,0.075
81,3,1,3,1,49,0.208,1,0,0.460
82,3,1,3,3,11,0.066,1,0,0.086
83,1,0,2,0,0,0.015,0,0,0.015
84,1,0,2,0,0,0.010,0,0,0.010
85,1,0,2,0,0,0.010,0,0,0.010
86,1,0,2,0,6,0.086,0,0,0.086
87,1,0,2,0,0,0.015,0,0,0.015
88,1,0,2,0,0,0.010,0,0,0.010
89,1,0,2,0,7,0.092,0,0,0.092
90,0,0,1,0,0,0.000,0,0,0.000
91,1,0,2,0,1,0.021,0,0,0.021
92,1,0,2,0,0,0.015,0,0,0.015
93,1,0,2,0,0,0.015,0,0,0.015
94,12,6,5,20,86,0.115,5,1,0.272
95,1,0,2,0,2,0.031,0,0,0.031
96,1,0,2,0,2,0.031,0,0,0.031
97,1,0,2,0,5,0.084,0,0,0.084
98,1,0,2,0,2,0.031,0,0,0.031
99,1,0,2,0,1,0.021,0,0,0.021
100,1,0,2,0,3,0.042,0,0,0.042
101,1,0,2,0,3,0.050,0,0,0.050
102,1,0,2,0,1,0.025,0,0,0.025
103,1,0,2,0,21,0.264,0,0,0.264
104,1,0,2,0,2,0.031,0,0,0.031
105,1,0,2,0,0,0.010,0,0,0.010
106,1,0,2,0,3,0.046,0,0,0.046
107,0,0,1,0,0,0.000,0,0,0.000
108,0,0,1,0,0,0.000,0,0,0.000
109,1,0,2,0,5,0.071,0,0,0.071
110,1,0,2,0,0,0.010,0,0,0.010
111,1,0,2,0,0,0.015,0,0,0.015
