 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,20,0.249,0,0,0.249
2,1,0,2,0,8,0.107,0,0,0.107
3,43,21,21,69,322,0.114,19,2,0.513
4,9,4,6,8,87,0.140,4,0,0.369
5,10,5,4,19,50,0.088,4,1,0.185
6,1,0,2,0,6,0.086,0,0,0.086
7,3,1,3,3,5,0.040,1,0,0.046
8,3,1,3,8,25,0.128,1,0,0.163
9,1,0,2,0,9,0.108,0,0,0.108
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,1,0.021,0,0,0.021
12,4,1,4,6,17,0.086,0,1,0.123
13,3,1,3,11,23,0.137,1,0,0.199
14,1,0,2,0,3,0.050,0,0,0.050
15,1,0,2,0,2,0.031,0,0,0.031
16,0,0,1,0,0,0.000,0,0,0.000
17,1,0,2,0,2,0.040,0,0,0.040
18,1,0,2,0,5,0.071,0,0,0.071
19,1,0,2,0,6,0.086,0,0,0.086
20,1,0,2,0,3,0.046,0,0,0.046
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,24,0.286,0,0,0.286
23,1,0,2,0,1,0.025,0,0,0.025
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,0,0.010,0,0,0.010
26,3,1,3,3,4,0.036,1,0,0.061
27,1,0,2,0,0,0.010,0,0,0.010
28,11,5,7,18,63,0.095,5,0,0.305
29,1,0,2,0,6,0.082,0,0,0.082
30,3,1,3,3,7,0.049,1,0,0.075
31,1,0,2,0,0,0.010,0,0,0.010
32,0,0,1,0,0,0.000,0,0,0.000
33,3,1,3,4,42,0.190,1,0,0.316
34,1,0,2,0,1,0.025,0,0,0.025
35,1,0,2,0,10,0.132,0,0,0.132
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,3,0.050,0,0,0.050
38,1,0,2,0,3,0.046,0,0,0.046
39,0,0,1,0,0,0.000,0,0,0.000
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,3,0.042,0,0,0.042
42,1,0,2,0,6,0.090,0,0,0.090
43,1,0,2,0,0,0.010,0,0,0.010
44,1,0,2,0,0,0.015,0,0,0.015
45,1,0,2,0,6,0.086,0,0,0.086
46,1,0,2,0,2,0.036,0,0,0.036
47,0,0,1,0,0,0.000,0,0,0.000
48,0,0,1,0,0,0.000,0,0,0.000
49,0,0,1,0,0,0.000,0,0,0.000
50,1,0,2,0,2,0.036,0,0,0.036
51,0,0,1,0,0,0.000,0,0,0.000
52,1,0,2,0,2,0.040,0,0,0.040
53,1,0,2,0,1,0.025,0,0,0.025
54,1,0,2,0,1,0.021,0,0,0.021
55,1,0,2,0,1,0.025,0,0,0.025
56,1,0,2,0,0,0.010,0,0,0.010
57,3,1,3,3,20,0.103,1,0,0.166
58,1,0,2,0,0,0.015,0,0,0.015
59,1,0,2,0,1,0.029,0,0,0.029
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,0,0.010,0,0,0.010
62,0,0,1,0,0,0.000,0,0,0.000
63,3,1,2,2,9,0.047,0,1,0.096
64,0,0,1,0,0,0.000,0,0,0.000
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,0,0.010,0,0,0.010
67,1,0,2,0,1,0.025,0,0,0.025
68,1,0,2,0,2,0.036,0,0,0.036
69,1,0,2,0,0,0.010,0,0,0.010
70,1,0,2,0,0,0.010,0,0,0.010
71,1,0,2,0,0,0.010,0,0,0.010
72,1,0,2,0,5,0.071,0,0,0.071
73,1,0,2,0,5,0.080,0,0,0.080
74,1,0,2,0,0,0.010,0,0,0.010
75,1,0,2,0,5,0.075,0,0,0.075
76,1,0,2,0,4,0.061,0,0,0.061
77,1,0,2,0,2,0.036,0,0,0.036
78,1,0,2,0,6,0.077,0,0,0.077
79,1,0,2,0,1,0.025,0,0,0.025
80,1,0,2,0,5,0.071,0,0,0.071
81,1,0,2,0,18,0.241,0,0,0.241
82,1,0,2,0,7,0.092,0,0,0.092
83,3,1,3,3,3,0.032,1,0,0.046
84,1,0,2,0,4,0.065,0,0,0.065
85,1,0,2,0,1,0.025,0,0,0.025
86,1,0,2,0,2,0.040,0,0,0.040
87,12,6,5,22,65,0.093,5,1,0.218
88,1,0,2,0,3,0.042,0,0,0.042
89,1,0,2,0,0,0.010,0,0,0.010
90,1,0,2,0,0,0.015,0,0,0.015
91,1,0,2,0,0,0.015,0,0,0.015
92,0,0,1,0,0,0.000,0,0,0.000
93,1,0,2,0,2,0.040,0,0,0.040
94,1,0,2,0,5,0.062,0,0,0.062
95,1,0,2,0,3,0.050,0,0,0.050
96,1,0,2,0,1,0.025,0,0,0.025
97,1,0,2,0,0,0.015,0,0,0.015
98,1,0,2,0,2,0.036,0,0,0.036
99,3,1,3,4,14,0.077,1,0,0.113
100,4,1,4,6,25,0.104,0,1,0.194
101,1,0,2,0,0,0.015,0,0,0.015
102,1,0,2,0,1,0.025,0,0,0.025
103,1,0,2,0,2,0.036,0,0,0.036
104,1,0,2,0,0,0.010,0,0,0.010
105,5,2,4,6,8,0.041,2,0,0.056
106,1,0,2,0,0,0.010,0,0,0.010
107,1,0,2,0,0,0.015,0,0,0.015
108,1,0,2,0,10,0.128,0,0,0.128
109,1,0,2,0,6,0.094,0,0,0.094
110,1,0,2,0,0,0.015,0,0,0.015
111,1,0,2,0,0,0.010,0,0,0.010
112,1,0,2,0,6,0.094,0,0,0.094
113,1,0,2,0,0,0.010,0,0,0.010
114,1,0,2,0,0,0.015,0,0,0.015
