 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.029,0,0,0.029
2,8,4,4,10,54,0.102,4,0,0.236
3,1,0,2,0,0,0.010,0,0,0.010
4,1,0,2,0,1,0.021,0,0,0.021
5,3,1,3,4,10,0.060,1,0,0.077
6,1,0,2,0,2,0.036,0,0,0.036
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,9,0.126,0,0,0.126
9,1,0,2,0,9,0.130,0,0,0.130
10,1,0,2,0,14,0.182,0,0,0.182
11,1,0,2,0,1,0.021,0,0,0.021
12,3,1,3,4,15,0.084,1,0,0.096
13,1,0,2,0,2,0.036,0,0,0.036
14,1,0,2,0,5,0.071,0,0,0.071
15,1,0,2,0,0,0.015,0,0,0.015
16,1,0,2,0,5,0.067,0,0,0.067
17,3,1,3,3,5,0.040,1,0,0.071
18,1,0,2,0,0,0.010,0,0,0.010
19,1,0,2,0,0,0.010,0,0,0.010
20,1,0,2,0,3,0.042,0,0,0.042
21,1,0,2,0,4,0.065,0,0,0.065
22,1,0,2,0,0,0.010,0,0,0.010
23,1,0,2,0,2,0.031,0,0,0.031
24,1,0,2,0,2,0.031,0,0,0.031
25,1,0,2,0,1,0.021,0,0,0.021
26,1,0,2,0,2,0.036,0,0,0.036
27,1,0,2,0,0,0.010,0,0,0.010
28,1,0,2,0,4,0.065,0,0,0.065
29,1,0,2,0,1,0.025,0,0,0.025
30,1,0,2,0,2,0.036,0,0,0.036
31,1,0,2,0,2,0.036,0,0,0.036
32,1,0,2,0,0,0.015,0,0,0.015
33,1,0,2,0,7,0.101,0,0,0.101
34,1,0,2,0,9,0.126,0,0,0.126
35,1,0,2,0,3,0.050,0,0,0.050
36,1,0,2,0,0,0.010,0,0,0.010
37,1,0,2,0,1,0.021,0,0,0.021
38,1,0,2,0,1,0.025,0,0,0.025
39,5,2,4,7,40,0.123,2,0,0.262
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,0,0.010,0,0,0.010
42,1,0,2,0,9,0.143,0,0,0.143
43,0,0,1,0,0,0.000,0,0,0.000
44,1,0,2,0,1,0.025,0,0,0.025
