 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,4,0.069,0,0,0.069
2,1,0,2,0,3,0.046,0,0,0.046
3,0,0,1,0,0,0.000,0,0,0.000
4,3,1,3,1,5,0.032,1,0,0.042
5,1,0,2,0,2,0.031,0,0,0.031
6,0,0,1,0,0,0.000,0,0,0.000
7,3,1,3,4,49,0.222,1,0,0.373
8,1,0,2,0,5,0.071,0,0,0.071
9,1,0,2,0,0,0.015,0,0,0.015
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,1,0.025,0,0,0.025
12,1,0,2,0,7,0.092,0,0,0.092
13,1,0,2,0,8,0.102,0,0,0.102
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,4,0.061,0,0,0.061
16,1,0,2,0,4,0.065,0,0,0.065
17,1,0,2,0,0,0.010,0,0,0.010
18,1,0,2,0,2,0.031,0,0,0.031
19,3,1,3,3,6,0.044,1,0,0.092
20,0,0,1,0,0,0.000,0,0,0.000
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,13,0.185,0,0,0.185
23,1,0,2,0,3,0.059,0,0,0.059
24,1,0,2,0,1,0.025,0,0,0.025
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,3,0.046,0,0,0.046
27,0,0,1,0,0,0.000,0,0,0.000
28,5,2,4,8,22,0.080,2,0,0.176
29,1,0,2,0,2,0.040,0,0,0.040
30,1,0,2,0,0,0.010,0,0,0.010
31,1,0,2,0,3,0.042,0,0,0.042
32,1,0,2,0,2,0.040,0,0,0.040
33,0,0,1,0,0,0.000,0,0,0.000
34,1,0,2,0,1,0.025,0,0,0.025
35,1,0,2,0,0,0.015,0,0,0.015
36,1,0,2,0,1,0.025,0,0,0.025
37,1,0,2,0,1,0.021,0,0,0.021
38,1,0,2,0,1,0.025,0,0,0.025
39,1,0,2,0,0,0.010,0,0,0.010
40,1,0,2,0,1,0.021,0,0,0.021
41,3,1,3,4,23,0.122,1,0,0.210
42,1,0,2,0,3,0.042,0,0,0.042
43,1,0,2,0,0,0.010,0,0,0.010
44,1,0,2,0,7,0.101,0,0,0.101
45,1,0,2,0,1,0.029,0,0,0.029
46,1,0,2,0,0,0.010,0,0,0.010
47,0,0,1,0,0,0.000,0,0,0.000
48,1,0,2,0,2,0.036,0,0,0.036
49,1,0,2,0,4,0.061,0,0,0.061
50,8,3,5,14,43,0.090,1,2,0.287
51,1,0,2,0,3,0.050,0,0,0.050
52,5,2,2,11,18,0.095,1,0,0.142
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,7,0.101,0,0,0.101
55,1,0,2,0,0,0.010,0,0,0.010
56,1,0,2,0,3,0.050,0,0,0.050
57,3,1,3,3,16,0.083,1,0,0.199
58,1,0,2,0,1,0.021,0,0,0.021
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,0,0.010,0,0,0.010
61,5,2,4,6,14,0.061,2,0,0.120
62,1,0,2,0,1,0.021,0,0,0.021
63,1,0,2,0,0,0.015,0,0,0.015
64,1,0,2,0,3,0.046,0,0,0.046
65,1,0,2,0,0,0.010,0,0,0.010
66,1,0,2,0,6,0.077,0,0,0.077
67,1,0,2,0,1,0.025,0,0,0.025
68,1,0,2,0,0,0.010,0,0,0.010
69,1,0,2,0,8,0.120,0,0,0.120
70,0,0,1,0,0,0.000,0,0,0.000
71,1,0,2,0,0,0.010,0,0,0.010
72,1,0,2,0,0,0.010,0,0,0.010
73,1,0,2,0,1,0.025,0,0,0.025
74,1,0,2,0,0,0.010,0,0,0.010
75,1,0,2,0,0,0.015,0,0,0.015
76,1,0,2,0,13,0.159,0,0,0.159
77,1,0,2,0,1,0.025,0,0,0.025
