 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.075,0,0,0.075
2,1,0,2,0,3,0.050,0,0,0.050
3,1,0,2,0,8,0.111,0,0,0.111
4,1,0,2,0,0,0.015,0,0,0.015
5,1,0,2,0,1,0.021,0,0,0.021
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,1,0.021,0,0,0.021
8,0,0,1,0,0,0.000,0,0,0.000
9,3,1,3,3,20,0.098,1,0,0.180
10,1,0,2,0,0,0.010,0,0,0.010
11,1,0,2,0,0,0.015,0,0,0.015
12,1,0,2,0,15,0.188,0,0,0.188
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,14,0.191,0,0,0.191
15,1,0,2,0,2,0.036,0,0,0.036
16,1,0,2,0,5,0.075,0,0,0.075
17,1,0,2,0,2,0.036,0,0,0.036
18,1,0,2,0,1,0.021,0,0,0.021
19,1,0,2,0,1,0.021,0,0,0.021
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,7,0.114,0,0,0.114
22,1,0,2,0,4,0.056,0,0,0.056
23,1,0,2,0,8,0.120,0,0,0.120
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,4,0.065,0,0,0.065
26,1,0,2,0,3,0.046,0,0,0.046
27,1,0,2,0,3,0.046,0,0,0.046
28,1,0,2,0,1,0.021,0,0,0.021
29,1,0,2,0,1,0.021,0,0,0.021
30,1,0,2,0,1,0.025,0,0,0.025
31,1,0,2,0,7,0.101,0,0,0.101
32,1,0,2,0,0,0.010,0,0,0.010
33,0,0,1,0,0,0.000,0,0,0.000
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,11,0.151,0,0,0.151
36,5,2,4,7,17,0.069,2,0,0.176
37,0,0,1,0,0,0.000,0,0,0.000
38,1,0,2,0,0,0.010,0,0,0.010
39,7,3,3,18,109,0.229,2,0,0.461
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,4,0.074,0,0,0.074
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,0,0.010,0,0,0.010
44,1,0,2,0,0,0.015,0,0,0.015
45,1,0,2,0,1,0.025,0,0,0.025
46,1,0,2,0,1,0.025,0,0,0.025
47,1,0,2,0,3,0.050,0,0,0.050
48,1,0,2,0,1,0.025,0,0,0.025
49,0,0,1,0,0,0.000,0,0,0.000
50,1,0,2,0,5,0.075,0,0,0.075
51,1,0,2,0,2,0.036,0,0,0.036
52,1,0,2,0,0,0.010,0,0,0.010
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,0,0.010,0,0,0.010
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,5,0.080,0,0,0.080
57,13,6,8,18,173,0.182,6,0,0.412
58,1,0,2,0,1,0.025,0,0,0.025
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,1,0.025,0,0,0.025
61,1,0,2,0,2,0.040,0,0,0.040
62,0,0,1,0,0,0.000,0,0,0.000
63,1,0,2,0,5,0.075,0,0,0.075
64,1,0,2,0,0,0.010,0,0,0.010
