 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,3,21,0.103,1,0,0.132
2,0,0,1,0,0,0.000,0,0,0.000
3,1,0,2,0,28,0.358,0,0,0.358
4,1,0,2,0,2,0.040,0,0,0.040
5,1,0,2,0,18,0.219,0,0,0.219
6,1,0,2,0,2,0.040,0,0,0.040
7,1,0,2,0,3,0.046,0,0,0.046
8,1,0,2,0,4,0.061,0,0,0.061
9,1,0,2,0,45,0.626,0,0,0.626
10,1,0,2,0,12,0.153,0,0,0.153
11,1,0,2,0,0,0.010,0,0,0.010
12,1,0,2,0,14,0.182,0,0,0.182
13,1,0,2,0,1,0.025,0,0,0.025
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,4,0.061,0,0,0.061
16,1,0,2,0,6,0.094,0,0,0.094
17,1,0,2,0,1,0.025,0,0,0.025
18,1,0,2,0,1,0.025,0,0,0.025
19,1,0,2,0,0,0.010,0,0,0.010
20,3,1,2,2,7,0.039,0,1,0.067
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,0,0.015,0,0,0.015
23,1,0,2,0,1,0.021,0,0,0.021
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,0,0.010,0,0,0.010
26,0,0,1,0,0,0.000,0,0,0.000
27,1,0,2,0,0,0.015,0,0,0.015
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,3,0.055,0,0,0.055
30,3,1,3,1,20,0.096,1,0,0.199
31,1,0,2,0,1,0.025,0,0,0.025
32,0,0,1,0,0,0.000,0,0,0.000
33,0,0,1,0,0,0.000,0,0,0.000
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,7,0.105,0,0,0.105
36,1,0,2,0,5,0.080,0,0,0.080
37,1,0,2,0,8,0.115,0,0,0.115
38,1,0,2,0,4,0.052,0,0,0.052
39,1,0,2,0,3,0.046,0,0,0.046
40,3,1,3,3,8,0.052,1,0,0.082
41,1,0,2,0,1,0.021,0,0,0.021
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,2,0.036,0,0,0.036
44,5,2,4,9,14,0.062,2,0,0.111
45,1,0,2,0,0,0.015,0,0,0.015
46,1,0,2,0,0,0.010,0,0,0.010
47,1,0,2,0,2,0.036,0,0,0.036
48,1,0,2,0,0,0.010,0,0,0.010
49,1,0,2,0,0,0.010,0,0,0.010
50,1,0,2,0,0,0.010,0,0,0.010
51,1,0,2,0,6,0.086,0,0,0.086
52,3,1,3,3,3,0.031,1,0,0.056
53,1,0,2,0,4,0.069,0,0,0.069
54,1,0,2,0,1,0.029,0,0,0.029
55,1,0,2,0,6,0.086,0,0,0.086
56,0,0,1,0,0,0.000,0,0,0.000
57,1,0,2,0,4,0.061,0,0,0.061
58,1,0,2,0,5,0.071,0,0,0.071
59,1,0,2,0,7,0.105,0,0,0.105
60,1,0,2,0,1,0.029,0,0,0.029
61,0,0,1,0,0,0.000,0,0,0.000
62,1,0,2,0,3,0.042,0,0,0.042
63,1,0,2,0,0,0.015,0,0,0.015
64,1,0,2,0,1,0.029,0,0,0.029
65,1,0,2,0,0,0.010,0,0,0.010
66,15,7,9,25,136,0.139,7,0,0.391
67,1,0,2,0,0,0.010,0,0,0.010
68,0,0,1,0,0,0.000,0,0,0.000
69,1,0,2,0,5,0.075,0,0,0.075
70,0,0,1,0,0,0.000,0,0,0.000
71,1,0,2,0,2,0.036,0,0,0.036
72,1,0,2,0,16,0.212,0,0,0.212
73,1,0,2,0,8,0.094,0,0,0.094
74,1,0,2,0,0,0.010,0,0,0.010
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,3,0.050,0,0,0.050
77,1,0,2,0,3,0.059,0,0,0.059
78,1,0,2,0,0,0.015,0,0,0.015
79,1,0,2,0,0,0.010,0,0,0.010
80,1,0,2,0,6,0.082,0,0,0.082
81,1,0,2,0,1,0.029,0,0,0.029
82,1,0,2,0,1,0.025,0,0,0.025
83,1,0,2,0,1,0.021,0,0,0.021
84,1,0,2,0,1,0.025,0,0,0.025
85,22,9,14,37,294,0.188,6,3,0.690
86,1,0,2,0,6,0.077,0,0,0.077
87,1,0,2,0,4,0.065,0,0,0.065
88,1,0,2,0,0,0.010,0,0,0.010
