 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.015,0,0,0.015
2,1,0,2,0,1,0.025,0,0,0.025
3,13,6,7,25,111,0.133,5,1,0.343
4,1,0,2,0,4,0.061,0,0,0.061
5,13,6,8,21,71,0.087,6,0,0.159
6,7,3,5,6,36,0.086,3,0,0.203
7,1,0,2,0,12,0.148,0,0,0.148
8,1,0,2,0,0,0.010,0,0,0.010
9,1,0,2,0,0,0.010,0,0,0.010
10,5,2,4,6,17,0.065,2,0,0.120
11,1,0,2,0,11,0.142,0,0,0.142
12,3,1,3,3,91,0.381,1,0,1.006
13,1,0,2,0,1,0.021,0,0,0.021
14,1,0,2,0,0,0.015,0,0,0.015
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,10,0.132,0,0,0.132
17,1,0,2,0,1,0.021,0,0,0.021
18,3,1,3,5,16,0.088,1,0,0.128
19,0,0,1,0,0,0.000,0,0,0.000
20,1,0,2,0,0,0.010,0,0,0.010
21,1,0,2,0,0,0.010,0,0,0.010
22,0,0,1,0,0,0.000,0,0,0.000
23,3,1,3,3,32,0.151,1,0,0.197
24,0,0,1,0,0,0.000,0,0,0.000
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,2,0.040,0,0,0.040
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,8,0.098,0,0,0.098
29,1,0,2,0,0,0.010,0,0,0.010
30,1,0,2,0,0,0.015,0,0,0.015
31,13,6,8,15,86,0.103,6,0,0.293
32,1,0,2,0,0,0.010,0,0,0.010
33,3,1,3,3,9,0.057,1,0,0.101
34,1,0,2,0,5,0.067,0,0,0.067
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,1,0.025,0,0,0.025
37,1,0,2,0,3,0.050,0,0,0.050
38,0,0,1,0,0,0.000,0,0,0.000
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,3,0.050,0,0,0.050
41,1,0,2,0,0,0.010,0,0,0.010
42,1,0,2,0,0,0.010,0,0,0.010
43,1,0,2,0,2,0.044,0,0,0.044
44,1,0,2,0,0,0.010,0,0,0.010
45,1,0,2,0,14,0.186,0,0,0.186
46,1,0,2,0,19,0.251,0,0,0.251
47,1,0,2,0,0,0.010,0,0,0.010
48,1,0,2,0,8,0.115,0,0,0.115
49,1,0,2,0,1,0.021,0,0,0.021
50,1,0,2,0,3,0.046,0,0,0.046
51,1,0,2,0,0,0.015,0,0,0.015
52,0,0,1,0,0,0.000,0,0,0.000
53,1,0,2,0,1,0.021,0,0,0.021
54,0,0,1,0,0,0.000,0,0,0.000
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,6,0.090,0,0,0.090
57,1,0,2,0,0,0.010,0,0,0.010
58,1,0,2,0,2,0.036,0,0,0.036
59,0,0,1,0,0,0.000,0,0,0.000
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,0,0.010,0,0,0.010
62,0,0,1,0,0,0.000,0,0,0.000
63,0,0,1,0,0,0.000,0,0,0.000
64,0,0,1,0,0,0.000,0,0,0.000
65,1,0,2,0,0,0.010,0,0,0.010
66,1,0,2,0,0,0.010,0,0,0.010
67,1,0,2,0,0,0.010,0,0,0.010
68,1,0,2,0,1,0.021,0,0,0.021
69,0,0,1,0,0,0.000,0,0,0.000
70,1,0,2,0,4,0.061,0,0,0.061
71,1,0,2,0,0,0.010,0,0,0.010
72,1,0,2,0,0,0.015,0,0,0.015
73,1,0,2,0,0,0.015,0,0,0.015
74,1,0,2,0,1,0.021,0,0,0.021
