 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,1,0,2,0,2,0.036,0,0,0.036
3,1,0,2,0,0,0.010,0,0,0.010
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,0,0.010,0,0,0.010
6,1,0,2,0,11,0.138,0,0,0.138
7,1,0,2,0,2,0.031,0,0,0.031
8,3,1,3,4,66,0.303,1,0,0.516
9,0,0,1,0,0,0.000,0,0,0.000
10,9,4,5,15,32,0.070,3,1,0.202
11,0,0,1,0,0,0.000,0,0,0.000
12,1,0,2,0,0,0.010,0,0,0.010
13,1,0,2,0,1,0.025,0,0,0.025
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,4,0.056,0,0,0.056
16,1,0,2,0,0,0.010,0,0,0.010
17,1,0,2,0,5,0.075,0,0,0.075
18,1,0,2,0,5,0.067,0,0,0.067
19,5,2,4,6,61,0.164,2,0,0.396
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,2,0.031,0,0,0.031
22,1,0,2,0,0,0.015,0,0,0.015
23,1,0,2,0,0,0.010,0,0,0.010
24,1,0,2,0,0,0.010,0,0,0.010
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,0,0.010,0,0,0.010
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,0,0.015,0,0,0.015
29,1,0,2,0,0,0.010,0,0,0.010
30,1,0,2,0,1,0.021,0,0,0.021
31,0,0,1,0,0,0.000,0,0,0.000
32,1,0,2,0,3,0.050,0,0,0.050
33,1,0,2,0,0,0.015,0,0,0.015
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,0,0.010,0,0,0.010
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,4,0.052,0,0,0.052
38,1,0,2,0,1,0.025,0,0,0.025
39,1,0,2,0,1,0.025,0,0,0.025
40,1,0,2,0,6,0.094,0,0,0.094
41,1,0,2,0,0,0.015,0,0,0.015
42,1,0,2,0,0,0.010,0,0,0.010
43,1,0,2,0,0,0.015,0,0,0.015
44,1,0,2,0,1,0.029,0,0,0.029
45,1,0,2,0,2,0.040,0,0,0.040
46,1,0,2,0,3,0.046,0,0,0.046
47,1,0,2,0,1,0.025,0,0,0.025
48,1,0,2,0,1,0.021,0,0,0.021
49,1,0,2,0,15,0.188,0,0,0.188
50,1,0,2,0,5,0.075,0,0,0.075
51,1,0,2,0,7,0.101,0,0,0.101
52,1,0,2,0,10,0.136,0,0,0.136
53,1,0,2,0,13,0.172,0,0,0.172
54,3,1,3,3,51,0.222,1,0,0.575
55,1,0,2,0,4,0.065,0,0,0.065
56,1,0,2,0,8,0.102,0,0,0.102
57,1,0,2,0,0,0.010,0,0,0.010
58,0,0,1,0,0,0.000,0,0,0.000
59,1,0,2,0,0,0.010,0,0,0.010
60,1,0,2,0,0,0.010,0,0,0.010
61,0,0,1,0,0,0.000,0,0,0.000
62,1,0,2,0,0,0.010,0,0,0.010
63,1,0,2,0,5,0.075,0,0,0.075
64,1,0,2,0,0,0.010,0,0,0.010
65,1,0,2,0,0,0.010,0,0,0.010
66,1,0,2,0,0,0.010,0,0,0.010
67,1,0,2,0,0,0.010,0,0,0.010
68,1,0,2,0,4,0.061,0,0,0.061
69,1,0,2,0,2,0.036,0,0,0.036
70,1,0,2,0,0,0.010,0,0,0.010
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,1,0.029,0,0,0.029
73,0,0,1,0,0,0.000,0,0,0.000
74,1,0,2,0,9,0.108,0,0,0.108
75,1,0,2,0,0,0.010,0,0,0.010
76,1,0,2,0,1,0.025,0,0,0.025
77,1,0,2,0,12,0.153,0,0,0.153
78,1,0,2,0,13,0.163,0,0,0.163
79,1,0,2,0,0,0.015,0,0,0.015
80,1,0,2,0,1,0.021,0,0,0.021
81,0,0,1,0,0,0.000,0,0,0.000
82,1,0,2,0,1,0.025,0,0,0.025
83,1,0,2,0,2,0.036,0,0,0.036
84,1,0,2,0,7,0.096,0,0,0.096
85,1,0,2,0,3,0.042,0,0,0.042
86,8,3,5,14,44,0.098,1,2,0.167
87,1,0,2,0,8,0.102,0,0,0.102
88,1,0,2,0,1,0.029,0,0,0.029
89,1,0,2,0,2,0.031,0,0,0.031
90,1,0,2,0,1,0.021,0,0,0.021
91,1,0,2,0,3,0.055,0,0,0.055
92,1,0,2,0,3,0.050,0,0,0.050
93,1,0,2,0,9,0.117,0,0,0.117
94,0,0,1,0,0,0.000,0,0,0.000
95,0,0,1,0,0,0.000,0,0,0.000
96,0,0,1,0,0,0.000,0,0,0.000
97,3,1,2,2,4,0.026,0,1,0.042
98,1,0,2,0,3,0.042,0,0,0.042
99,1,0,2,0,3,0.042,0,0,0.042
100,1,0,2,0,3,0.046,0,0,0.046
101,0,0,1,0,0,0.000,0,0,0.000
102,1,0,2,0,0,0.015,0,0,0.015
103,0,0,1,0,0,0.000,0,0,0.000
104,1,0,2,0,2,0.036,0,0,0.036
105,1,0,2,0,0,0.010,0,0,0.010
106,1,0,2,0,2,0.031,0,0,0.031
107,1,0,2,0,1,0.025,0,0,0.025
108,1,0,2,0,3,0.046,0,0,0.046
109,5,2,4,6,17,0.066,2,0,0.164
110,1,0,2,0,0,0.015,0,0,0.015
111,1,0,2,0,0,0.010,0,0,0.010
112,1,0,2,0,6,0.086,0,0,0.086
113,1,0,2,0,0,0.010,0,0,0.010
114,38,18,19,60,328,0.132,15,3,0.566
115,1,0,2,0,2,0.036,0,0,0.036
116,1,0,2,0,1,0.025,0,0,0.025
