 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.015,0,0,0.015
2,1,0,2,0,19,0.234,0,0,0.234
3,5,2,4,7,43,0.122,2,0,0.178
4,1,0,2,0,1,0.029,0,0,0.029
5,1,0,2,0,0,0.010,0,0,0.010
6,1,0,2,0,3,0.055,0,0,0.055
7,0,0,1,0,0,0.000,0,0,0.000
8,5,2,4,8,45,0.134,2,0,0.249
9,1,0,2,0,1,0.021,0,0,0.021
10,1,0,2,0,7,0.101,0,0,0.101
11,1,0,2,0,0,0.015,0,0,0.015
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,30,0.396,0,0,0.396
14,1,0,2,0,1,0.025,0,0,0.025
15,0,0,1,0,0,0.000,0,0,0.000
16,0,0,1,0,0,0.000,0,0,0.000
17,3,1,2,2,7,0.040,0,1,0.086
18,1,0,2,0,4,0.065,0,0,0.065
19,0,0,1,0,0,0.000,0,0,0.000
20,0,0,1,0,0,0.000,0,0,0.000
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,2,0.040,0,0,0.040
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,8,0.102,0,0,0.102
25,1,0,2,0,0,0.010,0,0,0.010
26,1,0,2,0,0,0.010,0,0,0.010
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,8,0.107,0,0,0.107
29,1,0,2,0,0,0.015,0,0,0.015
30,1,0,2,0,0,0.015,0,0,0.015
31,1,0,2,0,0,0.010,0,0,0.010
32,3,1,3,3,16,0.087,1,0,0.136
33,1,0,2,0,0,0.015,0,0,0.015
34,1,0,2,0,5,0.071,0,0,0.071
35,1,0,2,0,0,0.015,0,0,0.015
36,1,0,2,0,1,0.025,0,0,0.025
37,0,0,1,0,0,0.000,0,0,0.000
38,3,1,3,3,7,0.050,1,0,0.080
39,1,0,2,0,1,0.025,0,0,0.025
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,1,0.025,0,0,0.025
42,1,0,2,0,1,0.021,0,0,0.021
43,1,0,2,0,1,0.025,0,0,0.025
44,1,0,2,0,0,0.010,0,0,0.010
45,1,0,2,0,0,0.015,0,0,0.015
46,1,0,2,0,1,0.029,0,0,0.029
47,1,0,2,0,0,0.010,0,0,0.010
48,1,0,2,0,0,0.010,0,0,0.010
49,1,0,2,0,3,0.050,0,0,0.050
50,1,0,2,0,0,0.010,0,0,0.010
51,3,1,3,4,12,0.072,1,0,0.136
52,1,0,2,0,1,0.025,0,0,0.025
53,0,0,1,0,0,0.000,0,0,0.000
54,1,0,2,0,3,0.050,0,0,0.050
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,5,0.071,0,0,0.071
57,0,0,1,0,0,0.000,0,0,0.000
58,1,0,2,0,1,0.021,0,0,0.021
59,1,0,2,0,0,0.010,0,0,0.010
60,1,0,2,0,4,0.065,0,0,0.065
61,1,0,2,0,1,0.021,0,0,0.021
62,1,0,2,0,5,0.071,0,0,0.071
63,1,0,2,0,3,0.046,0,0,0.046
64,1,0,2,0,0,0.010,0,0,0.010
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,4,0.061,0,0,0.061
67,0,0,1,0,0,0.000,0,0,0.000
68,1,0,2,0,1,0.025,0,0,0.025
69,1,0,2,0,1,0.025,0,0,0.025
70,1,0,2,0,0,0.015,0,0,0.015
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,0,0.010,0,0,0.010
73,1,0,2,0,9,0.121,0,0,0.121
74,1,0,2,0,0,0.015,0,0,0.015
75,1,0,2,0,4,0.061,0,0,0.061
76,1,0,2,0,2,0.040,0,0,0.040
77,1,0,2,0,1,0.025,0,0,0.025
78,1,0,2,0,0,0.015,0,0,0.015
79,0,0,1,0,0,0.000,0,0,0.000
80,1,0,2,0,0,0.010,0,0,0.010
81,1,0,2,0,0,0.010,0,0,0.010
82,1,0,2,0,8,0.107,0,0,0.107
83,12,5,8,19,119,0.150,4,1,0.317
84,1,0,2,0,5,0.075,0,0,0.075
85,1,0,2,0,4,0.065,0,0,0.065
86,0,0,1,0,0,0.000,0,0,0.000
87,3,1,3,4,19,0.100,1,0,0.153
88,1,0,2,0,1,0.025,0,0,0.025
89,1,0,2,0,2,0.040,0,0,0.040
90,0,0,1,0,0,0.000,0,0,0.000
91,1,0,2,0,2,0.031,0,0,0.031
92,0,0,1,0,0,0.000,0,0,0.000
93,1,0,2,0,3,0.050,0,0,0.050
94,1,0,2,0,1,0.025,0,0,0.025
95,9,4,6,14,47,0.091,4,0,0.214
96,1,0,2,0,0,0.015,0,0,0.015
97,0,0,1,0,0,0.000,0,0,0.000
98,1,0,2,0,0,0.010,0,0,0.010
99,0,0,1,0,0,0.000,0,0,0.000
100,4,2,2,6,19,0.082,2,0,0.107
101,5,2,4,7,12,0.056,2,0,0.117
102,1,0,2,0,19,0.251,0,0,0.251
103,1,0,2,0,4,0.061,0,0,0.061
104,3,1,3,3,9,0.054,1,0,0.102
105,1,0,2,0,6,0.086,0,0,0.086
106,1,0,2,0,1,0.025,0,0,0.025
107,1,0,2,0,6,0.086,0,0,0.086
108,1,0,2,0,7,0.105,0,0,0.105
109,1,0,2,0,1,0.021,0,0,0.021
110,1,0,2,0,0,0.010,0,0,0.010
111,1,0,2,0,6,0.094,0,0,0.094
112,1,0,2,0,3,0.050,0,0,0.050
113,0,0,1,0,0,0.000,0,0,0.000
114,1,0,2,0,2,0.036,0,0,0.036
115,0,0,1,0,0,0.000,0,0,0.000
116,1,0,2,0,6,0.082,0,0,0.082
117,1,0,2,0,2,0.040,0,0,0.040
118,1,0,2,0,2,0.036,0,0,0.036
119,0,0,1,0,0,0.000,0,0,0.000
120,1,0,2,0,1,0.029,0,0,0.029
121,1,0,2,0,4,0.056,0,0,0.056
122,1,0,2,0,1,0.021,0,0,0.021
123,0,0,1,0,0,0.000,0,0,0.000
124,1,0,2,0,0,0.015,0,0,0.015
125,1,0,2,0,4,0.069,0,0,0.069
126,1,0,2,0,0,0.010,0,0,0.010
127,1,0,2,0,1,0.025,0,0,0.025
128,1,0,2,0,1,0.021,0,0,0.021
129,0,0,1,0,0,0.000,0,0,0.000
130,1,0,2,0,0,0.010,0,0,0.010
131,1,0,2,0,0,0.010,0,0,0.010
132,1,0,2,0,2,0.036,0,0,0.036
133,0,0,1,0,0,0.000,0,0,0.000
134,1,0,2,0,0,0.015,0,0,0.015
135,15,7,9,24,89,0.094,7,0,0.292
136,0,0,1,0,0,0.000,0,0,0.000
137,0,0,1,0,0,0.000,0,0,0.000
138,3,1,3,1,5,0.035,1,0,0.040
139,7,3,5,11,84,0.165,3,0,0.357
140,1,0,2,0,1,0.021,0,0,0.021
141,1,0,2,0,0,0.010,0,0,0.010
142,0,0,1,0,0,0.000,0,0,0.000
143,1,0,2,0,3,0.046,0,0,0.046
144,1,0,2,0,0,0.010,0,0,0.010
145,3,1,3,4,8,0.053,1,0,0.082
146,1,0,2,0,0,0.010,0,0,0.010
147,6,2,4,8,27,0.083,1,0,0.205
148,0,0,1,0,0,0.000,0,0,0.000
149,1,0,2,0,0,0.015,0,0,0.015
150,0,0,1,0,0,0.000,0,0,0.000
151,1,0,2,0,17,0.213,0,0,0.213
152,1,0,2,0,0,0.015,0,0,0.015
153,1,0,2,0,0,0.010,0,0,0.010
154,0,0,1,0,0,0.000,0,0,0.000
155,3,1,3,3,13,0.075,1,0,0.151
156,1,0,2,0,2,0.036,0,0,0.036
157,1,0,2,0,5,0.067,0,0,0.067
158,0,0,1,0,0,0.000,0,0,0.000
159,1,0,2,0,0,0.015,0,0,0.015
160,0,0,1,0,0,0.000,0,0,0.000
161,1,0,2,0,1,0.025,0,0,0.025
162,1,0,2,0,0,0.010,0,0,0.010
163,0,0,1,0,0,0.000,0,0,0.000
164,1,0,2,0,2,0.036,0,0,0.036
165,0,0,1,0,0,0.000,0,0,0.000
166,1,0,2,0,0,0.010,0,0,0.010
167,1,0,2,0,1,0.029,0,0,0.029
168,1,0,2,0,2,0.036,0,0,0.036
169,1,0,2,0,1,0.021,0,0,0.021
170,1,0,2,0,3,0.042,0,0,0.042
171,1,0,2,0,1,0.025,0,0,0.025
172,1,0,2,0,4,0.061,0,0,0.061
173,1,0,2,0,3,0.046,0,0,0.046
174,0,0,1,0,0,0.000,0,0,0.000
175,1,0,2,0,1,0.021,0,0,0.021
176,1,0,2,0,0,0.015,0,0,0.015
177,52,26,22,96,269,0.091,22,4,0.528
178,0,0,1,0,0,0.000,0,0,0.000
179,1,0,2,0,5,0.080,0,0,0.080
180,1,0,2,0,0,0.010,0,0,0.010
181,1,0,2,0,0,0.010,0,0,0.010
182,1,0,2,0,2,0.031,0,0,0.031
183,1,0,2,0,8,0.120,0,0,0.120
184,1,0,2,0,3,0.046,0,0,0.046
185,1,0,2,0,1,0.025,0,0,0.025
186,1,0,2,0,4,0.056,0,0,0.056
187,0,0,1,0,0,0.000,0,0,0.000
188,1,0,2,0,0,0.010,0,0,0.010
189,0,0,1,0,0,0.000,0,0,0.000
190,8,3,6,10,128,0.230,2,1,0.447
191,1,0,2,0,4,0.065,0,0,0.065
192,3,1,3,3,16,0.090,1,0,0.180
193,1,0,2,0,2,0.040,0,0,0.040
194,1,0,2,0,3,0.042,0,0,0.042
195,1,0,2,0,0,0.015,0,0,0.015
196,0,0,1,0,0,0.000,0,0,0.000
197,0,0,1,0,0,0.000,0,0,0.000
198,1,0,2,0,0,0.010,0,0,0.010
199,1,0,2,0,2,0.036,0,0,0.036
200,1,0,2,0,0,0.010,0,0,0.010
201,1,0,2,0,0,0.010,0,0,0.010
202,1,0,2,0,0,0.010,0,0,0.010
203,1,0,2,0,1,0.021,0,0,0.021
204,1,0,2,0,2,0.036,0,0,0.036
205,1,0,2,0,0,0.015,0,0,0.015
206,1,0,2,0,0,0.015,0,0,0.015
207,1,0,2,0,5,0.071,0,0,0.071
208,1,0,2,0,2,0.036,0,0,0.036
209,1,0,2,0,0,0.010,0,0,0.010
210,0,0,1,0,0,0.000,0,0,0.000
