 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.046,0,0,0.046
2,1,0,2,0,0,0.010,0,0,0.010
3,51,27,16,89,250,0.086,22,5,0.226
4,1,0,2,0,7,0.105,0,0,0.105
5,1,0,2,0,0,0.010,0,0,0.010
6,1,0,2,0,0,0.010,0,0,0.010
7,1,0,2,0,0,0.015,0,0,0.015
8,1,0,2,0,0,0.015,0,0,0.015
9,1,0,2,0,2,0.036,0,0,0.036
10,1,0,2,0,0,0.015,0,0,0.015
11,1,0,2,0,2,0.040,0,0,0.040
12,1,0,2,0,5,0.062,0,0,0.062
13,1,0,2,0,0,0.010,0,0,0.010
14,1,0,2,0,6,0.099,0,0,0.099
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,5,0.080,0,0,0.080
17,1,0,2,0,6,0.082,0,0,0.082
18,1,0,2,0,20,0.245,0,0,0.245
19,1,0,2,0,3,0.042,0,0,0.042
20,1,0,2,0,1,0.021,0,0,0.021
21,1,0,2,0,0,0.010,0,0,0.010
22,1,0,2,0,13,0.146,0,0,0.146
23,1,0,2,0,5,0.071,0,0,0.071
24,1,0,2,0,7,0.105,0,0,0.105
25,1,0,2,0,2,0.040,0,0,0.040
26,1,0,2,0,0,0.015,0,0,0.015
27,1,0,2,0,2,0.036,0,0,0.036
28,10,5,4,27,64,0.111,2,2,0.216
29,1,0,2,0,18,0.232,0,0,0.232
30,22,12,8,41,179,0.127,10,1,0.326
31,1,0,2,0,2,0.036,0,0,0.036
32,1,0,2,0,3,0.046,0,0,0.046
33,1,0,2,0,11,0.155,0,0,0.155
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,0,0.010,0,0,0.010
36,1,0,2,0,0,0.015,0,0,0.015
37,1,0,2,0,7,0.096,0,0,0.096
38,0,0,1,0,0,0.000,0,0,0.000
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,5,0.075,0,0,0.075
41,1,0,2,0,2,0.040,0,0,0.040
42,0,0,1,0,0,0.000,0,0,0.000
43,0,0,1,0,0,0.000,0,0,0.000
44,15,7,7,19,108,0.112,5,2,0.312
45,1,0,2,0,0,0.015,0,0,0.015
46,1,0,2,0,0,0.015,0,0,0.015
47,1,0,2,0,4,0.065,0,0,0.065
48,0,0,1,0,0,0.000,0,0,0.000
49,1,0,2,0,0,0.015,0,0,0.015
50,1,0,2,0,6,0.094,0,0,0.094
51,1,0,2,0,7,0.092,0,0,0.092
52,1,0,2,0,1,0.029,0,0,0.029
53,1,0,2,0,3,0.042,0,0,0.042
54,14,6,8,28,187,0.194,4,2,0.627
55,3,1,3,3,5,0.042,1,0,0.055
56,1,0,2,0,0,0.015,0,0,0.015
57,1,0,2,0,8,0.115,0,0,0.115
58,1,0,2,0,0,0.015,0,0,0.015
59,1,0,2,0,1,0.021,0,0,0.021
60,1,0,2,0,1,0.025,0,0,0.025
61,3,1,3,1,18,0.083,1,0,0.108
62,5,2,4,2,13,0.048,2,0,0.090
63,1,0,2,0,5,0.075,0,0,0.075
64,0,0,1,0,0,0.000,0,0,0.000
65,1,0,2,0,7,0.096,0,0,0.096
66,1,0,2,0,19,0.251,0,0,0.251
67,1,0,2,0,2,0.036,0,0,0.036
68,1,0,2,0,0,0.015,0,0,0.015
69,1,0,2,0,3,0.042,0,0,0.042
70,3,1,3,3,11,0.067,1,0,0.101
71,1,0,2,0,11,0.164,0,0,0.164
72,1,0,2,0,0,0.015,0,0,0.015
73,5,2,4,12,40,0.130,2,0,0.268
74,1,0,2,0,1,0.021,0,0,0.021
75,0,0,1,0,0,0.000,0,0,0.000
76,0,0,1,0,0,0.000,0,0,0.000
77,1,0,2,0,11,0.142,0,0,0.142
78,1,0,2,0,8,0.107,0,0,0.107
79,0,0,1,0,0,0.000,0,0,0.000
80,1,0,2,0,7,0.092,0,0,0.092
81,1,0,2,0,1,0.021,0,0,0.021
82,1,0,2,0,12,0.153,0,0,0.153
83,1,0,2,0,0,0.010,0,0,0.010
84,1,0,2,0,12,0.174,0,0,0.174
85,0,0,1,0,0,0.000,0,0,0.000
86,1,0,2,0,0,0.010,0,0,0.010
87,1,0,2,0,3,0.050,0,0,0.050
88,3,1,3,4,3,0.036,1,0,0.050
89,1,0,2,0,1,0.025,0,0,0.025
90,1,0,2,0,5,0.080,0,0,0.080
91,1,0,2,0,4,0.061,0,0,0.061
92,1,0,2,0,0,0.010,0,0,0.010
93,1,0,2,0,4,0.056,0,0,0.056
94,1,0,2,0,8,0.111,0,0,0.111
95,0,0,1,0,0,0.000,0,0,0.000
96,3,1,2,2,10,0.052,0,1,0.090
97,1,0,2,0,8,0.111,0,0,0.111
98,1,0,2,0,3,0.046,0,0,0.046
99,0,0,1,0,0,0.000,0,0,0.000
100,1,0,2,0,1,0.029,0,0,0.029
101,1,0,2,0,7,0.101,0,0,0.101
102,15,7,8,24,134,0.138,6,1,0.485
103,18,9,9,28,78,0.075,9,0,0.161
104,0,0,1,0,0,0.000,0,0,0.000
105,1,0,2,0,2,0.036,0,0,0.036
106,1,0,2,0,3,0.046,0,0,0.046
107,1,0,2,0,0,0.010,0,0,0.010
108,0,0,1,0,0,0.000,0,0,0.000
109,1,0,2,0,0,0.010,0,0,0.010
110,1,0,2,0,0,0.010,0,0,0.010
111,1,0,2,0,0,0.010,0,0,0.010
112,1,0,2,0,10,0.149,0,0,0.149
113,1,0,2,0,3,0.046,0,0,0.046
114,0,0,1,0,0,0.000,0,0,0.000
115,5,2,3,5,5,0.029,1,1,0.046
116,0,0,1,0,0,0.000,0,0,0.000
117,3,1,2,2,5,0.034,0,1,0.050
118,1,0,2,0,3,0.050,0,0,0.050
119,1,0,2,0,4,0.056,0,0,0.056
120,1,0,2,0,9,0.130,0,0,0.130
121,0,0,1,0,0,0.000,0,0,0.000
122,1,0,2,0,3,0.046,0,0,0.046
123,0,0,1,0,0,0.000,0,0,0.000
124,1,0,2,0,4,0.056,0,0,0.056
125,3,1,2,2,3,0.025,0,1,0.055
126,1,0,2,0,0,0.010,0,0,0.010
127,3,1,3,3,8,0.051,1,0,0.092
128,1,0,2,0,3,0.046,0,0,0.046
129,1,0,2,0,0,0.015,0,0,0.015
130,1,0,2,0,1,0.025,0,0,0.025
131,0,0,1,0,0,0.000,0,0,0.000
132,1,0,2,0,3,0.050,0,0,0.050
133,1,0,2,0,0,0.010,0,0,0.010
134,1,0,2,0,3,0.046,0,0,0.046
135,1,0,2,0,0,0.015,0,0,0.015
136,1,0,2,0,2,0.044,0,0,0.044
137,1,0,2,0,0,0.015,0,0,0.015
138,1,0,2,0,0,0.015,0,0,0.015
139,5,2,4,4,36,0.102,2,0,0.218
140,1,0,2,0,2,0.040,0,0,0.040
141,1,0,2,0,28,0.341,0,0,0.341
142,3,1,3,3,7,0.047,1,0,0.075
143,1,0,2,0,0,0.010,0,0,0.010
144,0,0,1,0,0,0.000,0,0,0.000
145,1,0,2,0,1,0.021,0,0,0.021
146,1,0,2,0,6,0.090,0,0,0.090
147,1,0,2,0,2,0.036,0,0,0.036
148,1,0,2,0,0,0.010,0,0,0.010
149,1,0,2,0,1,0.025,0,0,0.025
150,1,0,2,0,18,0.267,0,0,0.267
151,1,0,2,0,0,0.010,0,0,0.010
152,1,0,2,0,1,0.025,0,0,0.025
153,1,0,2,0,12,0.157,0,0,0.157
154,1,0,2,0,16,0.207,0,0,0.207
155,1,0,2,0,1,0.021,0,0,0.021
156,0,0,1,0,0,0.000,0,0,0.000
157,1,0,2,0,0,0.010,0,0,0.010
158,1,0,2,0,2,0.031,0,0,0.031
159,1,0,2,0,0,0.015,0,0,0.015
160,1,0,2,0,4,0.065,0,0,0.065
161,1,0,2,0,5,0.075,0,0,0.075
162,0,0,1,0,0,0.000,0,0,0.000
163,1,0,2,0,0,0.015,0,0,0.015
164,1,0,2,0,0,0.010,0,0,0.010
165,1,0,2,0,1,0.021,0,0,0.021
166,0,0,1,0,0,0.000,0,0,0.000
167,1,0,2,0,1,0.025,0,0,0.025
168,0,0,1,0,0,0.000,0,0,0.000
169,1,0,2,0,3,0.050,0,0,0.050
170,17,8,10,25,135,0.125,8,0,0.267
171,1,0,2,0,4,0.061,0,0,0.061
172,1,0,2,0,3,0.055,0,0,0.055
173,1,0,2,0,2,0.031,0,0,0.031
174,1,0,2,0,0,0.010,0,0,0.010
175,0,0,1,0,0,0.000,0,0,0.000
176,1,0,2,0,22,0.274,0,0,0.274
177,1,0,2,0,8,0.107,0,0,0.107
178,3,1,3,11,14,0.098,1,0,0.110
179,1,0,2,0,0,0.010,0,0,0.010
180,0,0,1,0,0,0.000,0,0,0.000
181,1,0,2,0,0,0.010,0,0,0.010
182,1,0,2,0,3,0.042,0,0,0.042
183,0,0,1,0,0,0.000,0,0,0.000
184,1,0,2,0,0,0.015,0,0,0.015
185,0,0,1,0,0,0.000,0,0,0.000
186,0,0,1,0,0,0.000,0,0,0.000
187,1,0,2,0,0,0.010,0,0,0.010
188,1,0,2,0,4,0.061,0,0,0.061
189,1,0,2,0,1,0.029,0,0,0.029
190,1,0,2,0,0,0.010,0,0,0.010
191,0,0,1,0,0,0.000,0,0,0.000
192,0,0,1,0,0,0.000,0,0,0.000
193,3,1,2,2,5,0.032,0,1,0.075
194,1,0,2,0,0,0.015,0,0,0.015
195,1,0,2,0,0,0.010,0,0,0.010
196,1,0,2,0,0,0.010,0,0,0.010
197,0,0,1,0,0,0.000,0,0,0.000
198,1,0,2,0,1,0.021,0,0,0.021
199,1,0,2,0,1,0.025,0,0,0.025
200,1,0,2,0,0,0.010,0,0,0.010
201,1,0,2,0,1,0.021,0,0,0.021
202,1,0,2,0,8,0.107,0,0,0.107
203,1,0,2,0,8,0.102,0,0,0.102
204,1,0,2,0,0,0.010,0,0,0.010
205,1,0,2,0,0,0.015,0,0,0.015
206,1,0,2,0,2,0.040,0,0,0.040
207,0,0,1,0,0,0.000,0,0,0.000
208,1,0,2,0,13,0.176,0,0,0.176
209,1,0,2,0,12,0.174,0,0,0.174
210,0,0,1,0,0,0.000,0,0,0.000
211,1,0,2,0,0,0.010,0,0,0.010
212,0,0,1,0,0,0.000,0,0,0.000
213,1,0,2,0,10,0.149,0,0,0.149
214,1,0,2,0,0,0.010,0,0,0.010
215,1,0,2,0,0,0.010,0,0,0.010
