 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.010,0,0,0.010
2,0,0,1,0,0,0.000,0,0,0.000
3,1,0,2,0,15,0.214,0,0,0.214
4,1,0,2,0,0,0.010,0,0,0.010
5,1,0,2,0,4,0.069,0,0,0.069
6,1,0,2,0,5,0.067,0,0,0.067
7,7,3,5,9,47,0.100,3,0,0.259
8,1,0,2,0,65,0.787,0,0,0.787
9,3,1,3,3,2,0.029,1,0,0.031
10,1,0,2,0,6,0.086,0,0,0.086
11,1,0,2,0,1,0.029,0,0,0.029
12,1,0,2,0,0,0.010,0,0,0.010
13,1,0,2,0,2,0.040,0,0,0.040
14,1,0,2,0,0,0.010,0,0,0.010
15,4,2,2,4,32,0.116,2,0,0.237
16,1,0,2,0,0,0.010,0,0,0.010
17,1,0,2,0,3,0.046,0,0,0.046
18,1,0,2,0,1,0.025,0,0,0.025
19,1,0,2,0,2,0.040,0,0,0.040
20,1,0,2,0,1,0.029,0,0,0.029
21,1,0,2,0,5,0.071,0,0,0.071
22,1,0,2,0,8,0.111,0,0,0.111
23,1,0,2,0,1,0.029,0,0,0.029
24,1,0,2,0,1,0.025,0,0,0.025
25,1,0,2,0,0,0.010,0,0,0.010
26,3,1,3,4,30,0.148,1,0,0.274
27,1,0,2,0,0,0.015,0,0,0.015
28,0,0,1,0,0,0.000,0,0,0.000
29,14,7,7,22,131,0.140,7,0,0.310
30,1,0,2,0,4,0.056,0,0,0.056
31,1,0,2,0,0,0.010,0,0,0.010
32,0,0,1,0,0,0.000,0,0,0.000
33,0,0,1,0,0,0.000,0,0,0.000
34,1,0,2,0,4,0.069,0,0,0.069
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,1,0.025,0,0,0.025
37,23,11,12,31,155,0.102,10,1,0.270
38,1,0,2,0,5,0.080,0,0,0.080
39,1,0,2,0,0,0.015,0,0,0.015
40,1,0,2,0,0,0.010,0,0,0.010
41,1,0,2,0,2,0.040,0,0,0.040
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,1,0.025,0,0,0.025
44,0,0,1,0,0,0.000,0,0,0.000
45,1,0,2,0,3,0.055,0,0,0.055
46,1,0,2,0,53,0.632,0,0,0.632
47,1,0,2,0,6,0.073,0,0,0.073
48,1,0,2,0,3,0.046,0,0,0.046
49,1,0,2,0,1,0.029,0,0,0.029
50,1,0,2,0,0,0.015,0,0,0.015
51,1,0,2,0,1,0.021,0,0,0.021
52,1,0,2,0,0,0.015,0,0,0.015
53,3,1,3,4,2,0.031,1,0,0.050
54,1,0,2,0,1,0.021,0,0,0.021
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,0,0.010,0,0,0.010
57,1,0,2,0,0,0.015,0,0,0.015
58,1,0,2,0,1,0.025,0,0,0.025
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,9,0.134,0,0,0.134
61,1,0,2,0,6,0.086,0,0,0.086
62,1,0,2,0,5,0.075,0,0,0.075
63,1,0,2,0,3,0.042,0,0,0.042
64,0,0,1,0,0,0.000,0,0,0.000
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,2,0.036,0,0,0.036
67,1,0,2,0,2,0.036,0,0,0.036
68,1,0,2,0,9,0.126,0,0,0.126
69,1,0,2,0,3,0.055,0,0,0.055
70,0,0,1,0,0,0.000,0,0,0.000
71,1,0,2,0,0,0.015,0,0,0.015
72,5,2,4,6,43,0.125,2,0,0.305
73,1,0,2,0,8,0.111,0,0,0.111
74,0,0,1,0,0,0.000,0,0,0.000
75,1,0,2,0,0,0.010,0,0,0.010
76,0,0,1,0,0,0.000,0,0,0.000
77,1,0,2,0,1,0.029,0,0,0.029
78,3,1,3,3,18,0.094,1,0,0.126
79,1,0,2,0,2,0.031,0,0,0.031
80,1,0,2,0,8,0.111,0,0,0.111
81,1,0,2,0,4,0.056,0,0,0.056
82,1,0,2,0,0,0.010,0,0,0.010
83,0,0,1,0,0,0.000,0,0,0.000
84,1,0,2,0,1,0.025,0,0,0.025
85,1,0,2,0,9,0.117,0,0,0.117
86,3,1,3,1,9,0.057,1,0,0.071
87,1,0,2,0,4,0.061,0,0,0.061
88,1,0,2,0,0,0.015,0,0,0.015
89,1,0,2,0,0,0.010,0,0,0.010
90,1,0,2,0,1,0.021,0,0,0.021
91,1,0,2,0,3,0.050,0,0,0.050
92,1,0,2,0,3,0.050,0,0,0.050
93,1,0,2,0,2,0.036,0,0,0.036
94,1,0,2,0,3,0.046,0,0,0.046
95,1,0,2,0,1,0.025,0,0,0.025
96,1,0,2,0,0,0.010,0,0,0.010
97,0,0,1,0,0,0.000,0,0,0.000
98,1,0,2,0,0,0.015,0,0,0.015
99,1,0,2,0,12,0.161,0,0,0.161
100,1,0,2,0,0,0.010,0,0,0.010
101,1,0,2,0,5,0.067,0,0,0.067
102,1,0,2,0,3,0.050,0,0,0.050
103,0,0,1,0,0,0.000,0,0,0.000
104,1,0,2,0,3,0.055,0,0,0.055
105,1,0,2,0,0,0.010,0,0,0.010
106,1,0,2,0,0,0.010,0,0,0.010
107,1,0,2,0,1,0.025,0,0,0.025
108,1,0,2,0,9,0.117,0,0,0.117
109,1,0,2,0,0,0.015,0,0,0.015
110,1,0,2,0,0,0.015,0,0,0.015
111,1,0,2,0,8,0.111,0,0,0.111
112,1,0,2,0,1,0.025,0,0,0.025
113,1,0,2,0,5,0.067,0,0,0.067
114,1,0,2,0,2,0.036,0,0,0.036
115,0,0,1,0,0,0.000,0,0,0.000
116,0,0,1,0,0,0.000,0,0,0.000
117,1,0,2,0,0,0.010,0,0,0.010
118,1,0,2,0,0,0.010,0,0,0.010
119,1,0,2,0,2,0.036,0,0,0.036
120,1,0,2,0,0,0.010,0,0,0.010
121,1,0,2,0,5,0.080,0,0,0.080
122,1,0,2,0,2,0.031,0,0,0.031
123,1,0,2,0,0,0.010,0,0,0.010
124,0,0,1,0,0,0.000,0,0,0.000
125,0,0,1,0,0,0.000,0,0,0.000
126,1,0,2,0,0,0.010,0,0,0.010
127,1,0,2,0,9,0.108,0,0,0.108
128,1,0,2,0,0,0.010,0,0,0.010
129,1,0,2,0,2,0.036,0,0,0.036
130,1,0,2,0,1,0.025,0,0,0.025
131,1,0,2,0,0,0.015,0,0,0.015
132,0,0,1,0,0,0.000,0,0,0.000
133,0,0,1,0,0,0.000,0,0,0.000
134,1,0,2,0,0,0.010,0,0,0.010
135,0,0,1,0,0,0.000,0,0,0.000
136,0,0,1,0,0,0.000,0,0,0.000
137,1,0,2,0,1,0.025,0,0,0.025
138,1,0,2,0,4,0.065,0,0,0.065
139,1,0,2,0,1,0.021,0,0,0.021
140,0,0,1,0,0,0.000,0,0,0.000
141,1,0,2,0,7,0.101,0,0,0.101
142,1,0,2,0,3,0.046,0,0,0.046
143,4,2,2,6,62,0.208,2,0,0.335
144,1,0,2,0,5,0.075,0,0,0.075
145,1,0,2,0,5,0.075,0,0,0.075
146,1,0,2,0,5,0.067,0,0,0.067
147,1,0,2,0,14,0.182,0,0,0.182
148,1,0,2,0,3,0.050,0,0,0.050
149,1,0,2,0,15,0.201,0,0,0.201
150,1,0,2,0,2,0.044,0,0,0.044
151,1,0,2,0,0,0.010,0,0,0.010
152,1,0,2,0,1,0.025,0,0,0.025
153,1,0,2,0,10,0.140,0,0,0.140
154,1,0,2,0,15,0.193,0,0,0.193
155,1,0,2,0,1,0.025,0,0,0.025
156,1,0,2,0,15,0.193,0,0,0.193
157,0,0,1,0,0,0.000,0,0,0.000
158,1,0,2,0,3,0.050,0,0,0.050
159,1,0,2,0,0,0.010,0,0,0.010
160,1,0,2,0,19,0.256,0,0,0.256
161,1,0,2,0,7,0.092,0,0,0.092
162,1,0,2,0,0,0.015,0,0,0.015
163,3,1,3,1,9,0.055,1,0,0.071
164,1,0,2,0,2,0.040,0,0,0.040
165,1,0,2,0,10,0.140,0,0,0.140
166,1,0,2,0,0,0.010,0,0,0.010
167,3,1,3,3,14,0.075,1,0,0.102
168,1,0,2,0,14,0.191,0,0,0.191
169,3,1,3,4,5,0.042,1,0,0.050
170,1,0,2,0,6,0.077,0,0,0.077
171,1,0,2,0,0,0.015,0,0,0.015
172,1,0,2,0,2,0.031,0,0,0.031
173,1,0,2,0,2,0.040,0,0,0.040
174,7,3,5,10,65,0.135,3,0,0.266
175,0,0,1,0,0,0.000,0,0,0.000
176,0,0,1,0,0,0.000,0,0,0.000
