 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.021,0,0,0.021
2,9,4,6,13,51,0.095,4,0,0.278
3,11,5,7,17,55,0.085,5,0,0.157
4,22,10,12,45,174,0.128,9,0,0.322
5,16,8,7,24,76,0.084,7,1,0.200
6,11,6,4,21,110,0.148,6,0,0.383
7,1,0,2,0,22,0.283,0,0,0.283
8,5,2,4,4,60,0.158,2,0,0.236
9,0,0,1,0,0,0.000,0,0,0.000
10,73,37,32,114,569,0.122,35,1,0.636
11,1,0,2,0,2,0.036,0,0,0.036
12,16,8,8,23,92,0.091,8,0,0.191
13,1,0,2,0,4,0.061,0,0,0.061
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,23,0.297,0,0,0.297
16,1,0,2,0,0,0.015,0,0,0.015
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,0,0.015,0,0,0.015
19,1,0,2,0,0,0.010,0,0,0.010
20,0,0,1,0,0,0.000,0,0,0.000
21,3,1,3,3,32,0.150,1,0,0.239
22,1,0,2,0,0,0.010,0,0,0.010
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,0,0.015,0,0,0.015
25,1,0,2,0,8,0.111,0,0,0.111
26,1,0,2,0,0,0.010,0,0,0.010
27,1,0,2,0,0,0.010,0,0,0.010
28,1,0,2,0,1,0.029,0,0,0.029
29,1,0,2,0,3,0.050,0,0,0.050
30,1,0,2,0,2,0.031,0,0,0.031
31,1,0,2,0,5,0.071,0,0,0.071
32,1,0,2,0,1,0.021,0,0,0.021
33,0,0,1,0,0,0.000,0,0,0.000
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,22,0.287,0,0,0.287
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,7,0.101,0,0,0.101
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,0,0.015,0,0,0.015
40,1,0,2,0,0,0.015,0,0,0.015
41,1,0,2,0,2,0.036,0,0,0.036
42,1,0,2,0,15,0.175,0,0,0.175
43,1,0,2,0,2,0.031,0,0,0.031
44,1,0,2,0,3,0.046,0,0,0.046
45,1,0,2,0,0,0.010,0,0,0.010
46,1,0,2,0,4,0.061,0,0,0.061
47,0,0,1,0,0,0.000,0,0,0.000
48,1,0,2,0,1,0.025,0,0,0.025
49,1,0,2,0,0,0.010,0,0,0.010
50,3,1,3,4,14,0.082,1,0,0.130
51,1,0,2,0,3,0.050,0,0,0.050
52,1,0,2,0,0,0.010,0,0,0.010
53,1,0,2,0,0,0.010,0,0,0.010
54,1,0,2,0,5,0.071,0,0,0.071
55,1,0,2,0,8,0.115,0,0,0.115
56,1,0,2,0,8,0.124,0,0,0.124
57,30,15,13,46,224,0.112,13,2,0.278
58,1,0,2,0,0,0.010,0,0,0.010
59,15,6,9,23,124,0.135,5,0,0.464
60,1,0,2,0,3,0.059,0,0,0.059
61,3,1,3,3,23,0.113,1,0,0.278
62,0,0,1,0,0,0.000,0,0,0.000
63,1,0,2,0,0,0.015,0,0,0.015
64,1,0,2,0,0,0.010,0,0,0.010
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,4,0.056,0,0,0.056
67,1,0,2,0,10,0.140,0,0,0.140
68,1,0,2,0,1,0.021,0,0,0.021
69,1,0,2,0,0,0.010,0,0,0.010
70,0,0,1,0,0,0.000,0,0,0.000
71,1,0,2,0,4,0.065,0,0,0.065
72,1,0,2,0,1,0.029,0,0,0.029
73,1,0,2,0,3,0.050,0,0,0.050
74,18,9,9,29,98,0.093,9,0,0.233
75,3,1,3,4,16,0.087,1,0,0.145
76,5,1,5,15,22,0.107,0,0,0.243
77,1,0,2,0,6,0.094,0,0,0.094
78,1,0,2,0,8,0.115,0,0,0.115
79,1,0,2,0,2,0.036,0,0,0.036
