 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.040,0,0,0.040
2,6,2,5,11,25,0.081,1,1,0.142
3,1,0,2,0,1,0.021,0,0,0.021
4,1,0,2,0,0,0.015,0,0,0.015
5,1,0,2,0,4,0.056,0,0,0.056
6,1,0,2,0,3,0.046,0,0,0.046
7,1,0,2,0,0,0.010,0,0,0.010
8,0,0,1,0,0,0.000,0,0,0.000
9,1,0,2,0,0,0.010,0,0,0.010
10,1,0,2,0,2,0.031,0,0,0.031
11,1,0,2,0,4,0.056,0,0,0.056
12,0,0,1,0,0,0.000,0,0,0.000
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,0,0.010,0,0,0.010
15,1,0,2,0,2,0.036,0,0,0.036
16,53,27,20,92,388,0.115,22,5,0.633
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,6,0.077,0,0,0.077
19,1,0,2,0,3,0.046,0,0,0.046
20,1,0,2,0,1,0.021,0,0,0.021
21,1,0,2,0,2,0.031,0,0,0.031
22,1,0,2,0,0,0.015,0,0,0.015
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,1,0.021,0,0,0.021
25,1,0,2,0,4,0.061,0,0,0.061
26,1,0,2,0,5,0.071,0,0,0.071
27,1,0,2,0,10,0.140,0,0,0.140
28,1,0,2,0,0,0.010,0,0,0.010
29,1,0,2,0,10,0.145,0,0,0.145
30,1,0,2,0,0,0.015,0,0,0.015
31,1,0,2,0,6,0.086,0,0,0.086
32,1,0,2,0,0,0.015,0,0,0.015
33,1,0,2,0,11,0.168,0,0,0.168
34,1,0,2,0,2,0.036,0,0,0.036
35,1,0,2,0,3,0.050,0,0,0.050
36,0,0,1,0,0,0.000,0,0,0.000
37,0,0,1,0,0,0.000,0,0,0.000
38,1,0,2,0,3,0.046,0,0,0.046
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,1,0.025,0,0,0.025
41,1,0,2,0,1,0.021,0,0,0.021
42,1,0,2,0,1,0.021,0,0,0.021
43,1,0,2,0,2,0.036,0,0,0.036
44,1,0,2,0,3,0.050,0,0,0.050
45,1,0,2,0,4,0.061,0,0,0.061
46,1,0,2,0,2,0.036,0,0,0.036
47,1,0,2,0,0,0.010,0,0,0.010
48,1,0,2,0,12,0.140,0,0,0.140
49,1,0,2,0,1,0.025,0,0,0.025
50,1,0,2,0,5,0.075,0,0,0.075
51,3,1,3,3,8,0.055,1,0,0.065
52,1,0,2,0,1,0.025,0,0,0.025
53,1,0,2,0,0,0.010,0,0,0.010
54,1,0,2,0,0,0.010,0,0,0.010
55,9,4,6,11,65,0.108,4,0,0.253
56,1,0,2,0,5,0.067,0,0,0.067
57,1,0,2,0,0,0.010,0,0,0.010
58,3,1,3,3,8,0.052,1,0,0.121
59,1,0,2,0,1,0.025,0,0,0.025
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,0,0.015,0,0,0.015
62,1,0,2,0,1,0.025,0,0,0.025
63,0,0,1,0,0,0.000,0,0,0.000
64,1,0,2,0,1,0.025,0,0,0.025
65,1,0,2,0,0,0.015,0,0,0.015
66,1,0,2,0,9,0.126,0,0,0.126
67,0,0,1,0,0,0.000,0,0,0.000
68,1,0,2,0,3,0.042,0,0,0.042
69,1,0,2,0,0,0.015,0,0,0.015
70,1,0,2,0,1,0.025,0,0,0.025
71,1,0,2,0,1,0.025,0,0,0.025
72,1,0,2,0,0,0.015,0,0,0.015
73,1,0,2,0,0,0.015,0,0,0.015
74,0,0,1,0,0,0.000,0,0,0.000
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,1,0.025,0,0,0.025
77,1,0,2,0,1,0.025,0,0,0.025
78,0,0,1,0,0,0.000,0,0,0.000
79,0,0,1,0,0,0.000,0,0,0.000
80,1,0,2,0,1,0.021,0,0,0.021
81,0,0,1,0,0,0.000,0,0,0.000
82,1,0,2,0,0,0.015,0,0,0.015
83,1,0,2,0,1,0.021,0,0,0.021
84,1,0,2,0,2,0.040,0,0,0.040
85,1,0,2,0,0,0.010,0,0,0.010
86,1,0,2,0,2,0.040,0,0,0.040
87,1,0,2,0,0,0.010,0,0,0.010
88,1,0,2,0,8,0.107,0,0,0.107
89,1,0,2,0,2,0.040,0,0,0.040
90,1,0,2,0,0,0.010,0,0,0.010
91,1,0,2,0,1,0.021,0,0,0.021
92,1,0,2,0,12,0.144,0,0,0.144
93,1,0,2,0,1,0.029,0,0,0.029
94,1,0,2,0,0,0.010,0,0,0.010
95,1,0,2,0,7,0.092,0,0,0.092
96,1,0,2,0,0,0.015,0,0,0.015
97,1,0,2,0,1,0.021,0,0,0.021
