 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,45,21,19,100,259,0.106,14,6,0.286
2,1,0,2,0,2,0.036,0,0,0.036
3,1,0,2,0,5,0.071,0,0,0.071
4,12,5,5,33,68,0.114,2,2,0.172
5,1,0,2,0,0,0.010,0,0,0.010
6,1,0,2,0,2,0.036,0,0,0.036
7,1,0,2,0,1,0.021,0,0,0.021
8,1,0,2,0,5,0.062,0,0,0.062
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,0,0.015,0,0,0.015
11,1,0,2,0,0,0.010,0,0,0.010
12,1,0,2,0,2,0.036,0,0,0.036
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,5,0.075,0,0,0.075
15,1,0,2,0,0,0.010,0,0,0.010
16,0,0,1,0,0,0.000,0,0,0.000
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,0,0.015,0,0,0.015
19,1,0,2,0,1,0.021,0,0,0.021
20,1,0,2,0,2,0.040,0,0,0.040
21,1,0,2,0,7,0.096,0,0,0.096
22,0,0,1,0,0,0.000,0,0,0.000
23,1,0,2,0,3,0.055,0,0,0.055
24,1,0,2,0,0,0.015,0,0,0.015
25,1,0,2,0,1,0.021,0,0,0.021
26,3,1,3,4,9,0.064,1,0,0.120
27,5,2,4,6,18,0.067,2,0,0.111
28,1,0,2,0,3,0.050,0,0,0.050
29,1,0,2,0,4,0.061,0,0,0.061
30,1,0,2,0,1,0.025,0,0,0.025
31,1,0,2,0,3,0.050,0,0,0.050
32,1,0,2,0,0,0.015,0,0,0.015
33,1,0,2,0,0,0.015,0,0,0.015
34,1,0,2,0,1,0.025,0,0,0.025
35,0,0,1,0,0,0.000,0,0,0.000
36,1,0,2,0,0,0.010,0,0,0.010
37,1,0,2,0,0,0.010,0,0,0.010
38,1,0,2,0,3,0.050,0,0,0.050
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,0,0.015,0,0,0.015
41,1,0,2,0,1,0.021,0,0,0.021
42,1,0,2,0,1,0.021,0,0,0.021
43,1,0,2,0,5,0.071,0,0,0.071
44,1,0,2,0,2,0.031,0,0,0.031
45,1,0,2,0,0,0.010,0,0,0.010
46,1,0,2,0,0,0.010,0,0,0.010
47,1,0,2,0,4,0.061,0,0,0.061
48,1,0,2,0,9,0.113,0,0,0.113
49,1,0,2,0,1,0.025,0,0,0.025
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,0,0.010,0,0,0.010
52,0,0,1,0,0,0.000,0,0,0.000
53,3,1,3,3,9,0.057,1,0,0.067
54,0,0,1,0,0,0.000,0,0,0.000
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,4,0.065,0,0,0.065
57,1,0,2,0,2,0.036,0,0,0.036
58,1,0,2,0,0,0.015,0,0,0.015
59,1,0,2,0,0,0.015,0,0,0.015
60,1,0,2,0,13,0.180,0,0,0.180
61,1,0,2,0,4,0.065,0,0,0.065
62,1,0,2,0,8,0.111,0,0,0.111
63,1,0,2,0,2,0.031,0,0,0.031
64,0,0,1,0,0,0.000,0,0,0.000
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,0,0.015,0,0,0.015
67,1,0,2,0,0,0.010,0,0,0.010
68,1,0,2,0,7,0.092,0,0,0.092
69,1,0,2,0,0,0.010,0,0,0.010
70,1,0,2,0,0,0.010,0,0,0.010
71,1,0,2,0,2,0.036,0,0,0.036
